HHID,PN,value_06,value_08
20634,10,,2.0
20634,40,,1.75
20674,10,,2.0
20674,11,,
20676,10,,1.75
20678,10,2.5,
20678,40,1.75,
20679,10,2.5,
20692,10,,2.25
20692,20,,3.0
20696,10,2.0,
20696,20,1.5,
20700,10,3.25,
20700,11,2.5,
20712,20,,1.5
20712,30,,1.75
20777,10,,2.0
20777,40,,2.0
20806,10,,2.0
20806,40,,1.25
20831,10,1.25,
20842,10,,
20842,20,,
20860,10,2.5,
20860,20,1.75,
20861,10,2.25,
20861,20,1.0,
20862,10,,2.25
20867,10,,2.5
20870,10,2.25,
20870,20,2.0,
20876,10,,1.5
20876,11,,2.5
20887,10,,1.0
20887,40,,1.0
20899,10,,2.0
20911,20,1.0,
20913,40,,
20978,10,,1.5
21001,10,,2.0
21002,10,2.0,
21002,40,2.0,
21003,10,,2.0
21003,20,,1.75
21009,20,,
21011,10,1.5,
21012,20,,4.0
21012,30,,2.0
21015,20,1.75,
21019,10,,3.25
21019,20,,3.0
21040,20,,
21040,30,,
21054,10,,
21058,10,,2.25
21058,20,,2.0
21072,10,,2.75
21073,10,,2.0
21078,10,,1.5
21078,40,,1.5
21080,10,,3.5
21081,10,2.0,
21099,10,,2.75
21120,10,,2.25
21137,20,1.5,
21137,30,2.25,
21141,20,1.75,
21163,10,,1.5
21163,20,,2.0
21166,10,,2.0
21166,20,,1.0
21169,10,,2.0
21169,40,,2.25
21190,10,,2.25
21190,40,,3.25
21192,10,1.75,
21192,40,1.75,
21195,10,,2.75
21199,10,,3.0
21201,10,,3.75
21201,20,,2.25
21206,10,1.5,
21206,20,2.25,
21210,10,,
21227,10,2.0,
21227,20,2.5,
21233,10,3.25,
21233,20,3.0,
21242,10,,1.75
21242,40,,1.25
21253,10,,
21253,40,1.25,
21268,10,,4.0
21268,20,,3.75
21269,10,2.25,
21302,10,,2.0
21302,11,,
21316,20,3.75,
21316,21,3.5,
21329,10,,2.0
21329,40,,
21332,10,1.5,
21332,20,2.75,
21349,10,,1.25
21349,20,,1.75
21350,10,,1.25
21350,40,,3.25
21359,10,,3.0
21359,20,,2.0
21368,10,,2.0
21390,10,,
21402,20,,3.0
21402,30,,2.75
21410,10,,2.25
21410,20,,2.0
21412,10,2.25,
21412,20,1.75,
21416,10,2.75,
21416,11,1.75,
21416,40,2.0,
21416,41,2.5,
21423,20,,2.0
21431,10,,
21431,40,,
21435,20,3.25,
21435,30,1.25,
21440,10,,2.0
21442,10,2.75,
21442,20,3.25,
21448,10,2.5,
21448,20,1.25,
21452,10,2.0,
21464,10,2.0,
