HHID,PN,value_06,value_08
12124,20,1.0,
12124,30,1.4,
12135,20,,1.0
12135,30,,2.8
12145,20,,1.8
12161,10,,1.8
12161,20,,2.0
12162,10,1.2,
12166,10,,
12166,40,,
12172,10,,1.2
12172,20,,1.4
12178,10,,
12179,10,,
12183,10,2.4,
12195,10,,1.8
12196,10,,3.6
12196,20,,1.4
12218,10,,2.2
12218,20,,2.0
12223,20,,2.2
12232,10,1.2,
12232,40,5.0,
12235,10,2.6,
12235,40,2.2,
12242,10,2.0,
12242,20,1.0,
12243,20,,1.6
12243,30,,3.2
12252,20,2.2,
12273,10,,1.8
12273,40,,4.4
12274,10,,2.2
12274,20,,1.4
12276,20,,1.8
12276,30,,1.0
12280,20,,1.4
12280,30,,1.2
12285,10,,2.8
12292,10,1.0,
12302,10,1.8,
12310,10,2.2,
12310,11,2.4,
12315,10,1.6,
12315,40,2.0,
12318,10,,1.8
12319,10,2.4,
12344,10,,1.0
12344,20,,3.6
12393,20,1.4,
12393,30,1.8,
12394,10,,2.2
12401,40,,1.4
12443,10,3.0,
12443,40,2.0,
12445,10,0.8,
12455,10,,
12458,20,1.0,
12474,40,,1.0
12479,10,,
12481,10,,1.2
12481,11,,2.6
12484,10,1.2,
12484,20,2.4,
12494,40,1.0,
12507,10,2.8,
12510,10,,2.6
12510,20,,1.4
12512,10,,2.6
12512,20,,5.2
12513,10,,
12513,20,,2.8
12516,10,,2.0
12516,40,,1.6
12520,40,,
12529,20,,
12543,10,1.8,
12549,10,,2.6
12549,11,,4.0
12549,40,,
12562,11,,1.4
12571,20,,0.8
12573,10,,
12573,11,,5.0
12574,20,3.0,
12586,10,1.2,
12586,20,2.0,
12588,10,1.8,
12588,20,1.0,
12596,10,,2.8
12596,40,,
12605,10,2.2,
12605,40,1.0,
12605,41,1.0,
12611,10,1.0,
12611,20,1.0,
12629,10,1.4,
12629,11,,
12648,40,1.2,
12653,10,1.8,
12653,40,1.0,
12666,10,,1.6
12667,10,6.0,
12671,10,,
12682,10,,1.0
12695,20,1.0,
12695,30,1.0,
12709,20,5.2,
12715,20,,
12715,30,,
12738,10,,
12738,20,,
12744,10,2.8,
12744,11,2.0,
12745,10,3.2,
12745,20,1.6,
12756,10,,1.2
12756,11,,2.0
12762,20,,3.4
12765,10,,1.0
12786,10,,1.8
12792,10,2.6,
12821,10,,1.8
12852,30,,2.6
12854,10,1.4,
12864,20,1.0,
12887,10,,
12909,20,3.0,
12920,10,2.2,
12964,40,,
12967,10,,1.4
12979,10,5.8,
12979,20,1.6,
12981,30,,1.0
12987,20,2.0,
13054,40,,
13062,10,,1.0
13063,10,1.0,
13137,20,1.0,
13137,21,4.4,
13140,10,2.4,
13140,40,1.6,
13142,10,,1.0
13142,20,,1.0
13158,10,5.8,
13176,20,1.0,
13189,20,1.4,
13189,30,1.0,
13194,10,2.4,
13208,10,2.6,
13208,40,3.0,
13211,10,1.0,
13211,20,1.0,
13216,10,,2.0
13231,10,1.2,
13231,20,2.4,
13238,10,1.0,
13242,10,3.8,
13257,10,2.2,
13286,10,,1.6
13286,20,,3.8
13296,10,,1.0
13305,30,,
13317,10,,4.8
13317,40,,5.6
13318,10,,
13318,20,,
13344,10,,2.2
13344,40,,2.4
13371,10,6.0,
13371,12,1.4,
13387,40,,3.4
13390,20,2.6,
13390,21,4.0,
13392,20,,
13399,10,3.6,
13418,10,3.4,
13433,30,2.6,
13465,10,,
13465,40,,3.8
13518,40,,1.4
13527,10,,0.8
13527,20,,1.0
13547,20,,3.0
13552,20,2.2,
13552,30,1.6,
13560,10,,
13561,20,,2.2
13583,30,,2.4
13590,30,1.2,
13590,40,2.0,
13595,11,,4.8
13598,10,3.0,
13598,20,2.0,
13600,10,,1.0
13600,20,,1.0
13601,40,,2.4
13612,10,,1.4
13631,10,,2.0
13635,10,2.4,
13635,20,1.4,
13637,10,2.0,
13637,40,,
13656,40,2.6,
13671,10,,
13671,20,,
13699,10,,1.0
13734,10,4.6,
13734,20,5.2,
13738,10,1.6,
13738,20,1.4,
13753,10,,1.8
13753,20,,1.8
13757,30,1.4,
13772,20,2.6,
13772,30,2.6,
13784,10,,1.2
13784,40,,2.0
13802,20,,5.0
13813,10,,1.0
13814,10,,1.2
13814,40,,2.2
13815,10,,
13816,10,,
13816,40,,
13817,10,,1.4
13817,11,,1.0
13817,40,,2.0
13817,41,,4.6
13820,10,,
13820,20,,
13857,10,2.4,
13857,20,1.8,
13858,20,,
13858,30,1.6,
13897,10,,2.4
13899,10,,1.4
13899,40,6.0,
13899,41,1.0,
13902,10,1.8,
13902,20,2.6,
13912,10,,1.8
13912,20,,4.0
13915,10,,1.2
13915,11,,3.0
13916,10,4.0,
13916,40,2.4,
13965,10,,
13965,20,,
14008,10,,
14024,20,3.4,
14024,30,2.8,
14028,10,1.4,
14028,20,1.2,
14033,10,,1.0
14036,40,,
14043,10,,1.0
14043,20,,6.0
14063,10,1.8,
14063,20,1.0,
14069,10,1.0,
14069,20,1.6,
14072,10,1.6,
14072,40,1.4,
14080,20,,
14080,30,,2.8
14081,10,,
14081,40,,
14085,10,1.4,
14092,10,2.0,
14092,40,3.0,
14098,10,1.0,
14104,10,,1.0
14104,20,,1.0
14115,20,2.2,
14136,40,,
14137,10,,3.6
14137,20,,4.0
14147,10,2.0,
14147,40,1.6,
14149,20,,2.0
14149,30,,1.2
14157,10,4.4,
14157,40,6.0,
14159,30,2.8,
14167,10,,1.4
14167,40,,1.6
14179,10,,2.6
14179,40,,2.0
14188,20,3.0,
14188,30,3.8,
14199,20,,2.6
14202,10,,
14212,10,,6.0
14212,20,,
14214,10,,1.0
14215,30,6.0,
14223,10,,
14224,10,2.8,
14234,10,,2.4
14234,11,,1.0
14234,41,,1.8
14244,20,1.0,
14244,30,1.4,
14247,10,2.2,
14247,40,2.0,
14251,10,2.8,
14252,10,,2.6
14259,20,,
14259,30,1.6,
14270,10,4.0,
14270,40,2.4,
14272,10,3.0,
14272,11,,
14275,10,3.0,
14307,10,3.8,
14332,10,1.4,
14332,11,,
14341,10,,2.4
14349,10,,3.6
14349,40,,1.4
14359,10,,3.4
14359,20,,1.0
14397,10,,1.4
14397,20,,1.6
14411,10,1.8,
14420,10,2.6,
14420,20,2.8,
14427,10,,2.0
14430,10,,1.0
14430,20,,2.2
14433,10,2.2,
14433,20,2.2,
14434,20,2.4,
14434,30,2.8,
14436,20,2.0,
14436,21,1.2,
14449,10,,
14449,40,,
14455,11,,2.8
14456,10,,1.6
14456,20,,1.8
14458,30,,1.6
14458,31,,2.2
14535,11,,
14568,10,2.0,
14568,20,2.0,
14587,10,1.0,
14587,11,2.4,
14605,10,1.2,
14605,40,1.0,
14617,20,3.4,
14619,20,3.2,
14619,21,3.2,
14624,10,1.8,
14624,40,1.2,
14640,10,,2.6
14655,30,1.0,
14674,10,,4.4
14681,10,,3.8
14681,40,,4.2
14701,10,3.2,
14711,10,1.8,
14711,11,5.0,
14711,12,,
14726,10,,1.2
14726,40,,1.0
14736,10,,1.0
14746,10,2.0,
14748,20,2.2,
14754,10,1.6,
14754,40,,
14756,10,1.4,
14756,40,3.6,
14758,20,2.6,
14758,30,2.0,
14782,10,1.0,
14787,10,2.0,
14830,10,,2.6
14830,20,,1.0
14844,10,,2.0
14852,20,,2.8
14869,10,3.0,
14869,20,1.0,
14872,10,,1.6
14872,20,,2.0
14955,10,1.0,
14955,40,1.0,
14959,10,2.4,
14959,20,2.4,
14996,10,,
15015,20,2.0,
15023,10,,2.6
15023,40,,2.4
15048,10,6.0,
15056,20,1.0,
15056,30,1.0,
15080,40,3.0,
15129,10,2.2,
15140,40,,
15148,10,1.8,
15159,10,1.4,
15172,10,1.6,
15189,10,,3.0
15189,40,,3.4
15195,10,,3.4
15204,10,2.0,
15204,20,1.0,
15209,10,2.2,
15216,10,,2.0
15225,10,1.8,
15225,20,1.2,
15230,10,1.6,
15230,20,1.2,
15236,10,1.6,
15236,40,2.2,
15257,10,,4.0
15268,20,1.0,
15293,10,,
15294,10,,1.2
15304,30,,
15332,40,,3.2
15339,10,,2.2
15341,40,,2.6
15344,10,2.0,
15344,20,1.2,
15346,20,,5.0
15346,30,,3.8
15372,10,1.0,
15419,10,,3.0
15429,10,,1.0
15436,10,,1.0
15436,20,,1.8
15440,10,,2.4
15440,40,,1.0
15445,10,,1.8
15445,40,,5.8
15447,10,1.0,
15447,20,1.0,
15469,10,,
15497,10,,3.0
15497,40,,2.2
15511,10,2.8,
15511,40,2.2,
15514,20,,1.6
15514,30,,1.8
15516,10,3.2,
15516,20,1.4,
15536,10,,1.0
15536,11,5.8,
15537,10,,2.0
15543,10,,1.0
15543,20,,2.8
15551,10,,1.8
15551,20,,1.0
15560,40,,
15570,40,,2.6
15588,40,,3.0
15591,10,,4.2
15591,20,,3.8
15593,20,,1.0
15593,30,,1.0
15618,10,,
15625,10,1.2,
15636,10,1.4,
15648,20,,
15648,30,,
15657,10,,1.2
15658,10,,3.2
15676,10,,1.0
15676,40,,3.0
15698,10,,5.6
15698,40,,1.8
15708,10,,1.0
15709,20,,2.2
15709,30,,3.6
15726,10,2.0,
15726,40,3.8,
15730,30,,1.0
15734,40,,
15752,20,,1.6
15776,10,1.4,
15776,20,1.6,
15779,10,,1.6
15779,40,,
15781,10,1.8,
15784,20,1.2,
15793,10,2.2,
15801,40,,2.4
15833,10,1.6,
15833,20,2.8,
15834,10,1.6,
15834,11,1.0,
15836,10,1.4,
15836,20,2.8,
15840,20,1.0,
15883,10,,1.0
15883,11,,1.6
15889,20,1.8,
15893,10,,1.0
15893,20,,1.0
15897,20,1.4,
15911,10,4.4,
15911,22,2.2,
15935,11,,2.0
15960,10,,
15972,10,,1.8
15981,10,3.6,
15981,40,1.6,
15982,10,,1.0
15982,20,,1.0
15983,10,3.0,
15986,10,,2.2
15986,40,,3.0
15991,40,,4.4
15992,20,,
15992,30,,
15995,10,1.4,
15995,20,,
16013,10,,
16022,10,,3.8
16022,40,,1.8
16024,10,1.6,
16024,20,1.0,
16035,10,,1.0
16035,40,,
16036,10,,6.0
16036,40,,1.2
16042,10,,1.0
16042,11,,1.6
16048,10,3.0,
16048,20,4.6,
16054,20,2.4,
16062,10,2.0,
16062,40,4.0,
16064,10,2.0,
16064,40,2.4,
16086,10,2.6,
16086,20,3.6,
16107,10,2.8,
16116,10,1.0,
16116,20,1.2,
16119,20,,5.4
16161,20,,2.0
16162,10,,1.0
16162,40,,1.0
16174,10,3.6,
16174,40,2.0,
16190,10,1.8,
16197,10,1.4,
16197,20,1.4,
16211,10,1.8,
16220,10,1.8,
16221,10,,1.0
16233,10,2.6,
16233,20,3.0,
16237,30,,
16245,10,5.4,
16245,40,1.6,
16246,20,,2.4
16246,30,,1.0
16247,30,1.0,
16250,10,,5.2
16250,20,,2.0
16306,10,,1.8
16331,10,,2.8
16331,11,,3.0
16376,20,2.6,
16381,10,,2.6
16381,40,,4.4
16400,10,,1.0
16404,10,2.0,
16404,20,2.2,
16407,10,1.2,
16407,11,1.8,
16412,10,1.0,
16412,20,2.0,
16415,10,,2.0
16415,40,,3.0
16420,10,1.0,
16420,20,1.6,
16430,10,2.0,
16433,10,2.8,
16433,20,1.6,
16437,10,,1.0
16437,20,,2.8
16439,20,,1.0
16439,30,,2.0
16444,10,1.8,
16449,20,1.6,
16449,30,,
16454,20,,2.0
16460,10,2.4,
16468,10,,
16468,40,,
16471,10,,3.0
16475,10,1.6,
16478,10,1.0,
16484,20,1.8,
16484,30,1.0,
16491,10,2.2,
16496,10,,
16500,10,,1.0
16500,20,,1.0
16517,10,,2.2
16526,10,,
16526,20,,
16528,30,3.0,
16528,40,2.2,
16541,10,,1.0
16541,11,,3.0
16558,10,1.4,
16558,20,2.2,
16566,10,,2.2
16566,20,,2.8
16570,10,,
16599,10,2.2,
16602,10,,4.6
16602,20,,2.2
16606,10,3.0,
16612,10,,
16619,20,,1.2
16631,10,1.0,
16631,20,1.8,
16648,10,1.0,
16648,20,1.0,
16650,20,,3.0
16650,30,,1.0
16659,10,,1.6
16659,40,,2.4
16660,10,2.0,
16663,10,4.4,
16672,10,3.0,
16672,20,1.0,
16681,10,,
16698,10,2.0,
16700,20,1.4,
16705,10,1.4,
16705,20,1.2,
16706,10,,2.6
16706,20,,2.6
16710,10,,1.0
16711,10,1.6,
16715,30,2.6,
16715,40,2.0,
16747,10,2.0,
16747,20,1.4,
16761,10,,2.0
16770,10,,
16789,10,,1.0
16789,20,,1.6
16799,10,3.8,
16799,40,1.2,
16810,10,1.4,
16810,11,2.0,
16822,10,,1.6
16822,20,,5.4
16827,10,,3.6
16827,40,,3.0
16841,10,,4.2
16848,10,,3.2
16851,10,,3.4
16855,20,,1.8
16855,30,,2.8
16856,10,1.8,
16870,10,1.4,
16870,11,3.8,
16873,20,,
16873,30,2.2,
16904,10,,2.0
16904,11,,1.2
16925,10,,1.8
16925,40,,1.6
16931,20,2.0,
16931,30,1.6,
16933,30,1.0,
16935,10,,2.4
16935,11,,3.6
16954,10,,
16956,10,3.4,
16973,20,2.8,
16973,30,1.0,
16973,31,,
16973,32,2.8,
16975,10,,1.0
16975,40,,1.4
16989,10,,3.0
16989,20,,2.2
16994,40,3.2,
16996,10,3.0,
16996,20,1.4,
17003,10,,
17027,40,2.2,
17028,10,5.2,
17031,10,,
17031,20,,
17038,30,,1.8
17041,10,,2.0
17042,10,2.2,
17042,20,2.0,
17049,10,,1.4
17049,20,,1.2
17050,20,,2.6
17050,30,,2.0
17061,10,2.8,
17075,10,3.2,
17075,20,1.6,
17077,40,,
17093,40,,1.8
17107,10,,1.0
17134,11,1.0,
17136,10,,2.2
17136,20,,2.2
17175,10,1.0,
17199,10,1.4,
17201,20,1.0,
17209,10,2.8,
17209,11,2.6,
17234,10,3.4,
17234,40,2.6,
17237,10,,1.0
17237,20,,1.4
17239,10,,2.6
17239,20,,
17241,10,,2.2
17241,11,,1.6
17253,10,2.8,
17279,10,,2.4
17279,40,,1.0
17282,20,1.0,
17282,30,2.0,
17303,10,,
17319,10,3.6,
17328,40,1.4,
17356,10,,1.8
17356,20,,1.0
17363,10,,2.8
17366,10,,1.4
17366,20,,3.0
17371,10,,3.6
17383,10,,2.6
17383,11,,1.6
17388,10,,1.4
17392,10,2.0,
17392,40,3.0,
17425,10,,2.6
17425,40,,1.0
17428,10,,2.4
17458,10,,
17459,10,,1.0
17468,10,1.0,
17473,10,,2.6
17491,10,,2.2
17491,20,,3.0
17492,10,,
17492,40,1.6,
17506,20,,
17520,10,1.0,
17520,11,1.0,
17521,20,1.0,
17526,10,1.0,
17527,20,1.4,
17547,10,,1.4
17602,10,,
17623,10,,
17623,20,,2.6
17626,10,,
17626,11,,3.0
17635,10,,1.8
17635,20,,
17641,10,,
17642,10,,
17653,10,,1.2
17653,40,,1.2
17661,30,1.4,
17674,30,,1.2
17707,40,,
17707,41,,
17714,20,2.2,
17715,10,,1.0
17715,20,,1.6
17750,10,,2.6
17750,20,,1.6
17773,10,2.2,
17773,40,3.4,
17785,30,,
17790,10,2.4,
17790,40,2.0,
17833,10,2.4,
17833,20,1.4,
17844,10,,
17862,10,,2.0
17862,40,,2.2
17922,10,2.0,
17923,10,1.8,
17923,11,1.0,
17924,10,,2.4
17924,40,,3.0
17933,10,2.6,
17933,20,2.6,
17952,10,1.8,
17952,40,1.2,
17978,10,,1.6
17978,20,,1.6
17980,10,,
17980,20,,
17986,20,,2.4
17986,30,,1.6
18034,10,,3.8
18052,10,,
18075,10,,2.6
18075,40,,1.8
18092,10,3.2,
18097,10,,1.0
18098,10,,2.0
18100,10,1.8,
18150,10,,1.8
18150,40,,1.8
18155,20,,2.0
18155,30,,4.4
18158,10,2.8,
18163,20,,1.0
18163,30,,4.4
18166,10,6.0,
18175,20,3.6,
18175,30,1.4,
18198,20,1.4,
18199,10,,2.6
18199,20,,1.8
18200,10,,
18204,20,,1.4
18210,10,,
18210,40,,1.2
18212,10,,4.4
18216,10,4.6,
18216,20,,
18229,10,,1.2
18243,10,1.0,
18245,10,4.6,
18245,20,,
18259,10,,5.0
18264,10,,4.2
18276,10,,2.0
18276,20,,3.2
18285,20,3.2,
18285,30,1.6,
18298,10,,4.6
18301,10,1.6,
18301,40,1.4,
18304,10,,2.0
18304,20,,5.0
18309,10,1.2,
18309,20,3.0,
18345,20,1.6,
18352,10,1.6,
18352,40,1.0,
18360,10,2.6,
18363,10,,2.0
18364,11,,
18417,10,,3.2
18421,10,2.8,
18424,40,,
18435,40,2.0,
18435,42,1.2,
18439,10,,2.6
18439,40,,2.0
18442,10,,
18442,40,,
18443,10,,
18451,10,,2.0
18451,40,,1.0
18481,20,,1.6
18481,30,,2.0
18482,40,,
18482,41,,
18483,10,,2.0
18508,11,2.6,
18508,40,,
18525,20,,1.0
18525,30,,1.6
18531,30,3.8,
18536,10,1.4,
18539,10,,
18539,11,,
18566,10,2.2,
18566,20,1.2,
18632,20,,1.0
18632,30,,1.0
18646,20,,1.6
18679,10,,1.4
18680,20,,
18686,20,1.2,
18686,30,1.4,
18707,20,,2.8
18733,10,1.4,
18733,20,,1.4
18734,10,,1.0
18739,10,1.6,
18739,40,6.0,
18742,10,,1.2
18742,40,,2.8
18758,10,3.0,
18759,10,,1.8
18774,10,,1.2
18774,20,,2.0
18776,10,1.0,
18776,40,2.2,
18779,10,,1.0
18779,11,,4.0
18782,10,2.0,
18782,40,2.4,
18808,10,,2.4
18808,20,,1.0
18828,10,,
18831,10,4.0,
18865,10,1.4,
18877,10,,1.4
18889,10,2.0,
18889,40,1.8,
18896,10,2.0,
18896,40,1.4,
18918,11,1.8,
18918,40,,1.0
18918,41,,1.0
18950,10,,
18961,10,1.8,
18963,10,3.4,
18972,10,,
18972,11,2.2,
18973,10,,1.0
18973,40,,1.4
18983,20,1.0,
18983,30,1.0,
18990,10,,2.0
18990,40,,2.4
18992,10,,1.2
19031,20,2.4,
19047,20,,1.4
19047,30,,2.0
19049,10,,3.0
19050,10,,
19052,10,,2.8
19052,40,,3.8
19053,10,,1.0
19053,40,,1.0
19054,20,2.2,
19058,10,,
19065,10,2.2,
19065,20,1.6,
19110,10,,2.0
19110,20,,1.6
19133,10,,1.6
19142,30,3.2,
19187,20,,
19212,20,,1.4
19213,20,3.6,
19216,10,,2.0
19280,10,,1.2
19280,20,,2.0
19286,10,2.4,
19286,20,1.2,
19298,10,2.0,
19298,11,1.0,
19298,20,2.0,
19333,10,,2.2
19338,10,,1.2
19338,20,,1.4
19345,30,,1.6
19351,10,2.0,
19373,10,1.2,
19375,10,,
19389,10,,1.8
19389,40,,2.0
19403,10,,1.0
19424,10,1.6,
19433,30,1.0,
19433,40,1.6,
19442,40,,3.0
19454,10,1.4,
19454,20,2.8,
19458,10,,1.0
19458,40,,2.4
19489,10,,1.4
19496,10,,1.4
19496,20,,2.4
19501,10,,
19535,20,,1.0
19535,30,,2.4
19536,10,,
19536,40,,
19537,10,,1.2
19558,10,,2.6
19564,10,2.0,
19569,10,1.0,
19585,10,,
19620,10,,2.0
19621,10,,1.8
19621,40,,5.0
19625,20,,1.4
19625,30,,2.0
19626,10,,2.4
19626,20,,2.4
19629,20,,4.4
19629,30,,2.2
19637,10,2.0,
19657,10,,1.8
19657,20,,3.2
19662,10,4.0,
19687,10,,1.0
19687,40,,1.0
19704,10,,1.0
19704,11,,3.0
19705,10,,2.8
19705,20,,3.4
19715,10,1.8,
19715,40,2.4,
19738,10,2.2,
19738,20,,
19742,10,2.0,
19742,40,1.4,
19746,10,,3.2
19746,20,,4.4
19747,30,4.2,
19759,20,,1.4
19769,40,3.0,
19770,10,,2.0
19773,10,1.8,
19773,11,2.8,
19786,10,,
19786,20,,
19796,10,4.6,
19806,20,,2.8
19822,10,1.8,
19826,10,,
19857,10,,
19857,20,,3.8
19877,10,,2.4
19909,20,,
19935,10,,2.6
19935,11,,4.2
19950,10,,1.4
19973,10,1.8,
19973,40,1.2,
19976,10,2.2,
19976,20,2.4,
19992,40,,1.4
19995,10,,1.6
20004,10,2.4,
20041,10,,3.2
20042,10,,2.6
20077,10,1.0,
20077,40,1.2,
20079,10,,2.0
20079,20,,1.6
20080,30,,4.0
20093,10,1.0,
20093,40,2.4,
20093,41,,
20114,10,1.4,
20114,40,2.2,
20139,10,3.0,
20152,10,,2.0
20161,20,,2.8
20162,10,,1.4
20162,20,,1.0
20176,10,,1.8
20190,10,3.2,
20201,10,1.6,
20221,10,,1.2
20221,11,,
20238,10,,2.2
20247,10,1.8,
20248,10,2.0,
20248,40,2.4,
20256,40,,1.0
20259,10,,2.0
20259,20,,2.0
20293,40,1.6,
20293,41,5.4,
20306,10,,
20306,20,3.4,
20315,20,3.0,
20315,30,2.0,
20316,10,3.4,
20316,20,1.0,
20346,10,1.2,
20346,20,1.6,
20363,10,,
20363,40,,1.8
20369,10,,2.0
20369,20,,1.4
20374,10,,1.8
20383,10,,1.0
20383,40,,1.0
20384,10,1.0,
20384,40,2.0,
20394,10,,
20397,10,2.0,
20442,10,1.0,
20442,20,1.0,
20446,10,1.0,
20446,20,3.8,
20448,20,1.2,
20448,30,2.2,
20455,20,1.6,
20459,10,,6.0
20459,20,,3.0
20471,10,,
20471,40,2.6,
20480,10,1.8,
20490,11,,
20501,10,,2.8
20511,10,,
20514,10,,
20524,10,1.0,
20524,20,4.2,
20527,10,2.0,
20527,40,2.0,
20540,20,1.0,
20554,10,2.0,
20554,20,1.2,
20557,11,,3.0
20558,10,1.2,
20558,20,1.0,
20559,20,,2.4
20559,30,,1.2
20560,10,,3.8
20560,20,,4.0
20561,10,1.6,
20561,40,1.4,
20575,10,2.8,
20588,20,,3.0
20588,30,,2.2
20592,10,2.0,
20608,10,1.4,
20634,10,,3.0
20634,40,,3.8
20674,10,,1.6
20674,11,,
20676,10,,2.2
20678,10,1.0,
20678,40,0.8,
20679,10,1.6,
20692,10,,2.2
20692,20,,2.2
20696,10,2.0,
20696,20,1.0,
20700,10,1.4,
20700,11,1.0,
20712,20,,1.8
20712,30,,5.4
20777,10,,2.2
20777,40,,1.4
20806,10,,1.8
20806,40,,1.0
20831,10,3.4,
20842,10,,
20842,20,,
20860,10,5.4,
20860,20,1.4,
20861,10,1.0,
20861,20,1.6,
20862,10,,2.4
20867,10,,2.8
20870,10,3.4,
20870,20,0.6,
20876,10,,6.0
20876,11,,1.2
20887,10,,2.6
20887,40,,2.6
20899,10,,2.6
20911,20,2.4,
20913,40,,
20978,10,,1.6
21001,10,,1.6
21002,10,3.2,
21002,40,2.0,
21003,10,,4.6
21003,20,,1.0
21009,20,,
21011,10,2.0,
21012,20,,3.2
21012,30,,2.0
21015,20,1.0,
21019,10,,1.0
21019,20,,1.2
21040,20,,
21040,30,,
21054,10,,
21058,10,,2.2
21058,20,,2.2
21072,10,,2.2
21073,10,,2.8
21078,10,,1.2
21078,40,,1.8
21080,10,,1.2
21081,10,2.4,
21099,10,,2.4
21120,10,,6.0
21137,20,2.4,
21137,30,2.0,
21141,20,3.0,
21163,10,,2.0
21163,20,,1.0
21166,10,,1.2
21166,20,,1.4
21169,10,,1.8
21169,40,,1.6
21190,10,,3.2
21190,40,,2.0
21192,10,2.0,
21192,40,3.6,
21195,10,,1.4
21199,10,,5.8
21201,10,,1.4
21201,20,,2.2
21206,10,2.2,
21206,20,1.0,
21210,10,,2.8
21227,10,1.2,
21227,20,2.6,
21233,10,3.4,
21233,20,1.2,
21242,10,,2.0
21242,40,,1.4
21253,10,,
21253,40,1.4,
21268,10,,1.0
21268,20,,5.6
21269,10,2.0,
21302,10,,2.6
21302,11,,
21316,20,1.2,
21316,21,1.0,
21329,10,,3.6
21329,40,,
21332,10,3.0,
21332,20,1.8,
21349,10,,2.6
21349,20,,1.8
21350,10,,1.2
21350,40,,1.2
21359,10,,3.0
21359,20,,1.8
21368,10,,3.2
21390,10,,
21402,20,,2.0
21402,30,,1.8
21410,10,,1.0
21410,20,,2.8
21412,10,2.0,
21412,20,2.2,
21416,10,3.4,
21416,11,1.6,
21416,40,1.0,
21416,41,2.0,
21423,20,,1.4
21431,10,,
21431,40,,
21435,20,3.0,
21435,30,1.4,
21440,10,,4.0
21442,10,1.0,
21442,20,1.0,
