HHID,PN,value_06,value_08
15883,10,,1
15883,11,,1
15889,10,3,
15889,20,3,
15893,10,,1
15893,20,,1
15897,20,1,
15911,10,4,
15911,21,1,
15911,22,2,
15935,11,,1
15960,10,,
15972,10,,1
15981,10,3,
15981,40,,
15982,10,,1
15982,20,,2
15983,10,2,
15986,10,,3
15986,40,,3
15991,40,,2
15992,20,,
15992,30,,
15995,10,1,
15995,20,,
16013,10,,
16015,10,,
16022,10,,1
16022,40,,1
16024,10,1,
16024,20,1,
16035,10,,1
16035,40,,1
16036,10,,2
16036,40,,1
16042,10,,3
16042,11,,1
16048,10,2,
16048,20,1,
16054,20,2,
16062,10,1,
16062,40,3,
16064,10,2,
16064,40,2,
16086,10,2,
16086,20,3,
16107,10,2,
16116,10,4,
16116,20,3,
16119,20,,1
16142,10,,
16161,20,,3
16162,10,,2
16162,40,,1
16174,10,1,
16174,40,1,
16190,10,2,
16197,10,1,
16197,20,1,
16211,10,3,
16220,10,2,
16221,10,,1
16233,10,1,
16233,20,2,
16237,30,,
16245,10,1,
16245,40,1,
16246,20,,1
16246,30,,1
16247,30,4,
16250,10,,1
16250,20,,1
16306,10,,3
16331,10,,
16331,11,,5
16367,11,,
16376,20,1,
16381,10,,3
16381,40,,3
16400,10,,1
16404,10,1,
16404,20,1,
16407,10,1,
16407,11,5,
16412,10,3,
16412,20,2,
16415,10,,2
16415,40,,3
16420,10,1,
16420,20,2,
16430,10,1,
16433,10,1,
16433,20,1,
16437,10,,2
16437,20,,3
16439,20,,1
16439,30,,1
16444,10,1,
16444,40,1,
16449,20,3,
16449,30,,
16454,20,,2
16459,10,2,
16460,10,3,
16468,10,,
16468,40,,
16471,10,,1
16475,10,2,
16478,10,1,
16484,20,1,
16484,30,1,
16491,10,1,
16496,10,,
16500,10,,1
16500,20,,1
16517,10,,4
16526,10,,
16526,20,,
16528,30,3,
16528,40,4,
16541,10,,2
16541,11,,1
16558,10,2,
16558,20,2,
16566,10,,1
16566,20,,2
16570,10,,
16599,10,2,
16602,10,,3
16602,20,,3
16606,10,1,
16612,10,,
16619,20,,1
16631,10,1,
16631,20,1,
16648,10,1,
16648,20,1,
16650,20,,1
16650,30,,1
16659,10,,1
16659,40,,1
16660,10,1,
16663,10,,
16672,10,1,
16672,20,2,
16681,10,,
16698,10,3,
16700,20,3,
16704,20,,
16705,10,2,
16705,20,1,
16706,10,,1
16706,20,,1
16710,10,,1
16711,10,1,
16715,30,1,
16715,40,2,
16747,10,1,
16747,20,1,
16761,10,,1
16770,10,,
16789,10,,1
16789,20,,1
16799,10,2,
16799,40,1,
16810,10,3,
16810,11,3,
16822,10,,4
16822,20,,4
16827,10,,4
16827,40,,2
16841,10,,1
16848,10,,1
16848,40,,
16851,10,,3
16855,20,,1
16855,30,,2
16856,10,1,
16856,40,2,
16870,10,1,
16870,11,1,
16873,20,,
16873,30,3,
16904,10,,1
16904,11,,1
16925,10,,2
16925,40,,2
16931,20,1,
16931,30,2,
16933,30,1,
16935,10,,2
16935,11,,1
16954,10,,
16956,10,3,
16973,20,2,
16973,30,1,
16973,31,,
16973,32,2,
16975,10,,1
16975,40,,1
16989,10,,4
16989,20,,3
16994,40,3,
16996,10,2,
16996,20,2,
17003,10,,
17003,40,,
17027,40,2,
17028,10,1,
17031,10,,
17031,20,,
17038,30,,3
17041,10,,2
17042,10,2,
17042,20,1,
17049,10,,1
17049,20,,1
17050,20,,4
17050,30,,4
17061,10,1,
17075,10,1,
17075,20,1,
17077,40,,
17093,40,,2
17107,10,,1
17134,11,3,
17136,10,,2
17136,20,,3
17175,10,5,
17184,10,1,
17199,10,3,
17201,20,4,
17202,10,3,
17209,10,3,
17209,11,2,
17234,10,3,
17234,40,3,
17237,10,,1
17237,20,,1
17239,10,,1
17239,20,,
17241,10,,1
17241,11,,1
17253,10,1,
17253,20,1,
17277,10,2,
17277,40,2,
17279,10,,3
17279,40,,2
17282,20,1,
17282,30,1,
17303,10,,
17319,10,1,
17328,40,2,
17356,10,,1
17356,20,,1
17363,10,,3
17366,10,,3
17366,20,,3
17371,10,,3
17383,10,,1
17383,11,,4
17388,10,,2
17389,10,,
17392,10,1,
17392,40,2,
17425,10,,1
17425,40,,1
17428,10,,2
17458,10,,
17459,10,,1
17468,10,2,
17473,10,,2
17480,10,,
17491,10,,1
17491,20,,1
17492,10,,
17492,40,3,
17506,20,,
17520,10,1,
17520,11,1,
17521,10,1,
17521,20,1,
17526,10,3,
17527,10,1,
17527,20,3,
17547,10,,1
17547,20,,
17588,10,3,
17602,10,,
17623,10,,
17623,20,,
17626,10,,
17626,11,,2
17635,10,,3
17635,20,,
17640,10,,
17641,10,,
17642,10,,
17646,41,,
17653,10,,1
17653,40,,1
17661,30,4,
17674,30,,
17681,20,,
17707,40,,
17707,41,,
17714,20,3,
17715,10,,1
17715,20,,1
17750,10,,1
17750,20,,1
17755,10,,
17773,10,2,
17773,40,2,
17785,30,,
17790,10,1,
17790,40,1,
17833,10,3,
17833,20,3,
17844,10,,
17862,10,,2
17862,40,,1
17909,10,,
17909,20,,
17922,10,3,
17923,10,1,
17923,11,1,
17924,10,,2
17924,40,,1
17933,10,2,
17933,20,2,
17952,10,1,
17952,40,1,
17970,10,,
17970,20,2,
17978,10,,2
17978,20,,2
17980,10,,
17980,20,,
17986,20,,4
17986,30,,2
18034,10,,1
18048,10,1,
18052,10,,
18075,10,,2
18075,40,,2
18092,10,5,
18097,10,,2
18098,10,,3
18100,10,1,
18150,10,,1
18150,40,,2
18155,20,,2
18155,30,,1
18158,10,2,
18163,20,,1
18163,30,,3
18166,10,3,
18175,20,2,
18175,30,1,
18198,20,2,
18199,10,,2
18199,20,,3
18200,10,,
18200,20,,
18204,20,,1
18210,10,,
18210,40,,1
18212,10,,2
18216,10,2,
18216,20,,
18229,10,,3
18243,10,3,
18245,10,5,
18245,20,,
18259,10,,1
18264,10,,2
18276,10,,1
18276,20,,2
18285,20,2,
18285,30,1,
18298,10,,4
18301,10,2,
18301,40,2,
18304,10,,2
18304,20,,1
18309,10,1,
18309,20,2,
18345,20,3,
18352,10,3,
18352,40,1,
18360,10,2,
18363,10,,1
18364,11,,
18417,10,,3
18421,10,2,
18421,20,,
18424,40,,
18435,40,1,
18435,42,1,
18439,10,,2
18439,40,,1
18442,10,,
18442,40,,
18443,10,,
18451,10,,1
18451,40,,1
18481,20,,1
18481,30,,2
18482,40,,
18482,41,,
18483,10,,1
18508,10,2,
18508,11,2,
18508,40,,
18525,20,,1
18525,30,,1
18531,20,1,
18531,30,1,
18536,10,1,
18539,10,,
18539,11,,
18566,10,1,
18566,20,,
18632,20,,1
18632,30,,2
18646,20,,1
18679,10,,4
18680,20,,
18686,20,3,
18686,30,1,
18707,20,,2
18733,10,2,
18733,20,,3
18734,10,,2
18739,10,2,
18739,40,2,
18742,10,,1
18742,40,,1
18758,10,2,
18759,10,,1
18774,10,,1
18774,20,,1
18776,10,1,
18776,40,2,
18779,10,,3
18779,11,,
18782,10,1,
18782,40,1,
18808,10,,2
18808,20,,1
18828,10,,
18831,10,3,
18865,10,1,
18877,10,,
18889,10,1,
18889,40,1,
18896,10,2,
18896,40,1,
18918,11,3,
18918,40,,3
18918,41,,3
18950,10,,
18961,10,2,
18963,10,1,
18966,10,,
18972,10,,
18972,11,3,
18973,10,,1
18973,40,,2
18983,20,1,
18983,30,1,
18990,10,,2
18990,40,,1
18992,10,,1
19001,10,1,
19031,20,1,
19047,20,,2
19047,30,,1
19049,10,,3
19050,10,,
19052,10,,1
19052,40,,1
19053,10,,3
19053,40,,1
19054,10,1,
19054,20,1,
19058,10,,
19065,10,1,
19065,20,1,
19110,10,,2
19110,20,,2
19133,10,,1
19142,30,1,
19154,10,,
19154,40,,
19158,10,4,
19187,20,,
19212,20,,3
19213,20,3,
19216,10,,4
19280,10,,2
19280,20,,
19286,10,1,
19286,20,1,
19298,10,2,
19298,11,1,
19298,20,3,
19298,21,,
19333,10,,1
19338,10,,2
19338,20,,1
19345,30,,2
19351,10,1,
19373,10,1,
19375,10,,
19389,10,,1
19389,40,,1
19403,10,,1
19424,10,1,
19425,20,,
19433,30,1,
19433,40,1,
19442,40,,3
19454,10,1,
19454,20,2,
19458,10,,1
19458,40,,1
19488,20,,
19489,10,,
19493,10,,
19496,10,,
19496,20,,3
19501,10,,
19535,20,,
19535,30,,3
19536,10,,
19536,40,,
19537,10,,2
19537,11,,
19542,20,,
19558,10,,2
19564,10,3,
19569,10,1,
19585,10,,
19620,10,,1
19621,10,,1
19621,40,,3
19625,20,,1
19625,30,,2
19626,10,,1
19626,20,,1
19629,20,,2
19629,30,,1
19637,10,1,
19646,10,1,
19657,10,,3
19657,20,,3
19662,10,3,
19672,20,3,
19672,30,,
19687,10,,1
19687,40,,1
19704,10,,1
19704,11,,2
19705,10,,3
19705,20,,3
19715,10,1,
19715,40,1,
19738,10,1,
19738,20,,
19742,10,2,
19742,40,2,
19746,10,,2
19746,20,,1
19747,20,3,
19747,30,3,
19759,20,,4
19769,40,2,
19770,10,,1
19773,10,3,
19773,11,2,
19786,10,,
19786,20,,
19796,10,4,
19806,20,,2
19822,10,2,
19826,10,,
19857,10,,3
19857,20,,3
19877,10,,2
19904,20,1,
19909,20,,
19935,10,,3
19935,11,,4
19950,10,,4
19973,10,2,
19973,40,1,
19976,10,2,
19976,20,2,
19992,40,,1
19995,10,,4
20004,10,2,
20041,10,,5
20042,10,,4
20077,10,1,
20077,40,1,
20079,10,,2
20079,20,,1
20080,30,,1
20081,10,,
20081,20,,
20093,10,3,
20093,40,3,
20093,41,,
20114,10,3,
20114,40,4,
20139,10,1,
20152,10,,2
20161,10,,
20161,20,,1
20162,10,,1
20162,20,,
20168,10,,
20168,20,,
20176,10,,1
20190,10,2,
20201,10,1,
20221,10,,3
20221,11,,
20238,10,,1
20242,10,,
20242,40,,
20247,10,1,
20247,20,1,
20248,10,1,
20248,40,1,
20256,40,,2
20259,10,,2
20259,20,,1
20293,40,1,
20293,41,1,
20306,10,,
20306,20,1,
20315,20,1,
20315,30,1,
20316,10,3,
20316,20,3,
20346,10,2,
20346,20,2,
20363,10,,
20363,40,,1
20369,10,,1
20369,20,,1
20374,10,,1
20383,10,,1
20383,40,,
20384,10,1,
20384,40,1,
20394,10,,
20397,10,2,
20442,10,1,
20442,20,1,
20446,10,1,
20446,20,1,
20448,20,1,
20448,30,1,
20455,20,3,
20459,10,,1
20459,20,,2
20471,10,,
20471,40,1,
20480,10,1,
20490,11,,
20501,10,,2
20511,10,,
20514,10,,
20524,10,1,
20524,20,2,
20527,10,1,
20527,40,2,
20540,20,2,
20554,10,1,
20554,20,1,
20557,11,,5
20558,10,1,
20558,20,1,
20559,20,,1
20559,30,,1
20560,10,,3
20560,20,,1
20561,10,2,
20561,40,1,
20575,10,2,
20588,20,,2
20588,30,,2
20592,10,1,
20608,10,2,
20634,10,,1
20634,40,,2
20674,10,,1
20674,11,,
20676,10,,1
20678,10,2,
20678,40,1,
20679,10,1,
20692,10,,2
20692,20,,2
20696,10,2,
20696,20,1,
20700,10,2,
20700,11,1,
20712,20,,2
20712,30,,2
20719,10,2,
20719,20,1,
20777,10,,2
20777,40,,2
20806,10,,1
20806,40,,1
20831,10,1,
20842,10,,
20842,20,,
20860,10,1,
20860,20,1,
20861,10,1,
20861,20,2,
20862,10,,3
20867,10,,2
20870,10,3,
20870,20,2,
20876,10,,1
20876,11,,1
20887,10,,1
20887,40,,1
20899,10,,3
20911,20,1,
20913,40,,
20917,10,,
20978,10,,1
21001,10,,1
21002,10,2,
21002,40,2,
21003,10,,1
21003,20,,1
21009,20,,
21011,10,2,
21012,20,,1
21012,30,,1
21015,20,1,
21019,10,,2
21019,20,,2
21040,20,,
21040,30,,
21054,10,,
21058,10,,3
21058,20,,3
21072,10,,1
21073,10,,3
21078,10,,1
21078,40,,3
21080,10,,3
21081,10,3,
21099,10,,3
21117,10,,
21120,10,,2
21131,20,2,
21137,20,1,
21137,30,2,
21141,10,2,
21141,20,2,
21163,10,,2
21163,20,,1
21166,10,,2
21166,20,,1
21169,10,,3
21169,40,,2
21190,10,,3
21190,40,,2
21192,10,1,
21192,40,2,
21195,10,,1
21199,10,,1
21200,10,1,
21201,10,,2
21201,20,,1
21206,10,1,
21206,20,1,
21210,10,,2
21210,20,,
21227,10,1,
21227,20,1,
21233,10,2,
21233,20,1,
21242,10,,2
21242,40,,1
21253,10,,
21253,40,1,
21268,10,,5
21268,20,,5
21269,10,1,
21300,20,,
21302,10,,1
21302,11,,
21316,20,1,
21316,21,1,
21329,10,,3
21329,40,,
21332,10,2,
21332,20,3,
21349,10,,1
21349,20,,1
21350,10,,1
21350,40,,1
21359,10,,3
21359,20,,3
21368,10,,1
21390,10,,
21402,20,,2
21402,30,,2
21410,10,,2
21410,20,,3
21412,10,3,
21412,20,3,
21416,10,3,
21416,11,3,
21416,40,3,
21416,41,2,
21423,20,,2
21431,10,,
21431,40,,
21435,20,2,
21435,30,2,
21440,10,,2
21442,10,1,
21442,20,1,
21444,10,,
21448,10,2,
21448,20,2,
21452,10,1,
21464,10,3,
21464,20,,
21464,21,,
21468,10,1,
21468,20,1,
21479,10,,2
21479,11,,2
21485,20,,1
21485,30,,1
21505,10,3,
21507,10,,3
21520,10,1,
21578,10,,2
21578,11,,2
21582,10,,
21582,20,,3
21583,10,2,
21583,20,2,
21587,10,1,
21587,40,1,
21594,10,,2
21629,10,,1
21629,40,1,
21668,20,,3
21671,10,,1
21671,20,,1
21673,10,,2
21673,20,,
21675,20,,2
21675,30,,1
21678,10,,2
21678,20,,2
21682,10,1,
21693,10,,2
21693,11,,2
21710,20,2,
21710,30,,
21717,10,,1
21720,10,3,
21721,30,5,
21721,31,3,
21726,20,2,
21743,10,,3
21743,11,,3
21746,10,2,
21746,20,2,
21749,10,,2
21755,20,,1
21755,30,,1
21764,20,,1
21774,10,2,
21791,20,2,
21791,30,3,
21825,20,1,
21825,21,1,
21835,10,3,
21835,20,3,
21873,10,,1
21904,10,,1
21912,20,2,
21912,30,4,
21922,20,,2
21922,30,,2
21924,10,,1
21924,40,,1
21928,10,1,
21928,20,1,
21995,10,2,
21995,20,2,
21997,10,,2
21997,40,,2
22018,10,,
22018,20,,
22026,10,,
22026,20,3,
22027,30,1,
22034,10,1,
22034,20,2,
22035,10,,3
22035,40,,3
22036,10,,
22039,40,1,
22042,10,,2
22047,20,1,
22047,30,1,
22052,10,,3
22052,11,,3
22060,10,,3
22060,20,,1
22061,10,1,
22061,20,1,
22064,40,,
22067,10,,4
22067,11,3,
22109,20,,
22113,10,,2
22113,40,,1
22122,10,,3
22125,10,1,
22132,10,,1
22132,20,,1
22136,10,,1
22136,20,,1
22137,10,2,
22137,20,2,
22150,10,2,
22162,40,,
22168,10,,1
22168,20,,4
22174,10,,
22182,10,,1
22182,11,,1
22212,20,2,
22229,10,3,
22233,10,,3
22241,10,,2
22242,10,1,
22242,20,2,
22243,10,1,
22243,20,1,
22245,10,,1
22245,20,,1
22261,10,2,
22261,20,2,
22262,10,,1
22262,20,,3
22266,10,,
22266,20,1,
22267,10,3,
22275,10,1,
22289,10,2,
22289,20,3,
22296,10,1,
22314,10,,1
22314,20,,1
22330,10,1,
22330,20,1,
22333,10,,2
22333,20,,
22335,20,,
22335,30,4,
22348,10,2,
22364,10,1,
22370,10,,2
22370,20,,2
22375,30,3,
22375,40,4,
22377,10,,3
22377,40,,
22383,10,,1
22388,20,2,
22388,30,5,
22415,10,2,
22415,40,2,
22420,10,1,
22420,11,2,
22427,10,1,
22429,40,,3
22439,40,3,
22439,41,1,
22450,10,2,
22450,20,2,
22454,10,,2
22470,10,3,
22492,30,,4
22499,20,2,
22499,30,2,
22515,10,1,
22515,20,1,
22516,10,,3
22522,10,1,
22522,20,1,
22523,20,2,
22523,30,2,
22532,10,2,
22532,20,1,
22544,10,,2
22544,20,,2
