HHID,PN,value_06,value_08
13899,41,5.5,
13902,10,5.0,
13902,20,5.0,
13912,10,,3.5
13912,20,,2.0
13915,10,,1.5
13915,11,,4.25
13916,10,5.25,
13916,40,5.0,
13965,10,,
13965,20,,
14008,10,,
14024,20,6.75,
14024,30,2.5,
14028,10,2.75,
14028,20,5.5,
14033,10,,1.0
14036,40,,
14043,10,,3.25
14043,20,,1.0
14063,10,4.75,
14063,20,4.75,
14069,10,4.75,
14069,20,4.75,
14072,10,4.0,
14072,40,4.0,
14080,20,,
14080,30,,
14081,10,,
14081,40,,
14085,10,4.75,
14092,10,5.5,
14092,40,4.0,
14098,10,5.0,
14104,10,,2.25
14104,20,,2.75
14115,20,4.5,
14136,40,,
14137,10,,5.0
14137,20,,5.5
14147,10,4.5,
14147,40,5.5,
14149,20,,4.0
14149,30,,1.5
14157,10,6.0,
14157,40,4.75,
14159,30,4.0,
14167,10,,1.5
14167,40,,1.25
14179,10,,1.75
14179,40,,1.75
14188,20,5.5,
14188,30,3.0,
14199,20,,1.0
14202,10,1.5,
14212,10,,3.5
14212,20,,
14214,10,,2.25
14215,30,5.25,
14223,10,,
14224,10,1.0,
14234,10,,3.25
14234,11,,1.5
14234,41,,2.0
14244,20,4.5,
14244,30,5.25,
14247,10,5.25,
14247,40,5.25,
14251,10,4.75,
14252,10,,2.75
14259,20,,
14259,30,4.5,
14270,10,,
14270,40,5.25,
14272,10,2.5,
14272,11,,
14275,10,5.0,
14307,10,5.75,
14332,10,6.0,
14332,11,,
14341,10,,2.0
14349,10,,3.75
14349,40,,2.5
14359,10,,1.0
14359,20,,7.0
14397,10,,6.5
14397,20,,7.0
14411,10,4.25,
14420,10,3.25,
14420,20,2.5,
14427,10,,1.75
14430,10,,2.0
14430,20,,1.75
14433,10,5.5,
14433,20,3.25,
14434,20,4.75,
14434,30,5.0,
14436,20,5.5,
14436,21,6.25,
14449,10,,
14449,40,,
14455,11,,3.0
14456,10,,2.0
14456,20,,1.25
14458,30,,1.25
14458,31,,2.5
14535,11,,
14568,10,6.0,
14568,20,4.0,
14587,10,4.5,
14587,11,4.25,
14605,10,5.5,
14605,40,4.0,
14617,20,5.5,
14619,20,2.75,
14619,21,3.0,
14624,10,4.5,
14624,40,4.5,
14640,10,,2.25
14655,30,5.5,
14674,10,,1.0
14681,10,,3.25
14681,40,,3.0
14701,10,6.5,
14711,10,2.75,
14711,11,5.0,
14711,12,,
14726,10,,1.5
14726,40,,1.0
14736,10,,3.75
14746,10,5.5,
14748,20,5.5,
14754,10,4.0,
14754,40,,
14756,10,5.75,
14756,40,5.0,
14758,20,5.25,
14758,30,4.5,
14782,10,4.75,
14787,10,4.75,
14830,10,,3.0
14830,20,,1.5
14844,10,,1.25
14852,20,,1.5
14869,10,2.5,
14869,20,4.25,
14872,10,,2.0
14872,20,,1.5
14955,10,5.5,
14955,40,5.5,
14959,10,5.0,
14959,20,5.0,
14996,10,,
15015,20,4.5,
15023,10,,1.0
15023,40,,3.0
15048,10,4.5,
15056,20,5.5,
15056,30,5.5,
15080,40,5.25,
15129,10,4.5,
15140,40,,
15148,10,4.0,
15159,10,4.0,
15172,10,5.5,
15189,10,,3.0
15189,40,,3.25
15195,10,,1.0
15204,10,5.75,
15204,20,5.5,
15209,10,5.0,
15216,10,,1.0
15225,10,5.25,
15225,20,5.5,
15230,10,5.5,
15230,20,5.25,
15236,10,4.25,
15236,40,6.0,
15257,10,,4.5
15268,20,4.25,
15293,10,,
15294,10,,3.75
15304,30,,
15332,40,,2.25
15339,10,,4.5
15341,40,,4.5
15344,10,5.75,
15344,20,4.75,
15346,20,,1.25
15346,30,,3.0
15372,10,4.25,
15419,10,,2.0
15429,10,,2.0
15436,10,,1.0
15436,20,,
15440,10,,1.0
15440,40,,2.25
15445,10,,2.0
15445,40,,1.25
15447,10,4.75,
15447,20,5.0,
15469,10,,
15497,10,,6.5
15497,40,,1.0
15511,10,5.75,
15511,40,5.25,
15514,20,,1.0
15514,30,,1.5
15516,10,5.25,
15516,20,5.75,
15536,10,,1.0
15536,11,5.25,
15537,10,,2.25
15543,10,,6.75
15543,20,,1.0
15551,10,,
15551,20,,1.0
15560,40,,
15570,40,,1.75
15588,40,,2.0
15591,10,,2.5
15591,20,,2.75
15593,20,,1.0
15593,30,,1.25
15618,10,,
15625,10,5.25,
15636,10,5.25,
15648,20,,
15648,30,,
15657,10,,2.5
15658,10,,4.0
15676,10,,3.5
15676,40,,5.75
15698,10,,1.0
15698,40,,2.25
15708,10,,1.0
15709,20,,3.5
15709,30,,1.75
15726,10,4.0,
15726,40,5.0,
15730,30,,2.0
15734,40,,
15752,20,,1.0
15776,10,6.0,
15776,20,5.0,
15779,10,,3.0
15779,40,,
15781,10,4.75,
15784,20,4.25,
15793,10,5.25,
15801,40,,1.0
15833,10,5.5,
15833,20,5.5,
15834,10,5.5,
15834,11,5.5,
15836,10,4.25,
15836,20,5.25,
15840,20,5.5,
15883,10,,1.75
15883,11,,1.25
15889,20,,
15893,10,,1.0
15893,20,,2.25
15897,20,5.5,
15911,10,4.0,
15911,22,4.25,
15935,11,,2.5
15960,10,,
15972,10,,2.5
15981,10,2.0,
15981,40,5.0,
15982,10,,1.75
15982,20,,1.0
15983,10,4.0,
15986,10,,1.75
15986,40,,6.5
15991,40,,1.5
15992,20,,
15992,30,,
15995,10,5.5,
15995,20,,
16013,10,,
16022,10,,1.0
16022,40,,2.25
16024,10,5.0,
16024,20,5.25,
16035,10,,1.0
16035,40,,1.5
16036,10,,1.0
16036,40,,2.0
16042,10,,1.0
16042,11,,1.0
16048,10,5.25,
16048,20,,
16054,20,5.25,
16062,10,4.0,
16062,40,4.75,
16064,10,5.0,
16064,40,5.0,
16086,10,4.0,
16086,20,4.75,
16107,10,4.5,
16116,10,4.0,
16116,20,4.5,
16119,20,,1.5
16161,20,,2.75
16162,10,,1.0
16162,40,,1.0
16174,10,4.5,
16174,40,5.25,
16190,10,5.5,
16197,10,5.75,
16197,20,4.75,
16211,10,4.75,
16220,10,3.0,
16221,10,,3.75
16233,10,3.0,
16233,20,3.75,
16237,30,,
16245,10,5.25,
16245,40,4.25,
16246,20,,2.5
16246,30,,4.5
16247,30,6.25,
16250,10,,4.0
16250,20,,1.5
16306,10,,2.5
16331,10,,2.5
16331,11,,2.25
16376,20,3.25,
16381,10,,2.0
16381,40,,3.25
16400,10,,4.25
16404,10,4.75,
16404,20,5.5,
16407,10,4.25,
16407,11,4.0,
16412,10,5.5,
16412,20,5.5,
16415,10,,1.25
16415,40,,3.75
16420,10,3.75,
16420,20,4.25,
16430,10,4.0,
16433,10,4.5,
16433,20,5.5,
16437,10,,4.25
16437,20,,4.0
16439,20,,3.25
16439,30,,3.25
16444,10,4.5,
16449,20,3.25,
16449,30,,
16454,20,,1.5
16460,10,6.25,
16468,10,,
16468,40,,
16471,10,,3.0
16475,10,4.5,
16478,10,4.25,
16484,20,5.25,
16484,30,4.75,
16491,10,5.25,
16496,10,,
16500,10,,1.0
16500,20,,1.25
16517,10,,3.75
16526,10,,
16526,20,,
16528,30,2.75,
16528,40,4.0,
16541,10,,2.75
16541,11,,2.5
16558,10,4.25,
16558,20,4.75,
16566,10,,1.5
16566,20,,1.0
16570,10,,
16599,10,3.5,
16602,10,,3.25
16602,20,,5.25
16606,10,5.0,
16612,10,,
16619,20,,1.75
16631,10,3.5,
16631,20,4.25,
16648,10,5.75,
16648,20,3.75,
16650,20,,3.25
16650,30,,1.75
16659,10,,1.5
16659,40,,2.25
16660,10,5.0,
16663,10,3.75,
16672,10,5.5,
16672,20,5.5,
16681,10,,
16698,10,4.0,
16700,20,4.5,
16705,10,4.75,
16705,20,6.0,
16706,10,,3.5
16706,20,,2.75
16710,10,,1.5
16711,10,4.75,
16715,30,5.0,
16715,40,4.0,
16747,10,5.5,
16747,20,5.25,
16761,10,,1.5
16770,10,,
16789,10,,1.0
16789,20,,2.0
16799,10,3.75,
16799,40,5.25,
16810,10,5.5,
16810,11,5.25,
16822,10,,2.5
16822,20,,2.0
16827,10,,1.5
16827,40,,1.0
16841,10,,2.5
16848,10,,2.5
16851,10,,2.75
16855,20,,1.5
16855,30,,1.75
16856,10,5.25,
16870,10,4.25,
16870,11,4.75,
16873,20,,
16873,30,1.75,
16904,10,,2.25
16904,11,,1.75
16925,10,,1.0
16925,40,,1.0
16931,20,2.75,
16931,30,1.75,
16933,30,5.5,
16935,10,,1.0
16935,11,,1.0
16954,10,,
16956,10,5.75,
16973,20,3.75,
16973,30,4.0,
16973,31,,
16973,32,5.5,
16975,10,,1.0
16975,40,,2.5
16989,10,,2.0
16989,20,,1.0
16994,40,5.5,
16996,10,5.75,
16996,20,4.75,
17003,10,,
17027,40,5.5,
17028,10,5.25,
17031,10,,
17031,20,,
17038,30,,1.0
17041,10,,1.25
17042,10,5.25,
17042,20,4.25,
17049,10,,1.0
17049,20,,1.0
17050,20,,1.0
17050,30,,1.0
17061,10,4.0,
17075,10,5.0,
17075,20,5.0,
17077,40,,
17093,40,,2.0
17107,10,,2.75
17134,11,4.25,
17136,10,,2.5
17136,20,,3.5
17175,10,4.0,
17199,10,5.0,
17201,20,4.0,
17209,10,2.75,
17209,11,5.25,
17234,10,4.5,
17234,40,4.5,
17237,10,,1.75
17237,20,,1.75
17239,10,,3.0
17239,20,,
17241,10,,1.0
17241,11,,2.5
17253,10,4.75,
17279,10,,4.75
17279,40,,1.75
17282,20,5.25,
17282,30,5.75,
17303,10,,
17319,10,3.0,
17328,40,4.0,
17356,10,,1.25
17356,20,,1.0
17363,10,,1.0
17366,10,,1.0
17366,20,,1.0
17371,10,,5.5
17383,10,,2.5
17383,11,,2.75
17388,10,,3.0
17392,10,5.5,
17392,40,5.0,
17425,10,,5.25
17425,40,,6.25
17428,10,,3.0
17458,10,,
17459,10,,1.0
17468,10,1.5,
17473,10,,1.5
17491,10,,2.25
17491,20,,2.25
17492,10,,
17492,40,4.25,
17506,20,,
17520,10,5.5,
17520,11,4.5,
17521,20,5.5,
17526,10,5.5,
17527,20,,
17547,10,,3.25
17602,10,,
17623,10,,
17623,20,,2.25
17626,10,,
17626,11,,1.0
17635,10,,1.5
17635,20,,
17641,10,,
17642,10,,
17653,10,,4.0
17653,40,,4.0
17661,30,3.5,
17674,30,,2.0
17707,40,,
17707,41,,
17714,20,4.25,
17715,10,,1.75
17715,20,,1.0
17750,10,,2.25
17750,20,,2.75
17773,10,6.75,
17773,40,4.5,
17785,30,,
17790,10,5.0,
17790,40,1.5,
17833,10,2.75,
17833,20,4.5,
17844,10,,
17862,10,,2.0
17862,40,,1.25
17922,10,4.25,
17923,10,5.5,
17923,11,5.5,
17924,10,,1.25
17924,40,,1.75
17933,10,5.5,
17933,20,5.5,
17952,10,4.75,
17952,40,4.0,
17978,10,,1.75
17978,20,,2.0
17980,10,,
17980,20,,
17986,20,,1.25
17986,30,,2.5
18034,10,,5.75
18052,10,,
18075,10,,1.25
18075,40,,2.0
18092,10,3.0,
18097,10,,4.5
18098,10,,1.0
18100,10,3.25,
18150,10,,3.5
18150,40,,2.5
18155,20,,1.0
18155,30,,3.0
18158,10,4.0,
18163,20,,3.0
18163,30,,4.0
18166,10,4.75,
18175,20,5.75,
18175,30,5.5,
18198,20,5.5,
18199,10,,1.0
18199,20,,1.0
18200,10,,
18204,20,,1.25
18210,10,,
18210,40,,3.0
18212,10,,2.75
18216,10,5.5,
18216,20,,
18229,10,,4.5
18243,10,5.5,
18245,10,1.0,
18245,20,,
18259,10,,2.0
18264,10,,5.5
18276,10,,5.25
18276,20,,2.0
18285,20,5.25,
18285,30,5.5,
18298,10,,3.25
18301,10,2.5,
18301,40,5.5,
18304,10,,1.0
18304,20,,1.0
18309,10,5.5,
18309,20,,
18345,20,5.0,
18352,10,4.0,
18352,40,4.75,
18360,10,,
18363,10,,1.0
18364,11,,
18417,10,,2.75
18421,10,3.5,
18424,40,,
18435,40,3.0,
18435,42,4.0,
18439,10,,2.5
18439,40,,2.75
18442,10,,
18442,40,,
18443,10,,
18451,10,,2.5
18451,40,,2.75
18481,20,,4.0
18481,30,,3.0
18482,40,,
18482,41,,
18483,10,,1.75
18508,11,5.0,
18508,40,,
18525,20,,3.5
18525,30,,1.5
18531,30,5.0,
18536,10,5.25,
18539,10,,
18539,11,,
18566,10,5.5,
18566,20,4.0,
18632,20,,1.0
18632,30,,1.0
18646,20,,1.75
18679,10,,1.25
18680,20,,
18686,20,5.75,
18686,30,5.5,
18707,20,,3.25
18733,10,4.75,
18733,20,,1.0
18734,10,,1.75
18739,10,3.75,
18739,40,2.75,
18742,10,,2.5
18742,40,,3.25
18758,10,5.0,
18759,10,,7.0
18774,10,,3.25
18774,20,,4.0
18776,10,4.75,
18776,40,3.25,
18779,10,,3.75
18779,11,,5.75
18782,10,5.0,
18782,40,4.75,
18808,10,,1.5
18808,20,,1.0
18828,10,,
18831,10,2.75,
18865,10,4.25,
18877,10,,3.0
18889,10,5.5,
18889,40,5.5,
18896,10,5.75,
18896,40,5.0,
18918,11,3.75,
18918,40,,3.0
18918,41,,3.0
18950,10,,
18961,10,2.0,
18963,10,4.75,
18972,10,,
18972,11,4.0,
18973,10,,2.75
18973,40,,3.25
18983,20,5.5,
18983,30,5.5,
18990,10,,3.25
18990,40,,3.5
18992,10,,2.75
19031,20,7.0,
19047,20,,6.5
19047,30,,1.75
19049,10,,3.75
19050,10,,
19052,10,,2.25
19052,40,,3.25
19053,10,,2.75
19053,40,,1.0
19054,20,2.25,
19058,10,,
19065,10,5.0,
19065,20,4.5,
19110,10,,1.0
19110,20,,1.5
19133,10,,1.25
19142,30,3.5,
19187,20,,
19212,20,,6.0
19213,20,4.25,
19216,10,,7.0
19280,10,,2.0
19280,20,,1.75
19286,10,6.75,
19286,20,5.5,
19298,10,2.5,
19298,11,5.25,
19298,20,4.75,
19333,10,,
19338,10,,1.25
19338,20,,1.25
19345,30,,4.25
19351,10,4.0,
19373,10,5.5,
19375,10,,
19389,10,,2.5
19389,40,,2.5
19403,10,,1.0
19424,10,6.0,
19433,30,2.75,
19433,40,5.0,
19442,40,,3.5
19454,10,4.0,
19454,20,5.75,
19458,10,,1.25
19458,40,,2.0
19489,10,,5.0
19496,10,,2.5
19496,20,,2.5
19501,10,,
19535,20,,3.75
19535,30,,3.5
19536,10,,
19536,40,,
19537,10,,1.25
19558,10,,2.0
19564,10,4.25,
19569,10,5.5,
19585,10,,
19620,10,,3.0
19621,10,,2.5
19621,40,,2.5
19625,20,,2.0
19625,30,,2.0
19626,10,,1.0
19626,20,,1.75
19629,20,,2.25
19629,30,,2.75
19637,10,4.25,
19657,10,,2.75
19657,20,,1.0
19662,10,3.25,
19687,10,,1.0
19687,40,,1.0
19704,10,,1.75
19704,11,,4.5
19705,10,,2.5
19705,20,,2.5
19715,10,5.75,
19715,40,4.75,
19738,10,6.25,
19738,20,,
19742,10,4.75,
19742,40,4.5,
19746,10,,1.25
19746,20,,1.0
19747,30,5.5,
19759,20,,2.5
19769,40,3.75,
19770,10,,1.0
19773,10,5.0,
19773,11,2.5,
19786,10,,
19786,20,,
19796,10,3.5,
19806,20,,2.5
19822,10,3.75,
19826,10,,
19857,10,,3.0
19857,20,,4.25
19877,10,,4.25
19909,20,,
19935,10,,3.75
19935,11,,1.75
19950,10,,1.25
19973,10,5.25,
19973,40,4.0,
19976,10,4.75,
19976,20,4.75,
19992,40,,2.25
19995,10,,1.25
20004,10,4.75,
20041,10,,4.75
20042,10,,2.75
20077,10,5.5,
20077,40,5.5,
20079,10,,1.75
20079,20,,5.25
20080,30,,4.0
20093,10,3.75,
20093,40,5.25,
20093,41,,
20114,10,5.5,
20114,40,5.75,
20139,10,5.0,
20152,10,,1.25
20161,20,,1.25
20162,10,,1.0
20162,20,,1.75
20176,10,,3.5
20190,10,5.25,
20201,10,5.5,
20221,10,,2.0
20221,11,,
20238,10,,1.25
20247,10,5.0,
20248,10,5.0,
20248,40,4.5,
20256,40,,1.5
20259,10,,1.75
20259,20,,2.75
20293,40,4.0,
20293,41,4.5,
20306,10,,
20306,20,4.75,
20315,20,4.0,
20315,30,5.5,
20316,10,3.75,
20316,20,3.75,
20346,10,5.0,
20346,20,5.5,
20363,10,,
20363,40,,1.75
20369,10,,1.75
20369,20,,1.25
20374,10,,2.0
20383,10,,1.25
20383,40,,1.25
20384,10,5.5,
20384,40,4.75,
20394,10,,
20397,10,2.5,
20442,10,5.5,
20442,20,5.5,
20446,10,5.5,
20446,20,4.75,
20448,20,4.5,
20448,30,4.0,
20455,20,4.0,
20459,10,,3.25
20459,20,,
20471,10,,
20471,40,5.25,
20480,10,4.0,
20490,11,,
20501,10,,4.75
20511,10,,
20514,10,,
20524,10,3.75,
20524,20,4.75,
20527,10,5.5,
20527,40,5.5,
20540,20,4.5,
20554,10,5.75,
20554,20,4.0,
20557,11,,1.0
20558,10,5.25,
20558,20,4.25,
20559,20,,2.25
20559,30,,5.75
20560,10,,2.0
20560,20,,1.5
20561,10,4.75,
20561,40,5.25,
20575,10,4.0,
20588,20,,1.25
20588,30,,4.0
20592,10,5.5,
20608,10,4.75,
20634,10,,1.0
20634,40,,1.0
20674,10,,1.75
20674,11,,
20676,10,,1.0
20678,10,5.5,
20678,40,4.0,
20679,10,4.75,
20692,10,,1.75
20692,20,,1.75
20696,10,3.0,
20696,20,5.25,
20700,10,3.5,
20700,11,3.75,
20712,20,,2.0
20712,30,,1.75
20777,10,,3.0
20777,40,,2.25
20806,10,,2.25
20806,40,,1.0
20831,10,4.0,
20842,10,,
20842,20,,
20860,10,4.0,
20860,20,5.75,
20861,10,5.5,
20861,20,5.5,
20862,10,,2.75
20867,10,,4.5
20870,10,5.25,
20870,20,5.0,
20876,10,,3.5
20876,11,,3.0
20887,10,,2.0
20887,40,,2.0
20899,10,,1.75
20911,20,5.25,
20913,40,,
20978,10,,2.75
21001,10,,1.5
21002,10,4.75,
21002,40,4.75,
21003,10,,1.0
21003,20,,2.25
21009,20,,
21011,10,4.75,
21012,20,,2.5
21012,30,,2.0
21015,20,5.0,
21019,10,,1.25
21019,20,,1.0
21040,20,,
21040,30,,
21054,10,,
21058,10,,3.75
21058,20,,3.0
21072,10,,2.0
21073,10,,5.25
21078,10,,5.25
21078,40,,5.0
21080,10,,1.25
21081,10,2.5,
21099,10,,3.5
21120,10,,1.0
21137,20,5.25,
21137,30,5.75,
21141,20,4.25,
21163,10,,3.75
21163,20,,3.75
21166,10,,2.0
21166,20,,1.0
21169,10,,3.75
21169,40,,2.75
21190,10,,3.5
21190,40,,4.0
21192,10,4.75,
21192,40,4.5,
21195,10,,1.0
21199,10,,1.5
21201,10,,1.75
21201,20,,2.0
21206,10,4.75,
21206,20,3.25,
21210,10,,4.75
21227,10,5.25,
21227,20,3.5,
21233,10,5.0,
21233,20,5.5,
21242,10,,3.75
21242,40,,5.5
21253,10,,
21253,40,5.5,
21268,10,,2.25
21268,20,,3.0
21269,10,5.25,
21302,10,,5.75
21302,11,,
21316,20,2.5,
21316,21,4.5,
21329,10,,2.25
21329,40,,
21332,10,5.5,
21332,20,4.25,
21349,10,,4.0
21349,20,,2.75
21350,10,,2.5
21350,40,,2.25
21359,10,,2.0
21359,20,,3.75
21368,10,,3.25
21390,10,,
21402,20,,4.25
21402,30,,2.25
21410,10,,1.5
21410,20,,2.25
21412,10,5.75,
21412,20,3.75,
21416,10,4.75,
21416,11,2.5,
21416,40,5.25,
21416,41,5.75,
21423,20,,1.25
21431,10,,
21431,40,,
21435,20,4.5,
21435,30,5.0,
21440,10,,3.75
21442,10,3.5,
21442,20,1.75,
21448,10,5.25,
21448,20,5.5,
21452,10,5.25,
21464,10,5.75,
21464,20,,
