HHID,PN,value_06,value_08
11368,10,,1.0
11368,20,,1.0
11377,10,,1.2
11377,40,,1.0
11378,10,1.8,
11378,20,1.4,
11379,20,2.2,
11387,20,0.8,
11423,10,,1.0
11466,40,,3.4
11467,10,,1.6
11477,10,,1.0
11479,40,,1.4
11506,10,,1.2
11563,10,,2.4
11575,20,2.2,
11582,20,1.6,
11590,20,1.6,
11608,10,1.6,
11608,40,0.6,
11611,10,,2.0
11620,10,2.4,
11620,40,1.4,
11626,10,,1.4
11626,11,,1.8
11656,10,,
11667,20,,1.4
11667,30,,2.0
11678,10,2.0,
11678,40,,1.8
11678,41,,1.2
11690,10,,2.4
11694,10,,2.2
11694,20,,
11716,10,,
11765,10,2.2,
11787,10,,1.2
11793,10,1.6,
11802,10,1.4,
11825,10,,1.2
11841,10,2.0,
11854,10,1.4,
11854,20,1.0,
11856,10,1.8,
11859,10,,1.0
11862,20,1.8,
11862,30,,2.8
11876,10,1.6,
11881,10,,1.6
11881,11,,1.0
11902,30,,
11902,31,,
11911,10,,1.0
11911,40,,1.4
11932,20,,1.0
11933,10,,1.0
11936,10,,1.4
11936,11,,2.2
11937,10,1.6,
11948,20,,1.0
11983,40,,2.2
11993,10,,2.0
11993,20,,1.2
11999,10,1.4,
11999,20,1.6,
12005,10,2.0,
12009,10,,2.0
12009,40,,1.8
12010,10,1.6,
12010,20,1.6,
12033,10,,1.4
12033,11,,1.0
12045,11,,1.0
12094,10,,2.0
12104,10,,1.0
12104,20,,1.0
12112,30,,1.0
12118,30,,1.4
12124,20,1.6,
12124,30,2.0,
12135,20,,1.2
12135,30,,1.8
12145,20,,1.2
12161,10,,1.0
12161,20,,1.4
12162,10,1.6,
12166,10,,
12166,40,,
12172,10,,1.2
12172,20,,2.0
12178,10,,
12179,10,,1.8
12183,10,2.0,
12195,10,,1.2
12196,10,,1.0
12196,20,,1.2
12218,10,,1.0
12218,20,,1.2
12223,20,,1.8
12232,10,2.0,
12232,40,1.4,
12235,10,2.0,
12235,40,1.4,
12242,10,1.8,
12242,20,1.8,
12243,20,,1.4
12243,30,,1.2
12252,20,1.4,
12273,10,,1.0
12273,40,,3.0
12274,10,,1.8
12274,20,,1.0
12276,20,,1.0
12276,30,,1.2
12280,20,,1.6
12280,30,,1.4
12285,10,,0.2
12292,10,1.4,
12302,10,2.4,
12310,10,1.6,
12310,11,2.2,
12315,10,3.0,
12315,40,1.8,
12318,10,,1.0
12319,10,1.4,
12344,10,,1.8
12344,20,,1.4
12393,20,1.4,
12393,30,,
12394,10,,1.6
12401,40,,1.0
12443,10,1.8,
12443,40,2.0,
12445,10,1.6,
12455,10,,
12458,20,1.6,
12474,40,,1.6
12479,10,,
12481,10,,1.0
12481,11,,1.6
12484,10,1.6,
12484,20,2.2,
12494,40,2.0,
12507,10,1.4,
12510,10,,1.8
12510,20,,1.4
12512,10,,2.0
12512,20,,1.0
12513,10,,
12513,20,,1.6
12516,10,,1.4
12516,40,,1.0
12520,40,,
12529,20,,
12543,10,1.6,
12549,10,,1.8
12549,11,,1.2
12549,40,,
12562,11,,1.6
12571,20,,1.6
12573,10,,
12573,11,,2.0
12574,20,1.0,
12586,10,1.2,
12586,20,1.8,
12588,10,2.2,
12588,20,2.6,
12596,10,,2.0
12596,40,,
12605,10,2.0,
12605,40,1.8,
12605,41,1.8,
12611,10,1.6,
12611,20,1.6,
12629,10,1.4,
12629,11,,
12648,40,2.0,
12653,10,1.0,
12653,40,2.2,
12666,10,,1.8
12667,10,1.6,
12671,10,,
12682,10,,1.0
12695,20,1.8,
12695,30,1.4,
12709,20,1.8,
12715,20,,
12715,30,,
12738,10,,
12738,20,,
12744,10,2.4,
12744,11,1.6,
12745,10,2.6,
12745,20,1.2,
12756,10,,1.4
12756,11,,2.2
12762,20,,1.2
12765,10,,1.0
12786,10,,1.2
12792,10,2.0,
12821,10,,1.0
12852,30,,1.4
12854,10,2.0,
12864,20,1.4,
12887,10,,
12909,20,1.8,
12920,10,1.2,
12964,40,,
12967,10,,1.0
12979,10,1.6,
12979,20,1.4,
12981,30,,1.4
12987,20,1.2,
13054,40,,
13062,10,,1.0
13063,10,1.6,
13137,20,2.0,
13137,21,2.2,
13140,10,1.6,
13140,40,1.6,
13142,10,,1.0
13142,20,,1.0
13158,10,1.6,
13176,20,1.4,
13189,20,2.0,
13189,30,1.4,
13194,10,1.8,
13208,10,2.0,
13208,40,1.4,
13211,10,1.6,
13211,20,1.6,
13216,10,,1.0
13231,10,1.6,
13231,20,1.2,
13238,10,1.6,
13242,10,1.4,
13257,10,2.0,
13286,10,,2.2
13286,20,,2.8
13296,10,,1.2
13305,30,,
13317,10,,2.0
13317,40,,1.2
13318,10,,
13318,20,,
13344,10,,1.8
13344,40,,1.8
13371,10,1.4,
13371,12,1.2,
13387,40,,1.0
13390,20,2.4,
13390,21,1.6,
13392,20,,
13399,10,1.6,
13418,10,1.2,
13433,30,2.4,
13465,10,,
13465,40,,1.4
13518,40,,2.0
13527,10,,2.4
13527,20,,1.4
13547,20,,1.2
13552,20,2.2,
13552,30,2.0,
13560,10,,
13561,20,,1.4
13583,30,,1.4
13590,30,1.2,
13590,40,,
13595,11,,2.0
13598,10,1.8,
13598,20,2.0,
13600,10,,1.4
13600,20,,1.0
13601,40,,2.0
13612,10,,1.0
13631,10,,1.2
13635,10,1.8,
13635,20,1.6,
13637,10,1.2,
13637,40,,
13656,40,1.2,
13671,10,,
13671,20,,
13699,10,,1.2
13734,10,1.6,
13734,20,1.6,
13738,10,1.2,
13738,20,2.2,
13753,10,,1.4
13753,20,,1.6
13757,30,1.4,
13772,20,1.6,
13772,30,1.6,
13784,10,,1.6
13784,40,,2.0
13802,20,,1.4
13813,10,,1.2
13814,10,,1.0
13814,40,,1.0
13815,10,,
13816,10,,
13816,40,,
13817,10,,1.0
13817,11,,1.0
13817,40,,1.0
13817,41,,1.0
13820,10,,
13820,20,,
13857,10,2.4,
13857,20,1.6,
13858,20,,
13858,30,1.4,
13897,10,,1.4
13899,10,,2.0
13899,40,1.6,
13899,41,1.8,
13902,10,1.6,
13902,20,2.2,
13912,10,,1.2
13912,20,,1.0
13915,10,,1.4
13915,11,,1.2
13916,10,2.2,
13916,40,2.0,
13965,10,,
13965,20,,
14008,10,,
14024,20,1.0,
14024,30,1.4,
14028,10,2.0,
14028,20,1.4,
14033,10,,1.0
14036,40,,
14043,10,,1.0
14043,20,,1.4
14063,10,2.2,
14063,20,1.2,
14069,10,1.6,
14069,20,1.4,
14072,10,1.8,
14072,40,1.4,
14080,20,,
14080,30,,1.8
14081,10,,
14081,40,,
14085,10,2.4,
14092,10,2.0,
14092,40,1.0,
14098,10,1.4,
14104,10,,1.6
14104,20,,1.2
14115,20,2.0,
14136,40,,
14137,10,,1.4
14137,20,,0.8
14147,10,2.2,
14147,40,1.4,
14149,20,,2.2
14149,30,,1.6
14157,10,1.2,
14157,40,2.8,
14159,30,2.6,
14167,10,,1.4
14167,40,,1.0
14179,10,,1.2
14179,40,,1.8
14188,20,1.6,
14188,30,2.2,
14199,20,,2.0
14202,10,0.6,
14212,10,,2.0
14212,20,,
14214,10,,1.4
14215,30,1.2,
14223,10,,
14224,10,3.0,
14234,10,,1.8
14234,11,,1.2
14234,41,,2.8
14244,20,1.6,
14244,30,1.4,
14247,10,1.4,
14247,40,2.2,
14251,10,2.4,
14252,10,,1.4
14259,20,,
14259,30,2.4,
14270,10,,
14270,40,1.6,
14272,10,1.6,
14272,11,,
14275,10,1.6,
14307,10,2.0,
14332,10,1.2,
14332,11,,
14341,10,,1.6
14349,10,,1.6
14349,40,,1.6
14359,10,,3.0
14359,20,,1.2
14397,10,,1.6
14397,20,,1.2
14411,10,1.4,
14420,10,1.4,
14420,20,1.4,
14427,10,,1.2
14430,10,,1.0
14430,20,,1.0
14433,10,1.6,
14433,20,1.6,
14434,20,1.4,
14434,30,1.8,
14436,20,1.6,
14436,21,2.2,
14449,10,,
14449,40,,
14455,11,,1.2
14456,10,,1.4
14456,20,,1.0
14458,30,,1.0
14458,31,,2.0
14535,11,,
14568,10,2.0,
14568,20,1.4,
14587,10,1.4,
14587,11,2.0,
14605,10,1.6,
14605,40,2.2,
14617,20,1.4,
14619,20,1.2,
14619,21,1.4,
14624,10,2.2,
14624,40,1.6,
14640,10,,1.6
14655,30,1.4,
14674,10,,2.4
14681,10,,2.0
14681,40,,2.0
14701,10,1.8,
14711,10,1.8,
14711,11,2.0,
14711,12,,
14726,10,,1.6
14726,40,,1.8
14736,10,,1.0
14746,10,1.8,
14748,20,2.0,
14754,10,1.8,
14754,40,,
14756,10,1.6,
14756,40,1.4,
14758,20,2.0,
14758,30,2.2,
14782,10,1.2,
14787,10,1.8,
14830,10,,1.2
14830,20,,1.2
14844,10,,1.0
14852,20,,1.0
14869,10,1.8,
14869,20,1.6,
14872,10,,1.8
14872,20,,1.4
14955,10,1.4,
14955,40,1.0,
14959,10,2.2,
14959,20,2.2,
14996,10,,
15015,20,2.2,
15023,10,,1.4
15023,40,,1.6
15048,10,1.2,
15056,20,1.4,
15056,30,1.6,
15080,40,2.0,
15129,10,1.4,
15140,40,,
15148,10,2.2,
15159,10,1.2,
15172,10,1.4,
15189,10,,1.4
15189,40,,2.4
15195,10,,1.0
15204,10,1.4,
15204,20,1.2,
15209,10,1.6,
15216,10,,1.0
15225,10,2.0,
15225,20,1.8,
15230,10,1.8,
15230,20,1.4,
15236,10,1.8,
15236,40,2.0,
15257,10,,2.6
15268,20,1.6,
15293,10,,
15294,10,,1.2
15304,30,,
15332,40,,2.8
15339,10,,2.4
15341,40,,1.8
15344,10,1.4,
15344,20,1.8,
15346,20,,2.2
15346,30,,2.0
15372,10,1.8,
15419,10,,1.0
15429,10,,1.0
15436,10,,1.4
15436,20,,1.0
15440,10,,1.6
15440,40,,1.0
15445,10,,1.2
15445,40,,1.4
15447,10,1.4,
15447,20,1.8,
15469,10,,
15497,10,,1.6
15497,40,,1.0
15511,10,2.6,
15511,40,1.8,
15514,20,,1.0
15514,30,,2.6
15516,10,1.4,
15516,20,1.4,
15536,10,,1.0
15536,11,1.6,
15537,10,,1.8
15543,10,,1.0
15543,20,,1.8
15551,10,,1.6
15551,20,,1.2
15560,40,,
15570,40,,1.6
15588,40,,2.4
15591,10,,1.0
15591,20,,1.2
15593,20,,1.0
15593,30,,1.0
15618,10,,
15625,10,2.2,
15636,10,2.4,
15648,20,,
15648,30,,
15657,10,,1.6
15658,10,,1.6
15676,10,,1.6
15676,40,,0.8
15698,10,,1.2
15698,40,,1.2
15708,10,,1.0
15709,20,,1.6
15709,30,,2.0
15726,10,2.0,
15726,40,1.2,
15730,30,,1.6
15734,40,,
15752,20,,1.4
15776,10,1.4,
15776,20,1.2,
15779,10,,1.4
15779,40,,
15781,10,1.8,
15784,20,2.0,
15793,10,1.6,
15801,40,,0.2
15833,10,1.4,
15833,20,1.6,
15834,10,2.2,
15834,11,1.4,
15836,10,1.6,
15836,20,2.4,
15840,20,1.4,
15883,10,,1.0
15883,11,,1.2
15889,20,1.2,
15893,10,,1.0
15893,20,,1.4
15897,20,1.0,
15911,10,1.2,
15911,22,2.0,
15935,11,,1.0
15960,10,,
15972,10,,2.4
15981,10,1.8,
15981,40,2.8,
15982,10,,1.4
15982,20,,1.0
15983,10,2.4,
15986,10,,1.4
15986,40,,2.8
15991,40,,1.0
15992,20,,
15992,30,,
15995,10,2.4,
15995,20,,
16013,10,,
16022,10,,1.8
16022,40,,1.6
16024,10,1.2,
16024,20,1.8,
16035,10,,1.0
16035,40,,2.2
16036,10,,1.0
16036,40,,1.0
16042,10,,1.0
16042,11,,1.0
16048,10,2.2,
16048,20,1.6,
16054,20,2.2,
16062,10,2.8,
16062,40,1.0,
16064,10,1.6,
16064,40,1.8,
16086,10,1.8,
16086,20,1.8,
16107,10,2.8,
16116,10,1.6,
16116,20,2.0,
16119,20,,0.2
16161,20,,0.2
16162,10,,1.2
16162,40,,1.0
16174,10,1.2,
16174,40,2.0,
16190,10,1.4,
16197,10,1.6,
16197,20,2.2,
16211,10,0.2,
16220,10,1.4,
16221,10,,1.6
16233,10,1.6,
16233,20,1.8,
16237,30,,
16245,10,1.4,
16245,40,1.2,
16246,20,,1.4
16246,30,,1.0
16247,30,1.0,
16250,10,,2.0
16250,20,,1.0
16306,10,,1.0
16331,10,,1.8
16331,11,,2.0
16376,20,1.8,
16381,10,,1.4
16381,40,,2.0
16400,10,,1.2
16404,10,2.4,
16404,20,1.6,
16407,10,1.4,
16407,11,1.2,
16412,10,1.6,
16412,20,1.8,
16415,10,,1.2
16415,40,,2.0
16420,10,1.6,
16420,20,1.6,
16430,10,1.8,
16433,10,2.2,
16433,20,1.2,
16437,10,,1.8
16437,20,,1.0
16439,20,,1.0
16439,30,,1.8
16444,10,1.4,
16449,20,2.0,
16449,30,,
16454,20,,1.2
16460,10,2.2,
16468,10,,
16468,40,,
16471,10,,1.2
16475,10,2.2,
16478,10,1.4,
16484,20,1.8,
16484,30,2.0,
16491,10,1.6,
16496,10,,
16500,10,,2.0
16500,20,,1.0
16517,10,,1.2
16526,10,,
16526,20,,
16528,30,1.6,
16528,40,2.6,
16541,10,,1.6
16541,11,,2.2
16558,10,2.0,
16558,20,2.4,
16566,10,,2.4
16566,20,,1.8
16570,10,,
16599,10,1.4,
16602,10,,1.4
16602,20,,1.2
16606,10,3.0,
16612,10,,
16619,20,,1.6
16631,10,1.2,
16631,20,2.0,
16648,10,1.8,
16648,20,1.6,
16650,20,,2.6
16650,30,,1.0
16659,10,,1.0
16659,40,,1.2
16660,10,1.8,
16663,10,1.4,
16672,10,1.4,
16672,20,1.4,
16681,10,,
16698,10,1.4,
16700,20,2.2,
16705,10,1.6,
16705,20,1.4,
16706,10,,2.2
16706,20,,1.2
16710,10,,1.2
16711,10,1.8,
16715,30,1.4,
16715,40,1.8,
16747,10,2.0,
16747,20,2.0,
16761,10,,1.2
16770,10,,
16789,10,,2.2
16789,20,,1.6
16799,10,2.2,
16799,40,1.6,
16810,10,2.4,
16810,11,1.4,
16822,10,,1.8
16822,20,,1.2
16827,10,,1.8
16827,40,,3.0
16841,10,,1.8
16848,10,,2.6
16851,10,,1.6
16855,20,,1.2
16855,30,,1.6
16856,10,2.0,
16870,10,1.6,
16870,11,2.2,
16873,20,,
16873,30,2.0,
16904,10,,1.2
16904,11,,1.4
16925,10,,1.0
16925,40,,1.4
16931,20,1.4,
16931,30,1.4,
16933,30,1.2,
16935,10,,1.0
16935,11,,2.2
16954,10,,
16956,10,1.6,
16973,20,2.0,
16973,30,1.4,
16973,31,,
16973,32,1.6,
16975,10,,1.8
16975,40,,1.2
16989,10,,1.2
16989,20,,1.0
16994,40,1.2,
16996,10,1.4,
16996,20,2.0,
17003,10,,
17027,40,1.8,
17028,10,1.8,
17031,10,,
17031,20,,
17038,30,,1.2
17041,10,,1.6
17042,10,2.0,
17042,20,2.2,
17049,10,,1.0
17049,20,,1.4
17050,20,,1.0
17050,30,,1.4
17061,10,1.6,
17075,10,1.4,
17075,20,1.8,
17077,40,,
17093,40,,1.8
17107,10,,1.6
17134,11,1.2,
17136,10,,1.4
17136,20,,1.0
17175,10,1.2,
17199,10,1.4,
17201,20,1.6,
17209,10,1.8,
17209,11,1.0,
17234,10,2.4,
17234,40,1.6,
17237,10,,1.6
17237,20,,1.0
17239,10,,2.2
17239,20,,
17241,10,,1.2
17241,11,,1.0
17253,10,1.8,
17279,10,,2.4
17279,40,,1.2
17282,20,1.8,
17282,30,1.8,
17303,10,,
17319,10,2.2,
17328,40,1.4,
17356,10,,1.0
17356,20,,1.0
17363,10,,1.2
17366,10,,1.2
17366,20,,1.4
17371,10,,1.0
17383,10,,2.4
17383,11,,1.0
17388,10,,1.0
17392,10,2.0,
17392,40,1.6,
17425,10,,1.0
17425,40,,1.0
17428,10,,2.2
17458,10,,
17459,10,,1.0
17468,10,1.0,
17473,10,,1.2
17491,10,,2.2
17491,20,,1.0
17492,10,,
17492,40,2.0,
17506,20,,
17520,10,1.4,
17520,11,2.0,
17521,20,1.6,
17526,10,1.6,
17527,20,1.8,
17547,10,,1.0
17602,10,0.2,
17623,10,,
17623,20,,1.2
17626,10,,
17626,11,,1.6
17635,10,,1.6
17635,20,,
17641,10,,
17642,10,,
17653,10,,1.0
17653,40,,1.8
17661,30,1.2,
17674,30,,1.4
17707,40,,
17707,41,,
17714,20,1.4,
17715,10,,1.8
17715,20,,1.2
17750,10,,1.6
17750,20,,1.0
17773,10,2.2,
17773,40,2.0,
17785,30,,
17790,10,1.8,
17790,40,1.6,
17833,10,1.6,
17833,20,2.2,
17844,10,,
17862,10,,2.0
17862,40,,1.2
17922,10,1.2,
17923,10,1.8,
17923,11,1.8,
17924,10,,1.6
17924,40,,1.8
17933,10,1.4,
17933,20,1.6,
17952,10,1.8,
17952,40,1.6,
17978,10,,1.4
17978,20,,1.2
17980,10,,
17980,20,,
17986,20,,2.0
17986,30,,1.0
18034,10,,1.4
18052,10,,
18075,10,,1.2
18075,40,,1.4
18092,10,1.8,
18097,10,,1.2
18098,10,,1.4
18100,10,1.2,
18150,10,,1.2
18150,40,,1.4
18155,20,,1.8
18155,30,,3.8
18158,10,2.0,
18163,20,,2.4
18163,30,,1.0
18166,10,2.0,
18175,20,2.6,
18175,30,1.6,
18198,20,1.2,
18199,10,,1.4
18199,20,,1.2
18200,10,,
18204,20,,1.2
18210,10,,
18210,40,,0.8
18212,10,,0.8
18216,10,1.4,
18216,20,,
18229,10,,1.0
18243,10,1.4,
18245,10,1.2,
18245,20,,
18259,10,,1.0
18264,10,,1.4
18276,10,,1.2
18276,20,,1.0
18285,20,2.0,
18285,30,1.8,
18298,10,,1.4
18301,10,1.2,
18301,40,1.6,
18304,10,,1.4
18304,20,,1.0
18309,10,1.2,
18309,20,1.4,
18345,20,1.2,
18352,10,1.6,
18352,40,1.0,
18360,10,2.0,
18363,10,,1.0
18364,11,,
18417,10,,2.0
18421,10,1.8,
18424,40,,
18435,40,1.0,
18435,42,1.4,
18439,10,,1.8
18439,40,,2.0
18442,10,,
18442,40,,
18443,10,,
18451,10,,1.4
18451,40,,1.2
18481,20,,1.8
18481,30,,1.4
18482,40,,
18482,41,,
18483,10,,1.8
18508,11,1.8,
18508,40,,
18525,20,,1.0
18525,30,,1.6
18531,30,2.2,
18536,10,1.6,
18539,10,,
18539,11,,
18566,10,2.0,
18566,20,2.0,
18632,20,,1.0
18632,30,,1.0
18646,20,,1.6
18679,10,,2.0
18680,20,,
18686,20,1.6,
18686,30,2.4,
18707,20,,2.6
18733,10,1.8,
18733,20,,1.0
18734,10,,1.0
18739,10,1.0,
18739,40,1.8,
18742,10,,1.6
18742,40,,1.6
18758,10,2.4,
18759,10,,2.4
18774,10,,2.0
18774,20,,1.6
18776,10,1.8,
18776,40,1.6,
18779,10,,0.8
18779,11,,1.8
18782,10,2.4,
18782,40,1.4,
18808,10,,1.6
18808,20,,1.0
18828,10,,
18831,10,0.4,
18865,10,1.4,
18877,10,,1.0
18889,10,1.4,
18889,40,1.6,
18896,10,1.8,
18896,40,1.2,
18918,11,2.0,
18918,40,,1.2
18918,41,,1.0
18950,10,,
18961,10,1.8,
18963,10,2.0,
18972,10,,
18972,11,1.6,
18973,10,,1.0
18973,40,,1.4
18983,20,1.6,
18983,30,1.4,
18990,10,,1.2
18990,40,,1.4
18992,10,,2.0
19031,20,1.8,
19047,20,,2.0
19047,30,,2.0
19049,10,,1.8
19050,10,,
19052,10,,1.6
19052,40,,2.4
19053,10,,1.0
19053,40,,1.2
19054,20,1.2,
19058,10,,
19065,10,2.0,
19065,20,1.6,
19110,10,,1.4
19110,20,,2.0
19133,10,,1.4
19142,30,1.6,
19187,20,,
19212,20,,2.0
19213,20,1.8,
19216,10,,1.6
19280,10,,1.0
19280,20,,1.0
19286,10,1.8,
19286,20,1.4,
19298,10,2.2,
19298,11,1.6,
19298,20,1.2,
19333,10,,0.8
19338,10,,1.0
19338,20,,1.4
19345,30,,1.4
19351,10,1.6,
19373,10,2.0,
19375,10,,
19389,10,,1.4
19389,40,,1.6
19403,10,,1.4
19424,10,1.8,
19433,30,1.4,
19433,40,1.4,
19442,40,,1.4
19454,10,1.6,
19454,20,1.8,
19458,10,,1.0
19458,40,,1.0
19489,10,,1.0
19496,10,,1.2
19496,20,,1.0
19501,10,,
19535,20,,1.0
19535,30,,1.2
19536,10,,
19536,40,,
19537,10,,1.4
19558,10,,1.6
19564,10,1.4,
19569,10,2.2,
19585,10,,
19620,10,,1.4
19621,10,,1.2
19621,40,,1.6
19625,20,,1.4
19625,30,,1.8
19626,10,,1.0
19626,20,,1.6
19629,20,,1.0
19629,30,,2.2
19637,10,2.0,
19657,10,,1.2
19657,20,,1.2
19662,10,3.4,
19687,10,,1.0
19687,40,,1.0
19704,10,,2.0
19704,11,,1.4
19705,10,,1.0
19705,20,,1.8
19715,10,1.8,
19715,40,1.6,
19738,10,1.2,
19738,20,,
19742,10,2.6,
19742,40,1.6,
19746,10,,1.8
19746,20,,1.2
19747,30,2.2,
19759,20,,1.2
19769,40,2.0,
19770,10,,
19773,10,2.6,
19773,11,1.4,
19786,10,,
19786,20,,
19796,10,2.4,
19806,20,,2.8
19822,10,1.6,
19826,10,,
19857,10,,1.4
19857,20,,2.0
19877,10,,1.2
19909,20,,
19935,10,,1.0
19935,11,,1.6
19950,10,,1.0
19973,10,1.4,
19973,40,1.4,
19976,10,2.2,
19976,20,2.2,
19992,40,,1.2
19995,10,,1.6
20004,10,1.4,
20041,10,,1.0
20042,10,,1.4
20077,10,1.4,
20077,40,1.4,
20079,10,,1.8
20079,20,,1.0
20080,30,,3.0
20093,10,1.0,
20093,40,1.6,
20093,41,,
20114,10,1.6,
20114,40,1.2,
20139,10,1.4,
20152,10,,1.4
20161,20,,1.0
20162,10,,1.2
20162,20,,1.0
20176,10,,1.2
20190,10,1.6,
20201,10,1.2,
20221,10,,2.6
20221,11,,
20238,10,,2.0
20247,10,,
20248,10,2.2,
20248,40,2.4,
20256,40,,1.0
20259,10,,2.0
20259,20,,1.4
20293,40,1.4,
20293,41,1.6,
20306,10,,
20306,20,2.0,
20315,20,1.2,
20315,30,2.2,
20316,10,2.2,
20316,20,1.4,
20346,10,2.2,
20346,20,1.6,
20363,10,,
20363,40,,1.4
20369,10,,1.4
20369,20,,1.2
20374,10,,1.2
20383,10,,1.4
20383,40,,1.2
20384,10,2.6,
20384,40,1.4,
20394,10,,
20397,10,1.4,
20442,10,1.4,
20442,20,1.6,
20446,10,2.4,
20446,20,1.2,
20448,20,1.6,
20448,30,1.6,
20455,20,1.4,
20459,10,,1.4
20459,20,,1.2
20471,10,,
20471,40,1.8,
20480,10,1.8,
20490,11,,
20501,10,,2.4
20511,10,,
20514,10,,
20524,10,1.6,
20524,20,1.4,
20527,10,2.4,
20527,40,1.4,
20540,20,1.6,
20554,10,2.0,
20554,20,1.4,
20557,11,,1.2
20558,10,1.6,
20558,20,1.2,
20559,20,,1.2
20559,30,,1.4
20560,10,,1.2
20560,20,,1.6
20561,10,1.8,
20561,40,1.6,
20575,10,2.2,
20588,20,,1.4
20588,30,,1.2
20592,10,1.4,
20608,10,1.2,
20634,10,,1.4
20634,40,,1.2
20674,10,,1.0
20674,11,,
20676,10,,1.6
20678,10,1.4,
20678,40,1.4,
20679,10,1.6,
20692,10,,2.0
20692,20,,1.4
20696,10,1.2,
20696,20,1.6,
20700,10,1.4,
20700,11,1.2,
20712,20,,1.6
20712,30,,1.0
20777,10,,1.6
20777,40,,1.4
20806,10,,2.4
20806,40,,1.2
20831,10,1.2,
20842,10,,
20842,20,,
20860,10,1.8,
20860,20,2.2,
20861,10,1.6,
20861,20,1.4,
20862,10,,1.2
20867,10,,2.0
20870,10,1.6,
20870,20,2.2,
20876,10,,1.0
20876,11,,1.0
20887,10,,1.2
20887,40,,1.0
20899,10,,1.8
20911,20,1.4,
20913,40,,
20978,10,,1.0
21001,10,,1.6
21002,10,2.0,
21002,40,2.0,
21003,10,,1.0
21003,20,,2.0
21009,20,,
21011,10,2.4,
21012,20,,2.0
21012,30,,1.0
21015,20,1.2,
21019,10,,1.0
21019,20,,1.0
21040,20,,
21040,30,,
21054,10,,
21058,10,,1.8
21058,20,,1.0
21072,10,,1.2
21073,10,,1.8
21078,10,,3.0
21078,40,,2.4
21080,10,,1.2
21081,10,1.4,
21099,10,,2.0
21120,10,,1.0
21137,20,1.6,
21137,30,2.0,
21141,20,1.2,
21163,10,,1.2
21163,20,,1.0
21166,10,,1.2
21166,20,,1.0
21169,10,,1.0
21169,40,,1.4
21190,10,,2.0
21190,40,,2.8
21192,10,2.0,
21192,40,,
21195,10,,1.0
21199,10,,1.4
21201,10,,1.6
21201,20,,1.0
21206,10,1.4,
21206,20,1.4,
21210,10,,2.0
21227,10,1.8,
21227,20,1.6,
21233,10,1.8,
21233,20,1.6,
21242,10,,2.4
21242,40,,1.0
21253,10,,
21253,40,1.6,
21268,10,,2.6
21268,20,,2.6
21269,10,2.4,
21302,10,,1.6
21302,11,,
21316,20,1.2,
21316,21,1.4,
21329,10,,1.2
21329,40,,
21332,10,2.2,
21332,20,1.4,
21349,10,,2.0
21349,20,,1.2
21350,10,,1.0
21350,40,,1.0
21359,10,,1.4
21359,20,,1.0
21368,10,,2.0
21390,10,,
21402,20,,1.0
21402,30,,2.0
21410,10,,1.4
21410,20,,2.0
21412,10,1.4,
21412,20,1.6,
21416,10,1.6,
21416,11,1.4,
21416,40,1.2,
21416,41,1.2,
21423,20,,1.0
21431,10,,
21431,40,,
21435,20,1.8,
21435,30,1.8,
21440,10,,1.8
21442,10,1.4,
