HHID,PN,value_06,value_08
134282,20,1.25,
134295,10,,1.0
134295,20,,1.5
134345,10,,2.0
134482,10,2.0,
134715,10,,
134997,10,1.25,
134997,20,1.0,
135013,10,,1.25
135013,20,,1.5
135028,10,,1.0
135028,20,,1.0
135073,10,,1.0
135073,20,,1.75
135114,10,,1.0
135126,20,1.75,
135161,10,,1.0
135161,20,,3.0
135238,10,,1.0
135238,20,,
135435,10,1.25,
135435,20,,
135454,10,1.0,
135454,20,1.5,
135540,20,,
135571,10,3.0,
135571,20,1.0,
135641,10,1.75,
135681,10,1.0,
135707,10,1.0,
135792,10,,1.5
135792,20,,1.25
135816,10,,
135816,20,,1.0
135826,10,2.0,
135826,20,1.75,
135936,10,2.25,
135936,11,,1.5
136006,10,1.75,
136006,11,1.0,
136006,20,,
136091,10,,1.0
136091,20,,1.0
136137,10,,1.0
136137,20,,1.0
136162,10,,1.0
136162,20,,1.5
136190,10,,
136258,10,,2.0
136339,10,,
136346,10,,1.25
136346,20,,2.0
136415,20,,
136502,10,,1.5
136502,20,,1.0
136573,10,1.75,
136573,20,1.0,
136669,10,1.0,
136669,20,1.0,
136776,10,1.25,
136776,20,1.75,
136785,10,1.5,
136785,20,1.25,
136953,10,,
136953,20,,
137015,10,1.25,
137015,20,1.5,
137074,10,,
137074,11,,2.0
137183,10,1.25,
137183,20,1.25,
137211,10,1.25,
137211,20,1.0,
137252,10,,1.25
137301,10,,1.75
137301,20,,1.0
137429,10,,
137429,20,,
137429,21,,1.5
137440,10,1.25,
137440,20,,
137461,10,,1.25
137464,10,1.5,
137532,10,1.75,
137576,10,1.0,
137576,11,1.25,
137608,10,1.75,
137628,20,,
137633,10,,
137725,10,,2.0
137725,20,,
137804,10,2.25,
137858,10,1.25,
137882,10,1.75,
137882,20,2.0,
137890,10,2.25,
137890,20,2.5,
137940,10,1.25,
137993,10,,2.5
137993,20,,2.0
138026,20,2.0,
138171,10,,1.75
138171,20,,2.0
138178,10,,1.5
138178,20,,1.75
138205,10,1.25,
138205,20,2.0,
138256,10,1.5,
138300,10,,1.0
138373,10,,
138429,10,,1.75
138467,10,,1.0
138467,20,,1.5
138472,20,,1.75
138539,10,1.75,
138539,20,1.25,
138612,10,,1.5
138648,10,,2.0
138648,11,,2.5
138713,10,,
138713,20,,3.0
138721,10,1.0,
138721,20,2.0,
138774,10,1.5,
138875,20,1.0,
138956,10,1.5,
138956,20,1.0,
138979,10,,
138979,20,,
139009,10,,
139114,10,,2.0
139135,10,,1.0
139135,20,,1.0
139152,10,1.5,
139152,20,,
139277,10,1.0,
139277,20,2.0,
139278,10,,3.25
139351,10,,1.0
139351,11,,2.0
139434,10,1.0,
139506,10,2.75,
139506,20,2.0,
139534,10,,2.0
139606,10,1.75,
139606,20,2.0,
139656,10,,
139708,10,1.75,
139727,10,1.25,
139728,20,,
139756,10,,2.25
139756,20,,2.0
139782,10,1.25,
139834,10,,1.25
139834,20,,1.0
139852,10,3.0,
139852,20,1.25,
139853,10,1.0,
139853,20,2.25,
139861,10,,1.25
139861,20,,1.0
139864,10,,1.75
139864,20,,1.25
139896,10,2.0,
139920,10,2.0,
139920,20,1.75,
139930,20,2.0,
139994,10,,
140079,20,,1.5
140079,21,,
140156,10,1.0,
140156,20,1.0,
140192,10,,1.5
140266,10,,1.25
140266,20,,1.0
140296,10,,2.25
140296,20,,
140382,10,,1.5
140382,20,,1.75
140392,10,0.75,
140392,20,1.25,
140397,10,,1.5
140397,20,,1.25
140411,10,,1.25
140411,20,,
140451,10,,1.5
140451,20,,1.0
140506,10,,2.0
140555,10,,1.0
140589,10,,
140589,20,2.0,
140590,10,1.25,
140590,20,1.0,
140599,10,1.0,
140599,20,1.25,
140644,10,1.0,
140644,20,1.25,
140697,10,,
140722,10,,1.25
140722,20,,1.5
140724,10,2.0,
140724,20,2.0,
140736,10,1.25,
140736,20,1.0,
140751,10,1.0,
140751,20,1.0,
140753,10,,1.5
140753,20,,1.0
140830,10,,2.0
140836,10,1.5,
140836,20,1.5,
140836,21,1.0,
140869,10,1.0,
140869,20,1.0,
140874,10,,1.5
140874,20,,1.5
140878,10,,2.0
140895,10,,
140895,20,,1.0
140925,10,,
140925,20,,1.25
140958,10,1.5,
140958,20,,
140991,10,1.5,
140991,20,1.25,
141019,10,,
141036,10,,2.0
141036,20,,1.25
141041,10,2.0,
141041,20,2.25,
141058,10,2.25,
141058,11,2.0,
141144,10,,
141144,20,1.25,
141164,10,2.25,
141164,20,1.25,
141187,10,,1.25
141187,11,,1.25
141253,10,,2.5
141324,10,,
141324,20,1.5,
141395,10,,1.0
141395,20,,1.25
141410,10,,1.0
141410,20,,1.5
141453,10,,
141453,20,2.25,
141455,10,,1.25
141490,10,1.5,
141490,20,1.25,
141559,10,,
141562,10,1.0,
141562,20,2.0,
141624,10,,1.0
141624,20,,1.5
141665,10,1.0,
141665,20,2.0,
141725,10,,
141725,20,,
141840,10,1.0,
141840,20,1.0,
141987,10,,
141987,20,,
142026,10,1.25,
142026,20,1.5,
142198,20,3.0,
142262,10,1.75,
142279,10,1.0,
142279,20,1.5,
142308,10,,1.0
142349,10,1.5,
142349,20,1.5,
142427,10,1.5,
142427,20,1.0,
142443,10,1.25,
142443,20,1.75,
142446,10,1.0,
142446,20,1.0,
142502,10,,1.75
142502,20,,1.0
142632,10,,1.0
142639,20,,
142681,10,1.0,
142750,11,1.0,
142813,10,,2.5
142813,20,1.75,
142821,10,,1.5
142821,20,,1.75
142861,10,1.25,
142861,20,1.25,
142892,10,1.0,
142892,20,,
143155,10,1.0,
143233,10,1.25,
143233,20,2.0,
143263,10,,1.0
143289,10,,
143320,10,,1.5
143320,20,,1.0
143339,10,,1.0
143359,10,,1.25
143359,20,,
143432,10,,
143432,20,,
143433,10,1.5,
143433,20,1.5,
143462,10,1.75,
143462,20,1.0,
143495,10,1.25,
143495,20,1.75,
143515,10,,1.0
143515,20,,
143515,21,,
143535,10,,
143535,20,,1.0
143540,20,,3.5
143557,10,1.5,
143600,10,,1.75
143730,10,2.0,
143770,10,1.25,
143838,10,1.25,
143838,20,2.25,
143885,10,,2.25
143885,11,,1.25
143950,10,,1.75
143950,11,,1.75
144042,20,,1.0
144052,20,1.0,
144110,10,1.5,
144110,20,1.0,
144246,10,,
144246,20,,1.0
144254,10,,
144254,20,,
144267,10,,1.0
144276,10,,2.25
144305,10,,1.25
144305,20,,1.25
144360,10,,
144378,10,2.25,
144378,20,1.0,
144399,20,,
144434,10,,
144434,20,,
144444,10,,
144444,20,,1.0
144456,10,,1.75
144456,11,,
144519,10,2.5,
144519,20,,
144785,10,,
144838,10,,1.5
144838,20,,2.25
144915,10,1.0,
144915,11,,
145033,10,1.5,
145033,11,,
145073,10,,1.25
145073,20,,1.0
145086,10,,
145119,20,,
145163,10,1.75,
145220,10,2.0,
145220,20,1.75,
145241,10,,1.25
145282,10,1.75,
145282,20,1.25,
145310,10,,1.5
145310,11,,1.0
145370,10,,1.25
145380,10,,1.5
145380,20,,1.5
145412,10,,1.5
145412,20,,1.5
145446,10,1.25,
145446,20,1.25,
145489,10,,1.25
145508,10,1.25,
145508,11,1.5,
145534,10,,
145534,20,,
145537,10,,1.5
145542,10,,1.0
145542,20,,2.0
145602,10,,1.0
145602,20,,1.0
145635,20,,1.75
145659,10,,1.75
145670,10,2.0,
145743,10,,1.0
145743,20,,1.0
145751,10,,1.5
145751,20,,1.0
145768,20,,1.25
145787,10,1.5,
145797,10,,1.0
145797,20,,1.25
145902,10,2.25,
145902,20,,
145927,10,,1.25
145927,20,,1.0
145933,20,1.75,
145933,21,1.5,
145946,10,,
145954,10,,1.25
145954,20,,1.0
145989,10,1.5,
145989,20,1.0,
145991,10,1.0,
145991,20,1.0,
146110,10,,1.0
146110,20,,2.0
146133,10,,1.0
146133,20,,1.25
146172,10,,1.0
146172,20,,1.0
146182,10,,
146182,11,1.0,
146234,10,,1.0
146234,20,,1.0
146240,10,,
146250,10,,1.25
146332,10,1.0,
146359,10,1.5,
146359,20,2.0,
146424,10,1.0,
146424,20,1.0,
146457,10,1.5,
146457,11,1.0,
146576,10,,1.0
146576,20,,1.0
146720,10,1.0,
146720,20,1.0,
146831,10,1.25,
146831,20,1.5,
146869,10,1.0,
146869,20,,
146978,20,,
146978,21,,
146993,10,,1.25
146993,20,,
147027,10,1.0,
147027,20,2.5,
147045,10,1.5,
147045,20,1.5,
147053,10,1.25,
147053,20,,
147063,10,2.0,
147063,20,,
147108,10,,1.25
147108,11,,
147164,10,1.0,
147331,10,,1.5
147331,20,,1.25
147421,10,1.75,
147421,20,1.0,
147424,10,,
147447,10,1.5,
147459,10,1.75,
147459,20,1.25,
147471,10,1.25,
147471,20,,
147529,10,1.75,
147529,20,1.25,
147558,10,,1.75
147558,20,,2.0
147571,10,1.75,
147571,20,1.0,
147589,10,,1.0
147589,20,,2.0
147609,10,,
147609,20,,
147633,10,2.0,
147633,20,1.0,
147661,10,,1.0
147661,20,,1.0
147681,10,,
147681,20,,
147793,10,2.25,
147799,10,,
147799,20,1.25,
147825,10,,1.75
147825,20,,1.25
147901,10,,1.25
148085,10,2.0,
148085,20,1.25,
148307,10,,1.25
148307,20,,1.25
148364,10,,
148364,20,1.5,
148454,10,1.0,
148454,20,1.75,
148513,10,,2.0
148543,10,1.5,
148543,20,1.25,
148569,10,1.0,
148569,11,1.5,
148588,10,,1.75
148613,10,,1.5
148613,20,,1.0
148656,10,1.0,
148656,20,1.25,
148703,10,,1.0
148703,11,,1.25
148714,10,1.25,
148714,20,1.5,
148936,10,1.75,
148936,20,1.0,
148951,10,,2.0
148951,20,,1.25
149080,10,,
149115,10,,1.75
149115,20,,1.5
149172,10,,2.25
149172,20,,1.25
149206,10,,1.0
149206,20,,1.5
149253,10,,
149253,20,1.75,
149257,10,1.5,
149257,20,1.25,
149370,10,,2.0
149370,20,,2.25
149375,20,,1.0
149395,10,1.25,
149395,20,1.25,
149417,10,2.0,
149417,20,,
149437,20,,2.0
149503,10,1.25,
149503,20,2.5,
149525,10,1.0,
149525,20,1.25,
149533,10,1.25,
149550,10,,
149550,20,1.5,
149558,10,,1.25
149570,10,,2.25
149570,20,,1.75
149602,10,1.0,
149632,10,1.0,
149632,20,1.5,
149717,10,,1.25
150151,10,,1.0
150186,10,2.0,
150186,20,1.75,
150188,10,1.0,
150188,20,1.25,
150190,20,2.0,
150268,10,1.0,
150268,20,1.5,
150291,10,1.5,
150297,10,2.0,
150310,10,,1.5
150310,20,,1.75
150347,10,,1.0
150347,20,,1.0
150370,10,1.0,
150370,20,1.5,
150374,10,,1.0
150374,20,,1.25
150393,10,2.25,
150393,20,1.0,
150433,10,2.5,
150460,10,1.25,
150460,20,1.0,
150525,10,1.25,
150525,20,1.75,
150690,10,,1.5
150713,10,,
150713,20,,1.25
150777,10,,1.5
150777,20,,1.0
150809,10,,
150809,20,,
150827,10,,
150827,20,,
150866,10,,1.0
150866,20,,1.25
150868,20,,
150875,10,,1.5
150990,10,1.0,
150990,20,1.0,
151162,10,,1.5
151210,10,,3.0
151210,20,,1.0
151243,10,1.75,
151243,20,1.0,
151304,10,,2.0
151304,20,,2.25
151331,10,,
151331,20,1.5,
151332,10,1.25,
151332,20,1.0,
151355,10,,1.0
151355,20,,1.5
151372,10,2.0,
151372,20,1.5,
151409,10,1.0,
151413,10,1.0,
151413,20,1.75,
151447,10,,1.0
151447,20,,1.25
151469,10,1.0,
151469,20,1.0,
151499,10,,
151505,10,,
151505,20,1.0,
151582,10,1.5,
151582,20,2.0,
151677,10,,1.75
151677,20,,1.75
151751,10,1.0,
151751,20,1.5,
151763,10,,3.0
151763,11,,1.0
151930,10,,
151932,20,,
151946,10,1.0,
151946,20,2.0,
151965,10,,1.25
151965,20,,1.5
151986,10,1.75,
151986,20,1.5,
152065,10,,1.5
152109,10,1.0,
152136,10,,
152136,20,,
152236,20,1.25,
152265,20,1.0,
152287,10,,1.5
152287,20,,
152315,10,,1.0
152315,20,,1.0
152371,10,1.5,
152387,21,,
152423,10,,2.75
152453,10,,1.75
152453,20,,1.75
152477,10,2.75,
152484,10,1.0,
152484,20,,
152525,10,1.75,
152525,20,1.75,
152556,10,1.0,
152556,20,1.5,
152563,10,2.5,
152563,20,1.0,
152575,10,,2.0
152630,10,1.5,
152635,10,1.75,
152635,20,1.75,
152715,10,,
152715,20,,
152777,10,,1.25
152777,20,,1.25
152901,10,1.75,
152901,20,1.5,
152955,10,1.0,
152955,20,1.5,
153074,10,,
153074,20,,1.0
153089,10,,1.0
153089,20,,1.0
153144,10,1.0,
153144,20,1.25,
153214,10,,2.0
153214,20,,2.0
153292,10,1.25,
153292,20,1.25,
153372,10,,
153372,20,,
153375,10,1.0,
153375,20,1.5,
153387,10,1.25,
153387,20,2.75,
153479,10,,1.75
153491,10,,
153518,10,,1.75
153547,10,,1.5
153693,10,,1.0
153693,20,,2.0
153741,10,,1.0
153741,20,,1.0
153772,10,,1.0
153772,20,,1.25
153810,20,1.25,
153835,10,,2.25
153835,20,,2.0
153993,10,2.25,
154006,10,,1.5
154096,10,,
154096,20,,
154099,10,,1.25
154099,20,,1.0
154125,10,,
154125,20,,
154156,10,,
154175,10,,
154199,10,,
154199,20,,
154329,10,,2.5
154361,10,,
154361,20,,
154374,10,,1.0
154374,20,,1.5
154511,10,1.0,
154511,20,1.0,
154552,10,1.25,
154552,20,1.5,
154611,10,,
154624,10,1.0,
154624,20,,
154666,20,1.0,
154677,10,1.0,
154723,10,,
154732,20,2.5,
154800,10,1.0,
154800,20,,
154933,20,,
154973,10,1.0,
154973,20,1.25,
155090,10,1.25,
155090,20,1.0,
155173,10,,1.0
155173,20,,1.0
155507,10,1.0,
155507,20,1.0,
155577,10,1.0,
155577,20,,
155764,10,1.0,
155821,10,,1.25
155821,20,,1.0
155934,10,,
155965,10,1.0,
156002,10,3.5,
156049,10,,1.25
156063,10,1.25,
156063,20,1.0,
156080,10,2.0,
156080,20,1.5,
156088,10,,1.0
156088,20,,1.0
156139,10,,
156139,20,,1.5
156187,10,,
156187,20,,
156263,10,,
156263,20,,
156315,10,1.0,
156315,20,1.25,
156356,10,1.0,
156422,10,,
156422,20,,
156463,10,1.25,
156463,20,1.0,
156625,10,,2.25
156701,10,0.75,
156710,10,2.0,
157116,10,,1.5
157116,20,,1.5
157121,10,2.25,
157163,10,,
157163,20,1.5,
157216,10,,1.0
157228,10,1.0,
157235,10,,
157235,20,,
157329,10,1.5,
157407,10,,1.25
157407,20,,1.75
157430,10,,
157449,10,,
157449,20,,
157483,10,,1.5
157486,10,1.5,
157520,10,1.25,
157567,10,,1.0
157567,20,,1.5
157572,10,,
157592,10,,
157592,20,,1.25
157719,10,,1.0
157719,20,,1.0
157738,10,1.5,
157738,20,1.25,
157800,10,,1.5
157903,10,,2.75
157907,10,2.25,
158055,10,1.25,
158055,20,,
158116,10,1.25,
158116,20,1.5,
158154,10,1.5,
158214,20,,
158217,10,2.25,
158221,10,,1.0
158221,20,,
158252,10,,1.0
158252,20,,2.0
158407,10,,1.0
158427,10,,1.25
158427,20,,2.75
158442,10,,
158442,20,,1.0
158462,20,2.5,
158488,10,,
158546,10,2.0,
158571,20,,2.5
158662,10,,1.5
158662,20,,2.0
158677,10,1.25,
158720,10,,2.25
158851,10,1.5,
158859,10,,2.25
158937,10,,
158937,11,,2.0
158987,10,,2.0
159013,10,,1.25
159075,10,,1.75
159117,10,,1.0
159117,20,,2.25
159188,20,1.75,
159238,10,2.5,
159299,10,,1.0
159299,20,,1.25
159379,10,,2.25
159385,10,,
159409,10,,
159409,20,,
159466,10,1.25,
159568,10,,
159581,10,,1.0
159700,10,2.0,
159750,10,,
159868,10,4.0,
159873,10,,
159988,20,1.25,
160030,10,,1.0
160030,20,,1.5
160071,10,,
160091,10,,1.25
160233,10,1.0,
160233,11,1.75,
160276,10,,
160276,20,,
160292,10,2.0,
160292,20,1.0,
160306,20,2.5,
160348,10,,
160348,20,,1.75
160361,10,1.5,
160361,20,1.0,
160505,10,1.75,
160505,20,1.5,
160618,10,,1.0
160618,20,,1.0
160654,10,,1.0
160654,20,,1.25
160659,10,1.0,
160674,10,,
160674,20,1.25,
160750,10,,
160750,20,,
160801,10,,1.75
160834,10,,1.5
160834,20,,2.0
160853,10,2.75,
160899,10,1.25,
161008,10,1.0,
161008,20,,
161038,10,1.5,
161038,20,1.5,
161081,10,,1.0
161138,10,,1.5
161139,10,,2.0
161139,20,,2.0
161156,10,,1.5
161156,20,,2.75
161196,10,1.25,
161196,20,2.5,
161323,10,,1.0
161323,20,,1.0
161388,10,,1.5
161388,20,,1.0
162284,10,,2.0
162284,20,,1.25
162687,10,1.25,
163041,10,,
163041,20,,
163088,10,2.75,
163088,20,,
163394,20,,
163574,10,,
163574,20,2.0,
163749,10,,
163749,20,,
164374,10,1.0,
164374,20,1.0,
164516,10,,
164882,10,,
164888,10,1.25,
164888,20,1.5,
164907,10,,
164926,10,,
164974,10,1.0,
164974,20,1.0,
165019,10,,
165211,10,,1.25
165211,20,,
165702,10,,
165823,10,,
165823,20,,
165914,10,,1.0
165914,20,,1.75
171024,10,,1.5
171024,20,,3.0
171033,10,1.75,
171033,20,1.0,
171275,10,,1.75
171315,10,,1.25
171331,10,2.25,
171462,10,,
171462,20,1.25,
171474,10,1.0,
171503,10,,
171503,20,2.0,
171524,10,,2.0
171610,10,,
171635,10,,1.0
171707,10,,1.5
171707,20,,2.25
171749,10,,
171819,10,,
171835,10,,
171835,11,,
171839,10,,
171851,10,1.25,
171942,10,,2.0
171942,20,,1.5
171981,10,,
172013,10,,2.0
172013,20,,1.25
172018,10,,1.5
172018,20,,1.5
172020,10,,1.5
172020,20,,1.25
172077,10,,1.0
172077,20,,1.0
172150,10,,2.0
172150,20,,2.5
172390,10,,
172390,20,,
172554,10,1.0,
172554,20,1.75,
172611,10,,
172611,20,,1.25
172611,21,,1.0
172749,10,,
172856,10,,1.75
172868,10,1.75,
173051,10,,2.0
173051,11,,2.5
173051,20,2.0,
173122,10,,1.25
173122,20,,2.0
173152,10,,1.25
173152,20,,1.0
173156,10,,2.0
173156,20,,1.0
173158,10,1.75,
173158,20,,
173161,10,,
173161,20,,
173451,20,,
173599,10,1.75,
173659,10,,2.0
173675,10,1.0,
173675,20,1.75,
173680,10,,
173680,20,,2.5
173746,10,2.25,
173816,10,,1.5
173816,20,,1.5
173829,10,,2.0
173829,20,,2.75
173839,10,2.0,
173877,10,,2.25
173877,20,,2.25
173893,10,,1.5
173900,10,2.25,
173900,20,1.25,
174031,10,,1.0
174042,10,1.75,
174101,10,,1.75
174101,11,,2.25
174257,20,,1.0
174268,10,2.0,
174268,20,1.25,
174283,10,1.5,
174283,11,1.25,
174283,20,1.25,
174286,10,,1.25
174300,20,,1.0
174322,10,,
174323,10,,1.75
174323,20,,2.0
174335,10,,
174335,20,2.0,
174390,10,1.25,
174390,20,1.0,
174431,10,,2.0
174490,10,2.0,
174503,10,,
174514,10,,
174516,10,,1.25
174540,10,,
174540,20,,1.0
174577,10,,1.0
174577,20,,1.0
174662,10,,
174662,11,,4.0
174707,10,,
174707,11,,1.0
174863,10,,
174876,10,,1.25
174917,10,,
174925,10,,
174925,20,,
174971,10,1.25,
175393,10,1.25,
175469,10,1.0,
175469,20,2.0,
175743,10,2.5,
175793,10,,1.75
175869,10,1.25,
175909,10,,1.25
175909,20,,1.5
176002,10,,1.25
176023,10,,
176069,10,,2.25
176069,20,,1.5
176075,10,1.75,
176075,11,1.25,
176075,20,2.25,
176082,10,,1.75
176082,20,,1.5
176135,10,,
176166,10,,2.25
176166,20,,
176250,10,,1.75
176250,20,,1.25
176330,10,,1.0
176413,10,,1.75
176413,20,,1.75
176433,10,1.75,
176433,20,1.25,
176512,10,1.0,
176524,10,,1.75
176524,20,,1.25
176555,10,,
176555,11,1.0,
176610,10,,1.0
176610,20,,1.0
176718,10,1.5,
176718,11,,1.5
176730,10,,
176787,10,,
176787,20,,
176887,10,,
176887,20,,
177293,10,,
177293,20,,1.75
177371,10,,
177445,10,,
177445,20,,
177448,10,,2.0
177448,20,,1.0
177463,10,,1.0
177463,20,,1.25
177473,10,,1.75
177473,20,,
177541,10,2.0,
177541,20,1.25,
177553,10,1.0,
177553,20,1.75,
177660,10,1.25,
177660,20,2.0,
177662,10,1.25,
177711,10,,1.0
177711,20,,1.0
177715,10,1.0,
177715,20,1.0,
177745,10,,
177745,20,,
177842,10,,
177842,20,,
177848,10,1.25,
177870,10,,
177906,10,1.0,
177929,10,,1.0
178095,10,1.0,
178095,20,1.5,
178105,10,,
178105,20,,
178194,10,1.0,
178198,10,1.5,
178198,20,2.0,
178209,10,,1.5
178209,11,,
178259,10,,1.0
178259,11,,1.25
178307,10,2.5,
178323,10,,
178323,20,1.0,
178359,10,,1.5
178447,10,2.0,
178447,20,1.75,
178452,10,,
178452,20,,
178454,10,,1.0
178454,20,,1.0
178466,10,1.75,
178511,10,,1.0
178511,20,,1.0
178602,10,,1.0
178602,20,,1.0
178640,10,,1.25
178770,10,1.25,
178773,10,,2.0
178773,20,,
178823,10,1.75,
178865,10,1.25,
178876,10,1.5,
178876,20,2.0,
178905,10,,1.0
178921,10,,1.0
178976,10,,
178980,10,,1.5
178980,20,,
179009,10,,1.25
179165,10,,1.25
179298,10,,
179304,10,,
179304,20,,
179396,10,,1.0
179396,20,,1.0
179499,10,,1.25
179499,20,,
179627,10,1.25,
179627,20,1.0,
179767,10,1.25,
179767,20,1.0,
179842,10,1.25,
179842,20,1.0,
179885,10,2.0,
179898,10,,1.0
179898,20,,
179938,10,,1.25
179938,20,,1.25
180170,10,,
180170,20,,
180183,10,,
180183,20,,
180189,10,1.25,
180226,10,1.5,
180226,20,2.0,
180319,10,1.5,
180319,20,,
180356,10,1.5,
180356,20,1.5,
180361,10,3.0,
180361,11,1.5,
180361,20,2.0,
180416,10,,
180416,20,,
180656,10,,1.75
180656,20,,1.25
180659,10,1.75,
180659,20,1.0,
180762,20,2.0,
180795,10,1.0,
180795,11,,
180795,20,1.0,
180795,21,2.0,
180805,10,1.5,
180805,20,1.0,
180852,10,,
180852,20,,
180872,10,1.0,
180872,20,1.0,
180882,10,,2.0
180901,10,,1.0
180901,20,,2.0
180921,10,1.0,
180921,20,1.5,
181019,10,,
181091,10,,
181101,10,,
181118,10,,1.0
181167,10,,1.25
181167,20,,2.0
181282,10,,1.0
181282,20,,1.0
181464,10,,2.5
181845,10,,1.25
181845,20,,1.0
181887,10,,1.0
181887,20,,1.0
181955,10,,1.25
181955,20,,
182004,10,,
182004,20,,
182026,10,2.25,
182026,20,2.0,
182027,10,1.75,
182027,20,1.0,
182158,20,,
182176,10,1.75,
182176,11,1.75,
182312,10,1.5,
182312,20,2.0,
182326,10,1.5,
182326,20,2.0,
182471,10,1.5,
182735,10,1.75,
182785,10,,2.5
182785,20,,2.5
182835,10,,
182835,20,,
182873,10,,1.0
182917,20,1.25,
182933,10,,2.0
182933,20,,1.0
182943,10,,
182943,20,,
182959,10,2.25,
182994,10,1.25,
182994,11,,
183005,10,,2.0
183023,10,,1.0
183023,11,,
183023,20,,
183040,10,,2.0
183040,20,,1.5
183251,20,,
183294,10,,
183294,20,,
183390,10,1.25,
183390,20,,
183404,10,,
183406,10,1.5,
183414,10,1.75,
183414,20,1.0,
183433,10,,1.0
183433,20,,1.25
183461,20,,
183537,10,1.25,
183574,10,,1.0
183574,20,,2.75
183634,10,,2.0
183634,20,,
183715,10,,2.0
183715,20,,1.75
183731,20,1.5,
183731,21,1.5,
183748,10,1.25,
183748,20,1.75,
183752,10,,1.25
183752,20,,1.25
183854,10,,1.0
183854,20,,1.0
183869,10,,1.75
183869,20,,1.75
183877,10,1.0,
183883,10,,1.5
183883,20,,1.25
183944,20,,2.5
183963,10,,1.75
183980,10,,
184024,10,2.25,
184024,20,1.0,
184032,10,,
184032,11,,
184105,10,,1.0
184105,20,,1.75
184173,10,1.0,
184173,20,3.0,
184219,10,,1.5
184225,10,1.0,
184225,20,,
184264,10,,
184264,20,,
184271,10,1.0,
184271,20,1.75,
184297,10,1.75,
184297,20,1.5,
184314,10,,1.0
184314,20,,
184336,10,,2.0
184336,20,,1.25
184351,10,,
184351,20,,
184359,20,3.25,
184387,10,1.75,
184387,20,1.25,
184439,10,,1.5
184439,20,,2.0
184586,10,,
184586,20,,
184591,10,,1.5
184591,20,,1.25
184636,10,1.0,
184636,20,1.0,
184645,10,1.0,
184645,20,,
184691,10,,2.5
184691,20,,1.0
184743,10,1.75,
184774,10,,
184774,20,,
184825,10,2.5,
184825,20,1.0,
184830,10,1.0,
184830,20,,
184921,10,,1.0
184921,20,,2.0
184925,10,1.0,
184925,20,1.0,
184954,10,,1.0
184954,11,,1.75
184954,20,,2.0
185102,10,,1.75
185102,20,,1.0
185276,11,,
185285,10,1.5,
185285,20,1.5,
185353,10,,
185353,20,2.0,
185361,10,,
185361,11,,
185419,20,,
185433,20,,
185442,10,1.25,
185442,20,,
185502,10,,
185502,20,,1.0
185508,10,1.0,
185508,20,1.0,
185552,10,,1.0
185552,20,,1.0
185578,10,2.0,
185578,20,1.25,
185593,10,2.0,
185716,10,,1.0
185716,20,,1.5
185732,10,,1.0
185732,20,,
185743,10,,
185743,20,,
185856,10,1.0,
185856,20,1.0,
185903,10,1.0,
185954,10,,1.25
185986,10,2.25,
185986,20,1.25,
186008,10,,
186008,20,,
186047,10,1.75,
186047,20,,
186052,10,,1.0
186052,20,,1.5
186063,10,2.75,
186063,20,,
186099,10,1.75,
186099,20,1.5,
186112,20,1.0,
186155,10,1.0,
186155,11,1.0,
186436,20,1.0,
186438,10,,
186438,20,1.25,
186469,10,1.25,
186540,10,,1.25
186540,20,,1.5
186563,10,1.0,
186622,10,1.5,
186622,20,2.25,
186771,10,1.0,
186771,20,1.0,
186877,10,,1.5
186877,20,,1.25
186895,10,,1.0
186895,20,,1.0
186897,10,,
186920,10,,1.0
186929,10,,
187098,10,1.75,
187105,10,,2.75
187187,10,,
187187,20,,1.75
187393,10,1.5,
187393,20,1.5,
187393,21,2.25,
187399,10,1.75,
187399,20,2.25,
187446,10,,1.25
187522,10,2.25,
187522,20,,
187575,10,,1.0
187575,11,,1.0
187666,10,,1.25
187666,20,,1.25
187673,10,,1.0
187704,10,1.0,
188175,20,1.0,
188213,10,,
188213,20,,
188256,10,2.0,
188256,11,1.75,
190397,10,,
190397,20,,
190571,10,,1.5
190571,20,,
190757,10,,1.0
190757,20,,1.0
190838,10,1.0,
190838,20,1.0,
190870,20,2.0,
191401,10,,1.0
200005,20,1.25,
200007,10,,
200017,10,,
200019,10,,
200023,10,,
200027,10,1.75,
200028,10,,
200031,20,,1.0
200035,20,,1.5
200036,10,,
200040,10,1.25,
200045,10,,
200047,10,,
200050,10,1.25,
200050,20,,
200053,20,,1.75
200055,10,2.0,
200055,20,3.0,
200061,10,1.0,
200063,11,,1.25
200068,10,2.0,
200078,10,,
200079,10,1.0,
200084,10,,2.0
200088,20,,
200093,10,2.0,
200094,10,,
200098,10,,
200100,10,,1.5
200104,10,,1.25
200106,10,,
200108,10,,
200108,20,,1.0
200117,20,,1.0
200119,10,,1.0
200122,20,1.75,
200124,10,,1.0
200125,10,,
200138,10,,1.5
200139,10,,
200141,10,,
200148,10,1.75,
200158,10,,
200175,20,,
200181,10,1.0,
200181,20,,
200183,10,,
200194,20,,
200197,10,,
200208,10,,2.0
200224,20,,1.75
200226,10,,1.0
200229,10,,1.75
200235,10,,
200239,10,1.25,
200239,20,1.0,
200245,10,,1.0
200258,20,1.0,
200268,20,1.0,
200273,20,,
200279,10,,
200281,10,,1.25
200285,20,1.75,
200288,20,1.0,
200296,20,,1.0
200304,10,,1.0
200304,20,,
200306,20,,2.0
200311,10,1.0,
200324,10,,1.0
200327,20,,
200337,10,,
