HHID,PN,value_06,value_08
16851,10,,4.0
16855,20,,2.75
16855,30,,3.5
16856,10,2.0,
16870,10,2.25,
16870,11,3.0,
16873,20,,
16873,30,2.75,
16904,10,,1.75
16904,11,,3.0
16925,10,,3.25
16925,40,,3.0
16931,20,1.75,
16931,30,1.75,
16933,30,2.25,
16935,10,,2.75
16935,11,,3.5
16954,10,,
16956,10,1.5,
16973,20,2.0,
16973,30,1.75,
16973,31,,
16973,32,2.0,
16975,10,,3.25
16975,40,,3.0
16989,10,,2.25
16989,20,,3.5
16994,40,2.25,
16996,10,2.75,
16996,20,3.0,
17003,10,,
17027,40,2.25,
17028,10,1.75,
17031,10,,
17031,20,,
17038,30,,2.0
17041,10,,2.5
17042,10,3.0,
17042,20,2.25,
17049,10,,2.75
17049,20,,2.5
17050,20,,3.25
17050,30,,2.75
17061,10,2.25,
17075,10,2.25,
17075,20,2.5,
17077,40,,
17093,40,,3.75
17107,10,,3.5
17134,11,2.25,
17136,10,,4.0
17136,20,,2.25
17175,10,2.0,
17199,10,2.0,
17201,20,2.0,
17209,10,2.0,
17209,11,2.0,
17234,10,2.5,
17234,40,2.25,
17237,10,,4.0
17237,20,,2.5
17239,10,,2.5
17239,20,,
17241,10,,3.25
17241,11,,3.25
17253,10,1.25,
17279,10,,3.0
17279,40,,3.0
17282,20,2.0,
17282,30,1.75,
17303,10,,
17319,10,2.25,
17328,40,2.0,
17356,10,,3.75
17356,20,,4.0
17363,10,,2.75
17366,10,,3.25
17366,20,,2.0
17371,10,,2.75
17383,10,,3.0
17383,11,,3.0
17388,10,,3.25
17392,10,2.5,
17392,40,2.75,
17425,10,,2.75
17425,40,,2.5
17428,10,,2.0
17458,10,,
17459,10,,4.0
17468,10,2.0,
17473,10,,2.75
17491,10,,1.75
17491,20,,2.75
17492,10,,
17492,40,2.5,
17506,20,,
17520,10,2.25,
17520,11,2.25,
17521,20,2.0,
17526,10,1.75,
17527,20,2.25,
17547,10,,3.75
17602,10,,
17623,10,,
17623,20,,0.75
17626,10,,
17626,11,,2.5
17635,10,,3.5
17635,20,,
17641,10,,
17642,10,,
17653,10,,3.25
17653,40,,3.0
17661,30,1.75,
17674,30,,3.0
17707,40,,
17707,41,,
17714,20,2.5,
17715,10,,3.75
17715,20,,2.5
17750,10,,3.5
17750,20,,2.75
17773,10,2.0,
17773,40,2.25,
17785,30,,
17790,10,2.25,
17790,40,2.5,
17833,10,2.0,
17833,20,2.75,
17844,10,,
17862,10,,3.5
17862,40,,4.0
17922,10,2.25,
17923,10,2.5,
17923,11,2.25,
17924,10,,2.75
17924,40,,2.75
17933,10,2.25,
17933,20,2.75,
17952,10,2.25,
17952,40,2.25,
17978,10,,2.75
17978,20,,3.0
17980,10,,
17980,20,,
17986,20,,2.75
17986,30,,3.25
18034,10,,3.5
18052,10,,
18075,10,,3.25
18075,40,,3.0
18092,10,3.0,
18097,10,,3.25
18098,10,,3.25
18100,10,1.75,
18150,10,,2.75
18150,40,,2.5
18155,20,,2.5
18155,30,,1.25
18158,10,2.25,
18163,20,,3.0
18163,30,,3.25
18166,10,2.5,
18175,20,2.25,
18175,30,1.75,
18198,20,2.0,
18199,10,,1.25
18199,20,,2.25
18200,10,,
18204,20,,2.75
18210,10,,
18210,40,,2.75
18212,10,,2.0
18216,10,1.5,
18216,20,,
18229,10,,4.0
18243,10,1.75,
18245,10,1.5,
18245,20,,
18259,10,,2.75
18264,10,,2.5
18276,10,,4.0
18276,20,,2.25
18285,20,2.0,
18285,30,1.5,
18298,10,,2.75
18301,10,2.0,
18301,40,2.25,
18304,10,,2.75
18304,20,,2.75
18309,10,2.0,
18309,20,2.5,
18345,20,2.25,
18352,10,2.0,
18352,40,2.25,
18360,10,2.5,
18363,10,,3.0
18364,11,,
18417,10,,2.25
18421,10,2.0,
18424,40,,
18435,40,2.0,
18435,42,2.0,
18439,10,,2.25
18439,40,,2.75
18442,10,,
18442,40,,
18443,10,,
18451,10,,4.0
18451,40,,3.5
18481,20,,2.25
18481,30,,3.0
18482,40,,
18482,41,,
18483,10,,2.75
18508,11,1.25,
18508,40,,
18525,20,,2.5
18525,30,,3.5
18531,30,2.25,
18536,10,1.75,
18539,10,,
18539,11,,
18566,10,2.5,
18566,20,2.25,
18632,20,,4.0
18632,30,,3.25
18646,20,,3.25
18679,10,,2.75
18680,20,,
18686,20,2.5,
18686,30,2.0,
18707,20,,2.5
18733,10,2.25,
18733,20,,2.75
18734,10,,3.0
18739,10,2.0,
18739,40,2.5,
18742,10,,3.25
18742,40,,3.5
18758,10,2.0,
18759,10,,2.75
18774,10,,3.0
18774,20,,2.5
18776,10,1.75,
18776,40,2.5,
18779,10,,2.25
18779,11,,2.5
18782,10,2.25,
18782,40,2.5,
18808,10,,3.25
18808,20,,3.5
18828,10,,
18831,10,,
18865,10,1.75,
18877,10,,2.75
18889,10,2.0,
18889,40,1.5,
18896,10,2.0,
18896,40,2.5,
18918,11,2.5,
18918,40,,4.0
18918,41,,4.0
18950,10,,
18961,10,1.75,
18963,10,2.25,
18972,10,,
18972,11,1.75,
18973,10,,3.0
18973,40,,2.75
18983,20,1.75,
18983,30,1.5,
18990,10,,3.0
18990,40,,1.0
18992,10,,3.0
19031,20,1.5,
19047,20,,3.0
19047,30,,2.75
19049,10,,3.5
19050,10,,
19052,10,,3.0
19052,40,,2.5
19053,10,,3.0
19053,40,,3.0
19054,20,2.25,
19058,10,,
19065,10,2.75,
19065,20,1.75,
19110,10,,1.75
19110,20,,2.25
19133,10,,3.0
19142,30,2.0,
19187,20,,
19212,20,,2.0
19213,20,2.25,
19216,10,,4.0
19280,10,,3.0
19280,20,,2.5
19286,10,2.0,
19286,20,1.75,
19298,10,2.25,
19298,11,2.25,
19298,20,2.5,
19333,10,,3.0
19338,10,,3.25
19338,20,,2.75
19345,30,,3.25
19351,10,2.25,
19373,10,2.0,
19375,10,,
19389,10,,2.75
19389,40,,2.75
19403,10,,3.5
19424,10,2.0,
19433,30,2.25,
19433,40,2.0,
19442,40,,1.0
19454,10,2.25,
19454,20,2.0,
19458,10,,2.5
19458,40,,2.75
19489,10,,3.0
19496,10,,2.75
19496,20,,2.5
19501,10,,
19535,20,,4.0
19535,30,,2.75
19536,10,,
19536,40,,
19537,10,,3.75
19558,10,,2.25
19564,10,1.75,
19569,10,2.5,
19585,10,,
19620,10,,2.75
19621,10,,3.75
19621,40,,2.5
19625,20,,3.0
19625,30,,3.0
19626,10,,3.25
19626,20,,2.25
19629,20,,3.0
19629,30,,2.75
19637,10,2.25,
19657,10,,3.25
19657,20,,2.25
19662,10,2.25,
19687,10,,4.0
19687,40,,4.0
19704,10,,2.25
19704,11,,2.25
19705,10,,1.75
19705,20,,3.25
19715,10,2.0,
19715,40,2.5,
19738,10,2.25,
19738,20,,
19742,10,2.0,
19742,40,2.0,
19746,10,,1.75
19746,20,,3.25
19747,30,1.75,
19759,20,,3.0
19769,40,2.0,
19770,10,,
19773,10,2.25,
19773,11,2.75,
19786,10,,
19786,20,,
19796,10,2.25,
19806,20,,2.75
19822,10,2.25,
19826,10,,
19857,10,,2.5
19857,20,,2.75
19877,10,,3.0
19909,20,,
19935,10,,2.5
19935,11,,2.5
19950,10,,2.25
19973,10,1.5,
19973,40,2.0,
19976,10,2.5,
19976,20,2.0,
19992,40,,3.25
19995,10,,3.0
20004,10,2.25,
20041,10,,3.0
20042,10,,3.25
20077,10,1.75,
20077,40,1.75,
20079,10,,1.75
20079,20,,2.75
20080,30,,2.75
20093,10,1.75,
20093,40,2.0,
20093,41,,
20114,10,1.75,
20114,40,1.75,
20139,10,2.25,
20152,10,,3.25
20161,20,,3.25
20162,10,,4.0
20162,20,,2.75
20176,10,,2.25
20190,10,2.25,
20201,10,1.75,
20221,10,,3.25
20221,11,,
20238,10,,4.0
20247,10,,
20248,10,2.5,
20248,40,2.75,
20256,40,,3.5
20259,10,,3.0
20259,20,,2.0
20293,40,2.25,
20293,41,2.25,
20306,10,,
20306,20,2.5,
20315,20,2.25,
20315,30,2.0,
20316,10,2.25,
20316,20,2.5,
20346,10,2.25,
20346,20,2.25,
20363,10,,
20363,40,,3.25
20369,10,,2.0
20369,20,,2.25
20374,10,,3.5
20383,10,,3.25
20383,40,,3.5
20384,10,2.25,
20384,40,2.0,
20394,10,,
20397,10,3.25,
20442,10,1.75,
20442,20,1.75,
20446,10,2.25,
20446,20,2.5,
20448,20,1.75,
20448,30,1.75,
20455,20,1.75,
20459,10,,3.25
20459,20,,2.25
20471,10,,
20471,40,3.0,
20480,10,1.75,
20490,11,,
20501,10,,3.5
20511,10,,
20514,10,,
20524,10,1.75,
20524,20,2.25,
20527,10,1.75,
20527,40,1.75,
20540,20,2.0,
20554,10,2.25,
20554,20,1.75,
20557,11,,2.25
20558,10,2.0,
20558,20,1.75,
20559,20,,2.0
20559,30,,4.0
20560,10,,2.75
20560,20,,3.25
20561,10,2.75,
20561,40,2.5,
20575,10,2.25,
20588,20,,3.5
20588,30,,3.0
20592,10,2.0,
20608,10,2.0,
20634,10,,1.0
20634,40,,3.0
20674,10,,3.0
20674,11,,
20676,10,,1.25
20678,10,1.75,
20678,40,1.5,
20679,10,2.5,
20692,10,,3.0
20692,20,,3.25
20696,10,2.25,
20696,20,2.0,
20700,10,2.5,
20700,11,1.75,
20712,20,,3.0
20712,30,,2.75
20777,10,,3.5
20777,40,,3.75
20806,10,,3.25
20806,40,,2.5
20831,10,2.0,
20842,10,,
20842,20,,
20860,10,2.5,
20860,20,2.5,
20861,10,2.0,
20861,20,1.75,
20862,10,,3.25
20867,10,,3.0
20870,10,2.25,
20870,20,1.75,
20876,10,,3.25
20876,11,,3.25
20887,10,,4.0
20887,40,,4.0
20899,10,,3.5
20911,20,2.0,
20913,40,,
20978,10,,2.5
21001,10,,3.0
21002,10,1.75,
21002,40,2.25,
21003,10,,2.75
21003,20,,3.75
21009,20,,
21011,10,2.5,
21012,20,,2.5
21012,30,,3.0
21015,20,2.5,
21019,10,,4.0
21019,20,,3.25
21040,20,,
21040,30,,
21054,10,,
21058,10,,1.25
21058,20,,2.0
21072,10,,2.25
21073,10,,2.75
21078,10,,2.75
21078,40,,2.25
21080,10,,2.5
21081,10,2.5,
21099,10,,3.0
21120,10,,2.5
21137,20,2.0,
21137,30,2.0,
21141,20,2.25,
21163,10,,3.25
21163,20,,3.75
21166,10,,2.5
21166,20,,4.0
21169,10,,2.5
21169,40,,3.0
21190,10,,2.25
21190,40,,2.5
21192,10,2.25,
21192,40,,
21195,10,,3.75
21199,10,,3.0
21201,10,,2.25
21201,20,,2.75
21206,10,2.25,
21206,20,2.5,
21210,10,,3.0
21227,10,2.5,
21227,20,2.0,
21233,10,2.0,
21233,20,1.75,
21242,10,,2.0
21242,40,,2.75
21253,10,,
21253,40,2.25,
21268,10,,2.0
21268,20,,2.25
21269,10,1.5,
21302,10,,2.75
21302,11,,
21316,20,2.0,
21316,21,1.75,
21329,10,,3.0
21329,40,,
21332,10,2.5,
21332,20,2.0,
21349,10,,3.5
21349,20,,4.0
21350,10,,3.5
21350,40,,3.75
21359,10,,2.75
21359,20,,2.5
21368,10,,3.0
21390,10,,
21402,20,,2.75
21402,30,,3.75
21410,10,,2.0
21410,20,,2.25
21412,10,1.75,
21412,20,2.0,
21416,10,2.25,
21416,11,2.5,
21416,40,2.0,
21416,41,1.75,
21423,20,,2.75
21431,10,,
21431,40,,
21435,20,2.25,
21435,30,1.75,
21440,10,,2.5
21442,10,1.75,
21442,20,2.75,
21448,10,2.75,
