HHID,PN,value_06,value_08
12852,30,,1.0
12854,10,2.4285714285714284,
12864,20,1.2857142857142858,
12887,10,,
12909,20,1.4285714285714286,
12920,10,4.0,
12964,40,,
12967,10,,1.8571428571428572
12979,10,1.0,
12979,20,1.0,
12981,30,,1.7142857142857142
12987,20,1.1428571428571428,
13054,40,,
13062,10,,1.4285714285714286
13063,10,1.0,
13137,20,1.8571428571428572,
13137,21,1.4285714285714286,
13140,10,1.4285714285714286,
13140,40,1.5714285714285714,
13142,10,,1.5714285714285714
13142,20,,1.2857142857142858
13158,10,1.4285714285714286,
13176,20,1.7142857142857142,
13189,20,1.2857142857142858,
13189,30,1.2857142857142858,
13194,10,1.0,
13208,10,1.0,
13208,40,1.4285714285714286,
13211,10,1.1428571428571428,
13211,20,1.1428571428571428,
13216,10,,1.0
13231,10,1.7142857142857142,
13231,20,2.142857142857143,
13238,10,1.2857142857142858,
13242,10,,
13257,10,1.8571428571428572,
13286,10,,1.5714285714285714
13286,20,,1.8571428571428572
13296,10,,2.0
13305,30,,
13317,10,,1.2857142857142858
13317,40,,2.0
13318,10,,
13318,20,,
13344,10,,2.857142857142857
13344,40,,2.0
13371,10,1.5714285714285714,
13371,12,1.0,
13387,40,,1.5714285714285714
13390,20,3.0,
13390,21,2.4285714285714284,
13392,20,,
13399,10,1.1428571428571428,
13418,10,2.4285714285714284,
13433,30,2.0,
13465,10,,
13465,40,,1.5714285714285714
13518,40,,1.7142857142857142
13527,10,,
13527,20,,1.7142857142857142
13547,20,,1.1428571428571428
13552,20,1.1428571428571428,
13552,30,1.5714285714285714,
13560,10,,
13561,20,,1.0
13583,30,,1.1428571428571428
13590,30,1.7142857142857142,
13590,40,,
13595,11,,1.4285714285714286
13598,10,1.1428571428571428,
13598,20,2.142857142857143,
13600,10,,1.0
13600,20,,1.5714285714285714
13601,40,,1.0
13612,10,,1.1428571428571428
13631,10,,1.2857142857142858
13635,10,1.4285714285714286,
13635,20,1.4285714285714286,
13637,10,1.1428571428571428,
13637,40,,
13656,40,1.2857142857142858,
13671,10,,
13671,20,,
13699,10,,1.8571428571428572
13734,10,1.0,
13734,20,1.5714285714285714,
13738,10,1.5714285714285714,
13738,20,1.1428571428571428,
13753,10,,1.1428571428571428
13753,20,,1.5714285714285714
13757,30,1.4285714285714286,
13772,20,1.2857142857142858,
13772,30,1.2857142857142858,
13784,10,,1.5714285714285714
13784,40,,1.2857142857142858
13802,20,,1.7142857142857142
13813,10,,1.1428571428571428
13814,10,,1.7142857142857142
13814,40,,2.142857142857143
13815,10,,
13816,10,,
13816,40,,
13817,10,,1.8571428571428572
13817,11,,1.2857142857142858
13817,40,,1.7142857142857142
13817,41,,1.7142857142857142
13820,10,,
13820,20,,
13857,10,1.4285714285714286,
13857,20,1.7142857142857142,
13858,20,,
13858,30,1.1428571428571428,
13897,10,,1.4285714285714286
13899,10,,1.2857142857142858
13899,40,2.0,
13899,41,1.1428571428571428,
13902,10,1.7142857142857142,
13902,20,,
13912,10,,1.7142857142857142
13912,20,,1.8571428571428572
13915,10,,1.2857142857142858
13915,11,,1.0
13916,10,1.4285714285714286,
13916,40,2.142857142857143,
13965,10,,
13965,20,,
14008,10,,
14024,20,1.0,
14024,30,2.142857142857143,
14028,10,1.8571428571428572,
14028,20,1.4285714285714286,
14033,10,,1.2857142857142858
14036,40,,
14043,10,,2.4285714285714284
14043,20,,1.7142857142857142
14063,10,1.8571428571428572,
14063,20,1.1428571428571428,
14069,10,1.0,
14069,20,1.2857142857142858,
14072,10,1.5714285714285714,
14072,40,1.0,
14080,20,,
14080,30,,1.5714285714285714
14081,10,,
14081,40,,
14085,10,1.0,
14092,10,1.8571428571428572,
14092,40,1.0,
14098,10,1.1428571428571428,
14104,10,,1.1428571428571428
14104,20,,1.0
14115,20,1.1428571428571428,
14136,40,,
14137,10,,1.0
14137,20,,2.7142857142857144
14147,10,1.0,
14147,40,1.4285714285714286,
14149,20,,2.7142857142857144
14149,30,,1.0
14157,10,2.0,
14157,40,2.7142857142857144,
14159,30,2.4285714285714284,
14167,10,,1.4285714285714286
14167,40,,2.0
14179,10,,1.0
14179,40,,1.4285714285714286
14188,20,1.0,
14188,30,1.7142857142857142,
14199,20,,1.8571428571428572
14202,10,,
14212,10,,1.5714285714285714
14212,20,,
14214,10,,1.2857142857142858
14215,30,1.0,
14223,10,,
14224,10,1.0,
14234,10,,2.2857142857142856
14234,11,,1.8571428571428572
14234,41,,1.0
14244,20,1.1428571428571428,
14244,30,2.0,
14247,10,1.4285714285714286,
14247,40,2.0,
14251,10,2.142857142857143,
14252,10,,1.7142857142857142
14259,20,,
14259,30,1.1428571428571428,
14270,10,1.5714285714285714,
14270,40,,
14272,10,1.8571428571428572,
14272,11,,
14275,10,1.2857142857142858,
14307,10,1.0,
14332,10,1.2857142857142858,
14332,11,,
14341,10,,1.1428571428571428
14349,10,,1.5714285714285714
14349,40,,2.0
14359,10,,1.1428571428571428
14359,20,,2.142857142857143
14397,10,,1.2857142857142858
14397,20,,2.2857142857142856
14411,10,1.4285714285714286,
14420,10,1.2857142857142858,
14420,20,2.0,
14427,10,,2.0
14430,10,,1.8571428571428572
14430,20,,1.1428571428571428
14433,10,1.0,
14433,20,1.2857142857142858,
14434,20,1.0,
14434,30,1.0,
14436,20,1.1428571428571428,
14436,21,1.0,
14449,10,,
14449,40,,
14455,11,,1.1428571428571428
14456,10,,1.0
14456,20,,1.0
14458,30,,1.8571428571428572
14458,31,,1.4285714285714286
14535,11,,
14568,10,1.7142857142857142,
14568,20,1.7142857142857142,
14587,10,1.1428571428571428,
14587,11,1.4285714285714286,
14605,10,1.5714285714285714,
14605,40,1.5714285714285714,
14617,20,1.2857142857142858,
14619,20,1.2857142857142858,
14619,21,1.4285714285714286,
14624,10,1.8571428571428572,
14624,40,1.5714285714285714,
14640,10,,1.5714285714285714
14655,30,1.2857142857142858,
14674,10,,1.1428571428571428
14681,10,,2.4285714285714284
14681,40,,1.8571428571428572
14701,10,1.0,
14711,10,1.0,
14711,11,2.0,
14711,12,,
14726,10,,2.0
14726,40,,2.4285714285714284
14736,10,,
14746,10,1.0,
14748,20,1.1428571428571428,
14754,10,1.2857142857142858,
14754,40,,
14756,10,1.5714285714285714,
14756,40,,
14758,20,2.142857142857143,
14758,30,1.4285714285714286,
14782,10,1.0,
14787,10,2.0,
14830,10,,1.7142857142857142
14830,20,,1.1428571428571428
14844,10,,1.5714285714285714
14852,20,,1.2857142857142858
14869,10,1.4285714285714286,
14869,20,1.2857142857142858,
14872,10,,1.2857142857142858
14872,20,,1.2857142857142858
14955,10,1.8571428571428572,
14955,40,1.5714285714285714,
14959,10,1.2857142857142858,
14959,20,1.7142857142857142,
14996,10,,
15015,20,1.0,
15023,10,,2.0
15023,40,,2.4285714285714284
15048,10,1.2857142857142858,
15056,20,2.0,
15056,30,1.0,
15080,40,1.7142857142857142,
15129,10,1.4285714285714286,
15140,40,,
15148,10,2.0,
15159,10,1.4285714285714286,
15172,10,1.1428571428571428,
15189,10,,1.5714285714285714
15189,40,,1.7142857142857142
15195,10,,1.0
15204,10,1.2857142857142858,
15204,20,1.1428571428571428,
15209,10,1.1428571428571428,
15216,10,,1.5714285714285714
15225,10,1.1428571428571428,
15225,20,2.4285714285714284,
15230,10,1.2857142857142858,
15230,20,1.0,
15236,10,1.7142857142857142,
15236,40,2.0,
15257,10,,1.2857142857142858
15268,20,1.0,
15293,10,,
15294,10,,1.7142857142857142
15304,30,,
15332,40,,1.5714285714285714
15339,10,,1.7142857142857142
15341,40,,2.0
15344,10,1.1428571428571428,
15344,20,1.5714285714285714,
15346,20,,1.5714285714285714
15346,30,,1.0
15372,10,1.0,
15419,10,,1.8571428571428572
15429,10,,1.0
15436,10,,1.1428571428571428
15436,20,,2.0
15440,10,,1.7142857142857142
15440,40,,1.1428571428571428
15445,10,,1.2857142857142858
15445,40,,1.2857142857142858
15447,10,1.0,
15447,20,1.2857142857142858,
15469,10,,
15497,10,,3.0
15497,40,,1.1428571428571428
15511,10,1.2857142857142858,
15511,40,1.1428571428571428,
15514,20,,1.8571428571428572
15514,30,,2.142857142857143
15516,10,1.2857142857142858,
15516,20,1.7142857142857142,
15536,10,,1.4285714285714286
15536,11,1.1428571428571428,
15537,10,,2.0
15543,10,,1.2857142857142858
15543,20,,1.4285714285714286
15551,10,,1.5714285714285714
15551,20,,1.4285714285714286
15560,40,,
15570,40,,1.2857142857142858
15588,40,,1.8571428571428572
15591,10,,2.0
15591,20,,1.2857142857142858
15593,20,,1.0
15593,30,,2.0
15618,10,,
15625,10,1.0,
15636,10,1.5714285714285714,
15648,20,,
15648,30,,
15657,10,,1.4285714285714286
15658,10,,1.2857142857142858
15676,10,,1.5714285714285714
15676,40,,1.0
15698,10,,1.2857142857142858
15698,40,,2.142857142857143
15708,10,,1.0
15709,20,,1.2857142857142858
15709,30,,1.5714285714285714
15726,10,1.2857142857142858,
15726,40,1.2857142857142858,
15730,30,,1.4285714285714286
15734,40,,
15752,20,,1.0
15776,10,1.1428571428571428,
15776,20,1.2857142857142858,
15779,10,,1.1428571428571428
15779,40,,
15781,10,1.5714285714285714,
15784,20,1.7142857142857142,
15793,10,1.1428571428571428,
15801,40,,
15833,10,1.0,
15833,20,1.0,
15834,10,1.1428571428571428,
15834,11,1.0,
15836,10,1.8571428571428572,
15836,20,1.2857142857142858,
15840,20,1.0,
15883,10,,1.2857142857142858
15883,11,,1.0
15889,20,0.8571428571428571,
15893,10,,2.2857142857142856
15893,20,,1.1428571428571428
15897,20,1.4285714285714286,
15911,10,1.2857142857142858,
15911,22,1.5714285714285714,
15935,11,,2.0
15960,10,,
15972,10,,2.0
15981,10,,
15981,40,,
15982,10,,1.2857142857142858
15982,20,,1.0
15983,10,1.5714285714285714,
15986,10,,1.0
15986,40,,1.2857142857142858
15991,40,,1.0
15992,20,,
15992,30,,
15995,10,1.2857142857142858,
15995,20,,
16013,10,,
16022,10,,1.1428571428571428
16022,40,,1.5714285714285714
16024,10,1.1428571428571428,
16024,20,1.2857142857142858,
16035,10,,2.0
16035,40,,1.2857142857142858
16036,10,,1.8571428571428572
16036,40,,2.0
16042,10,,1.0
16042,11,,1.0
16048,10,1.0,
16048,20,1.0,
16054,20,1.0,
16062,10,3.5714285714285716,
16062,40,1.8571428571428572,
16064,10,1.0,
16064,40,2.4285714285714284,
16086,10,1.7142857142857142,
16086,20,2.142857142857143,
16107,10,1.4285714285714286,
16116,10,2.2857142857142856,
16116,20,2.142857142857143,
16119,20,,1.4285714285714286
16161,20,,1.4285714285714286
16162,10,,2.0
16162,40,,1.1428571428571428
16174,10,1.7142857142857142,
16174,40,1.4285714285714286,
16190,10,1.0,
16197,10,1.7142857142857142,
16197,20,2.142857142857143,
16211,10,1.8571428571428572,
16220,10,,
16221,10,,1.2857142857142858
16233,10,1.1428571428571428,
16233,20,1.1428571428571428,
16237,30,,
16245,10,1.1428571428571428,
16245,40,1.4285714285714286,
16246,20,,1.0
16246,30,,1.4285714285714286
16247,30,4.0,
16250,10,,2.5714285714285716
16250,20,,2.0
16306,10,,1.0
16331,10,,1.5714285714285714
16331,11,,1.2857142857142858
16376,20,1.1428571428571428,
16381,10,,2.857142857142857
16381,40,,2.5714285714285716
16400,10,,1.7142857142857142
16404,10,1.4285714285714286,
16404,20,1.1428571428571428,
16407,10,2.0,
16407,11,2.142857142857143,
16412,10,1.0,
16412,20,1.2857142857142858,
16415,10,,1.4285714285714286
16415,40,,1.7142857142857142
16420,10,2.142857142857143,
16420,20,1.5714285714285714,
16430,10,1.7142857142857142,
16433,10,1.5714285714285714,
16433,20,1.2857142857142858,
16437,10,,1.2857142857142858
16437,20,,2.0
16439,20,,1.0
16439,30,,1.0
16444,10,1.0,
16449,20,3.857142857142857,
16449,30,,
16454,20,,1.1428571428571428
16460,10,1.1428571428571428,
16468,10,,
16468,40,,
16471,10,,2.142857142857143
16475,10,1.1428571428571428,
16478,10,1.4285714285714286,
16484,20,1.1428571428571428,
16484,30,1.1428571428571428,
16491,10,1.7142857142857142,
16496,10,,
16500,10,,1.4285714285714286
16500,20,,1.8571428571428572
16517,10,,1.4285714285714286
16526,10,,
16526,20,,
16528,30,1.0,
16528,40,1.1428571428571428,
16541,10,,2.4285714285714284
16541,11,,2.2857142857142856
16558,10,1.2857142857142858,
16558,20,1.4285714285714286,
16566,10,,1.2857142857142858
16566,20,,2.142857142857143
16570,10,,
16599,10,2.0,
16602,10,,1.4285714285714286
16602,20,,1.5714285714285714
16606,10,1.1428571428571428,
16612,10,,
16619,20,,1.2857142857142858
16631,10,1.4285714285714286,
16631,20,1.2857142857142858,
16648,10,1.1428571428571428,
16648,20,1.1428571428571428,
16650,20,,2.142857142857143
16650,30,,1.2857142857142858
16659,10,,1.7142857142857142
16659,40,,1.1428571428571428
16660,10,1.1428571428571428,
16663,10,1.0,
16672,10,1.8571428571428572,
16672,20,1.2857142857142858,
16681,10,,
16698,10,1.1428571428571428,
16700,20,1.5714285714285714,
16705,10,1.4285714285714286,
16705,20,1.8571428571428572,
16706,10,,1.1428571428571428
16706,20,,1.1428571428571428
16710,10,,1.1428571428571428
16711,10,1.1428571428571428,
16715,30,1.1428571428571428,
16715,40,1.0,
16747,10,1.2857142857142858,
16747,20,1.2857142857142858,
16761,10,,1.4285714285714286
16770,10,,
16789,10,,2.142857142857143
16789,20,,1.7142857142857142
16799,10,0.8571428571428571,
16799,40,1.7142857142857142,
16810,10,1.0,
16810,11,2.4285714285714284,
16822,10,,1.4285714285714286
16822,20,,1.2857142857142858
16827,10,,3.0
16827,40,,1.7142857142857142
16841,10,,1.4285714285714286
16848,10,,1.1428571428571428
16851,10,,1.0
16855,20,,1.0
16855,30,,1.0
16856,10,1.0,
16870,10,1.0,
16870,11,1.0,
16873,20,,
16873,30,2.0,
16904,10,,1.5714285714285714
16904,11,,1.2857142857142858
16925,10,,1.4285714285714286
16925,40,,2.0
16931,20,1.8571428571428572,
16931,30,1.0,
16933,30,2.0,
16935,10,,1.0
16935,11,,1.5714285714285714
16954,10,,
16956,10,1.0,
16973,20,1.4285714285714286,
16973,30,3.7142857142857144,
16973,31,,
16973,32,3.857142857142857,
16975,10,,1.2857142857142858
16975,40,,1.5714285714285714
16989,10,,1.5714285714285714
16989,20,,1.1428571428571428
16994,40,1.0,
16996,10,1.7142857142857142,
16996,20,1.4285714285714286,
17003,10,,
17027,40,1.2857142857142858,
17028,10,1.0,
17031,10,,
17031,20,,
17038,30,,1.1428571428571428
17041,10,,1.1428571428571428
17042,10,2.0,
17042,20,1.2857142857142858,
17049,10,,1.4285714285714286
17049,20,,1.5714285714285714
17050,20,,1.5714285714285714
17050,30,,2.0
17061,10,1.0,
17075,10,1.5714285714285714,
17075,20,1.5714285714285714,
17077,40,,
17093,40,,1.8571428571428572
17107,10,,1.1428571428571428
17134,11,2.2857142857142856,
17136,10,,1.0
17136,20,,2.142857142857143
17175,10,2.7142857142857144,
17199,10,1.0,
17201,20,1.1428571428571428,
17209,10,1.5714285714285714,
17209,11,2.142857142857143,
17234,10,1.7142857142857142,
17234,40,1.2857142857142858,
17237,10,,1.2857142857142858
17237,20,,1.1428571428571428
17239,10,,
17239,20,,
17241,10,,1.0
17241,11,,1.0
17253,10,1.5714285714285714,
17279,10,,1.0
17279,40,,1.5714285714285714
17282,20,1.8571428571428572,
17282,30,1.2857142857142858,
17303,10,,
17319,10,1.4285714285714286,
17328,40,1.0,
17356,10,,1.0
17356,20,,1.0
17363,10,,1.0
17366,10,,1.4285714285714286
17366,20,,1.5714285714285714
17371,10,,1.0
17383,10,,1.0
17383,11,,1.0
17388,10,,1.7142857142857142
17392,10,1.1428571428571428,
17392,40,1.7142857142857142,
17425,10,,1.5714285714285714
17425,40,,1.0
17428,10,,1.4285714285714286
17458,10,,
17459,10,,1.0
17468,10,1.7142857142857142,
17473,10,,1.8571428571428572
17491,10,,3.7142857142857144
17491,20,,1.5714285714285714
17492,10,,
17492,40,1.4285714285714286,
17506,20,,
17520,10,2.142857142857143,
17520,11,2.4285714285714284,
17521,20,1.0,
17526,10,1.5714285714285714,
17527,20,1.8571428571428572,
17547,10,,1.1428571428571428
17602,10,,
17623,10,,
17623,20,,
17626,10,,
17626,11,,2.0
17635,10,,1.1428571428571428
17635,20,,
17641,10,,
17642,10,,
17653,10,,1.4285714285714286
17653,40,,1.4285714285714286
17661,30,1.1428571428571428,
17674,30,,1.4285714285714286
17707,40,,
17707,41,,
17714,20,1.1428571428571428,
17715,10,,1.0
17715,20,,1.7142857142857142
17750,10,,1.4285714285714286
17750,20,,1.5714285714285714
17773,10,1.8571428571428572,
17773,40,1.7142857142857142,
17785,30,,
17790,10,2.0,
17790,40,1.2857142857142858,
17833,10,1.4285714285714286,
17833,20,1.8571428571428572,
17844,10,,
17862,10,,1.0
17862,40,,1.0
17922,10,1.4285714285714286,
17923,10,1.2857142857142858,
17923,11,2.7142857142857144,
17924,10,,1.7142857142857142
17924,40,,1.8571428571428572
17933,10,1.0,
17933,20,1.7142857142857142,
17952,10,1.8571428571428572,
17952,40,1.2857142857142858,
17978,10,,1.7142857142857142
17978,20,,1.5714285714285714
17980,10,,
17980,20,,
17986,20,,1.8571428571428572
17986,30,,1.2857142857142858
18034,10,,1.0
18052,10,,
18075,10,,1.2857142857142858
18075,40,,1.4285714285714286
18092,10,1.5714285714285714,
18097,10,,
18098,10,,1.7142857142857142
18100,10,1.1428571428571428,
18150,10,,1.0
18150,40,,1.5714285714285714
18155,20,,1.2857142857142858
18155,30,,1.5714285714285714
18158,10,1.4285714285714286,
18163,20,,2.0
18163,30,,1.0
18166,10,1.1428571428571428,
18175,20,2.0,
18175,30,2.0,
18198,20,1.0,
18199,10,,1.4285714285714286
18199,20,,1.7142857142857142
18200,10,,
18204,20,,1.2857142857142858
18210,10,,
18210,40,,1.8571428571428572
18212,10,,1.0
18216,10,1.0,
18216,20,,
18229,10,,1.0
18243,10,1.4285714285714286,
18245,10,1.2857142857142858,
18245,20,,
18259,10,,1.8571428571428572
18264,10,,1.7142857142857142
18276,10,,1.0
18276,20,,1.8571428571428572
18285,20,1.2857142857142858,
18285,30,1.4285714285714286,
18298,10,,1.8571428571428572
18301,10,1.0,
18301,40,0.8571428571428571,
18304,10,,1.5714285714285714
18304,20,,1.7142857142857142
18309,10,1.1428571428571428,
18309,20,1.1428571428571428,
18345,20,1.0,
18352,10,1.0,
18352,40,1.2857142857142858,
18360,10,2.0,
18363,10,,1.1428571428571428
18364,11,,
18417,10,,
18421,10,1.0,
18424,40,,
18435,40,2.5714285714285716,
18435,42,2.7142857142857144,
18439,10,,2.5714285714285716
18439,40,,1.7142857142857142
18442,10,,
18442,40,,
18443,10,,
18451,10,,1.8571428571428572
18451,40,,1.8571428571428572
18481,20,,2.0
18481,30,,1.0
18482,40,,
18482,41,,
18483,10,,1.8571428571428572
18508,11,1.0,
18508,40,,
18525,20,,2.0
18525,30,,2.5714285714285716
18531,30,1.8571428571428572,
18536,10,1.5714285714285714,
18539,10,,
18539,11,,
18566,10,1.5714285714285714,
18566,20,,
18632,20,,1.1428571428571428
18632,30,,1.1428571428571428
18646,20,,
18679,10,,1.7142857142857142
18680,20,,
18686,20,1.1428571428571428,
18686,30,1.1428571428571428,
18707,20,,1.1428571428571428
18733,10,1.5714285714285714,
18733,20,,1.0
18734,10,,1.7142857142857142
18739,10,1.4285714285714286,
18739,40,1.5714285714285714,
18742,10,,1.1428571428571428
18742,40,,2.142857142857143
18758,10,1.8571428571428572,
18759,10,,2.0
18774,10,,1.8571428571428572
18774,20,,2.0
18776,10,1.0,
18776,40,2.7142857142857144,
18779,10,,1.7142857142857142
18779,11,,1.7142857142857142
18782,10,1.4285714285714286,
18782,40,1.5714285714285714,
18808,10,,1.5714285714285714
18808,20,,1.1428571428571428
18828,10,,
18831,10,,
