HHID,PN,value_06,value_08
13635,20,,
13637,10,1.25,
13637,40,,
13656,40,2.75,
13671,10,,
13671,20,,
13699,10,,1.25
13734,10,1.25,
13734,20,1.25,
13738,10,2.5,
13738,20,2.0,
13753,10,,1.25
13753,20,,2.0
13757,30,1.25,
13772,20,1.0,
13772,30,1.0,
13784,10,,1.0
13784,40,,1.75
13802,20,,2.25
13813,10,,2.0
13814,10,,1.0
13814,40,,1.75
13815,10,,1.25
13816,10,,
13816,40,,
13817,10,,
13817,11,,2.5
13817,40,,
13817,41,,1.0
13820,10,,
13820,20,,
13857,10,1.5,
13857,20,1.25,
13858,20,,
13858,30,1.75,
13897,10,,2.25
13899,10,,1.0
13899,40,1.0,
13899,41,1.5,
13902,10,1.75,
13902,20,1.25,
13912,10,,1.5
13912,20,,1.5
13915,10,,1.0
13915,11,,1.5
13916,10,2.75,
13916,40,3.25,
13965,10,,
13965,20,,
14008,10,,
14024,20,1.25,
14024,30,1.0,
14028,10,1.0,
14028,20,1.25,
14033,10,,1.0
14036,40,,
14043,10,,1.0
14043,20,,1.0
14063,10,1.0,
14063,20,1.0,
14069,10,1.0,
14069,20,2.25,
14072,10,1.25,
14072,40,1.5,
14080,20,,
14080,30,,2.0
14081,10,,
14081,40,,
14085,10,,
14092,10,2.0,
14092,40,2.25,
14098,10,1.0,
14104,10,,
14104,20,,
14115,20,1.25,
14136,40,,
14137,10,,1.5
14137,20,,2.5
14147,10,1.0,
14147,40,1.25,
14149,20,,2.75
14149,30,,2.25
14157,10,2.5,
14157,40,2.5,
14159,30,1.25,
14167,10,,1.25
14167,40,,1.75
14179,10,,1.25
14179,40,,1.0
14188,20,1.25,
14188,30,1.75,
14199,20,,1.75
14202,10,2.0,
14212,10,,2.0
14212,20,,
14214,10,,4.0
14215,30,3.25,
14223,10,,
14224,10,2.5,
14234,10,,1.5
14234,11,,1.25
14234,41,,1.25
14244,20,1.0,
14244,30,2.5,
14247,10,2.5,
14247,40,1.25,
14251,10,,
14252,10,,1.75
14259,20,,
14259,30,1.25,
14270,10,2.0,
14270,40,1.25,
14272,10,2.25,
14272,11,,
14275,10,2.25,
14307,10,1.5,
14332,10,2.5,
14332,11,,
14341,10,,1.0
14349,10,,2.75
14349,40,,2.0
14359,10,,1.0
14359,20,,1.25
14397,10,,1.25
14397,20,,1.5
14411,10,1.75,
14420,10,2.25,
14420,20,3.0,
14427,10,,2.25
14430,10,,1.75
14430,20,,1.5
14433,10,1.0,
14433,20,1.0,
14434,20,1.25,
14434,30,1.0,
14436,20,1.25,
14436,21,1.25,
14449,10,,
14449,40,,
14455,11,,1.5
14456,10,,1.0
14456,20,,1.0
14458,30,,1.75
14458,31,,1.0
14535,11,,
14568,10,1.75,
14568,20,2.0,
14587,10,1.75,
14587,11,1.0,
14605,10,1.75,
14605,40,2.25,
14617,20,2.0,
14619,20,1.75,
14619,21,1.75,
14624,10,1.75,
14624,40,3.25,
14640,10,,2.0
14655,30,1.25,
14674,10,,1.25
14681,10,,3.25
14681,40,,3.5
14701,10,2.0,
14711,10,,
14711,11,2.75,
14711,12,,
14726,10,,1.5
14726,40,,1.5
14736,10,,1.0
14746,10,,
14748,20,1.0,
14754,10,1.0,
14754,40,,
14756,10,2.0,
14756,40,1.5,
14758,20,,
14758,30,,
14782,10,,
14787,10,2.5,
14830,10,,3.25
14830,20,,2.5
14844,10,,
14852,20,,2.5
14869,10,1.0,
14869,20,1.75,
14872,10,,1.25
14872,20,,1.25
14955,10,1.75,
14955,40,3.25,
14959,10,1.5,
14959,20,1.0,
14996,10,,
15015,20,,
15023,10,,1.25
15023,40,,1.75
15048,10,2.0,
15056,20,1.0,
15056,30,1.0,
15080,40,1.25,
15129,10,1.75,
15140,40,,
15148,10,3.25,
15159,10,1.75,
15172,10,1.75,
15189,10,,1.0
15189,40,,
15195,10,,1.75
15204,10,1.25,
15204,20,2.0,
15209,10,1.75,
15216,10,,
15225,10,1.5,
15225,20,,
15230,10,1.25,
15230,20,1.5,
15236,10,2.75,
15236,40,,
15257,10,,1.75
15268,20,1.0,
15293,10,,
15294,10,,2.75
15304,30,,
15332,40,,2.25
15339,10,,2.25
15341,40,,3.0
15344,10,1.25,
15344,20,2.0,
15346,20,,
15346,30,,
15372,10,1.25,
15419,10,,
15429,10,,1.75
15436,10,,1.0
15436,20,,1.75
15440,10,,1.0
15440,40,,1.5
15445,10,,1.0
15445,40,,1.5
15447,10,1.0,
15447,20,2.5,
15469,10,,
15497,10,,1.0
15497,40,,1.5
15511,10,1.25,
15511,40,1.0,
15514,20,,3.0
15514,30,,1.0
15516,10,1.25,
15516,20,1.5,
15536,10,,3.0
15536,11,1.5,
15537,10,,2.75
15543,10,,2.25
15543,20,,1.75
15551,10,,1.5
15551,20,,1.0
15560,40,,
15570,40,,1.0
15588,40,,1.5
15591,10,,1.25
15591,20,,1.5
15593,20,,1.0
15593,30,,1.25
15618,10,,
15625,10,1.0,
15636,10,3.0,
15648,20,,
15648,30,,
15657,10,,2.5
15658,10,,1.5
15676,10,,2.5
15676,40,,1.0
15698,10,,1.75
15698,40,,2.75
15708,10,,1.0
15709,20,,1.75
15709,30,,1.75
15726,10,2.75,
15726,40,1.0,
15730,30,,1.75
15734,40,,
15752,20,,2.0
15776,10,1.25,
15776,20,1.0,
15779,10,,1.0
15779,40,,
15781,10,,
15784,20,1.5,
15793,10,2.25,
15801,40,,2.75
15833,10,1.75,
15833,20,1.5,
15834,10,1.75,
15834,11,1.25,
15836,10,1.5,
15836,20,1.5,
15840,20,1.0,
15883,10,,1.25
15883,11,,1.75
15889,20,2.5,
15893,10,,2.25
15893,20,,1.5
15897,20,1.5,
15911,10,1.75,
15911,22,2.75,
15935,11,,1.5
15960,10,,
15972,10,,
15981,10,1.5,
15981,40,1.0,
15982,10,,1.0
15982,20,,1.0
15983,10,1.25,
15986,10,,2.5
15986,40,,
15991,40,,1.25
15992,20,,
15992,30,,
15995,10,1.5,
15995,20,,
16013,10,,
16022,10,,1.0
16022,40,,1.0
16024,10,1.0,
16024,20,1.0,
16035,10,,
16035,40,,1.75
16036,10,,1.25
16036,40,,1.0
16042,10,,1.75
16042,11,,1.0
16048,10,1.0,
16048,20,1.0,
16054,20,1.25,
16062,10,1.0,
16062,40,,
16064,10,1.0,
16064,40,2.0,
16086,10,1.25,
16086,20,2.0,
16107,10,1.0,
16116,10,2.0,
16116,20,2.25,
16119,20,,1.5
16161,20,,4.0
16162,10,,1.25
16162,40,,1.0
16174,10,3.5,
16174,40,2.5,
16190,10,1.25,
16197,10,1.5,
16197,20,2.25,
16211,10,,
16220,10,1.5,
16221,10,,1.25
16233,10,1.0,
16233,20,1.0,
16237,30,,
16245,10,1.5,
16245,40,1.5,
16246,20,,1.75
16246,30,,1.25
16247,30,3.5,
16250,10,,1.25
16250,20,,1.25
16306,10,,3.5
16331,10,,2.0
16331,11,,2.75
16376,20,2.0,
16381,10,,1.75
16381,40,,2.0
16400,10,,1.25
16404,10,1.75,
16404,20,2.0,
16407,10,1.25,
16407,11,1.0,
16412,10,1.25,
16412,20,2.0,
16415,10,,2.75
16415,40,,2.25
16420,10,1.25,
16420,20,2.5,
16430,10,2.5,
16433,10,1.25,
16433,20,1.0,
16437,10,,1.5
16437,20,,1.0
16439,20,,1.5
16439,30,,1.25
16444,10,1.0,
16449,20,1.25,
16449,30,,
16454,20,,1.25
16460,10,2.5,
16468,10,,
16468,40,,
16471,10,,
16475,10,,
16478,10,1.0,
16484,20,,
16484,30,1.25,
16491,10,2.0,
16496,10,,
16500,10,,1.75
16500,20,,1.5
16517,10,,2.75
16526,10,,
16526,20,,
16528,30,2.25,
16528,40,2.0,
16541,10,,1.0
16541,11,,1.0
16558,10,1.0,
16558,20,1.75,
16566,10,,1.25
16566,20,,
16570,10,,
16599,10,2.5,
16602,10,,1.5
16602,20,,2.0
16606,10,1.25,
16612,10,,
16619,20,,
16631,10,1.0,
16631,20,1.0,
16648,10,1.75,
16648,20,1.75,
16650,20,,2.0
16650,30,,1.75
16659,10,,1.25
16659,40,,1.0
16660,10,1.0,
16663,10,,
16672,10,1.5,
16672,20,1.5,
16681,10,,
16698,10,,
16700,20,1.0,
16705,10,1.0,
16705,20,1.0,
16706,10,,1.0
16706,20,,1.25
16710,10,,1.25
16711,10,1.0,
16715,30,1.5,
16715,40,1.5,
16747,10,1.0,
16747,20,1.0,
16761,10,,
16770,10,,
16789,10,,2.0
16789,20,,1.5
16799,10,2.5,
16799,40,,
16810,10,1.75,
16810,11,2.5,
16822,10,,1.75
16822,20,,1.5
16827,10,,1.0
16827,40,,1.25
16841,10,,
16848,10,,1.25
16851,10,,1.25
16855,20,,2.0
16855,30,,1.75
16856,10,2.5,
16870,10,1.0,
16870,11,1.5,
16873,20,,
16873,30,,
16904,10,,2.0
16904,11,,2.0
16925,10,,2.25
16925,40,,2.0
16931,20,2.25,
16931,30,1.0,
16933,30,,
16935,10,,1.5
16935,11,,1.75
16954,10,,
16956,10,3.0,
16973,20,1.0,
16973,30,1.75,
16973,31,,
16973,32,2.0,
16975,10,,1.0
16975,40,,1.25
16989,10,,1.5
16989,20,,1.75
16994,40,1.75,
16996,10,1.0,
16996,20,1.0,
17003,10,,
17027,40,,
17028,10,1.75,
17031,10,,
17031,20,,
17038,30,,1.0
17041,10,,1.5
17042,10,2.0,
17042,20,1.75,
17049,10,,1.25
17049,20,,1.0
17050,20,,2.75
17050,30,,2.0
17061,10,,
17075,10,1.25,
17075,20,1.25,
17077,40,,
17093,40,,
17107,10,,1.25
17134,11,3.75,
17136,10,,1.25
17136,20,,1.5
17175,10,,
17199,10,1.5,
17201,20,1.75,
17209,10,,
17209,11,1.5,
17234,10,1.5,
17234,40,1.25,
17237,10,,1.5
17237,20,,1.5
17239,10,,
17239,20,,
17241,10,,1.25
17241,11,,2.0
17253,10,,
17279,10,,1.75
17279,40,,2.0
17282,20,1.5,
17282,30,1.75,
17303,10,,
17319,10,2.0,
17328,40,,
17356,10,,1.75
17356,20,,1.75
17363,10,,1.75
17366,10,,1.0
17366,20,,1.75
17371,10,,2.5
17383,10,,1.25
17383,11,,1.75
17388,10,,1.25
17392,10,1.5,
17392,40,2.75,
17425,10,,1.5
17425,40,,
17428,10,,1.5
17458,10,,
17459,10,,1.0
17468,10,2.0,
17473,10,,1.75
17491,10,,1.25
17491,20,,2.0
17492,10,,
17492,40,2.0,
17506,20,,
17520,10,1.0,
17520,11,,
17521,20,1.0,
17526,10,,
17527,20,2.0,
17547,10,,1.75
17602,10,,
17623,10,,
17623,20,,1.25
17626,10,,
17626,11,,1.0
17635,10,,2.0
17635,20,,
17641,10,,
17642,10,,
17653,10,,1.25
17653,40,,1.25
17661,30,1.25,
17674,30,,2.0
17707,40,,
17707,41,,
17714,20,1.25,
17715,10,,1.0
17715,20,,2.75
17750,10,,1.75
17750,20,,1.0
17773,10,2.75,
17773,40,2.25,
17785,30,,
17790,10,1.75,
17790,40,1.0,
17833,10,3.25,
17833,20,2.25,
17844,10,,
17862,10,,1.0
17862,40,,1.0
17922,10,1.5,
17923,10,1.5,
17923,11,1.0,
17924,10,,1.75
17924,40,,1.75
17933,10,1.5,
17933,20,1.5,
17952,10,2.0,
17952,40,,
17978,10,,2.25
17978,20,,2.25
17980,10,,
17980,20,,
17986,20,,2.25
17986,30,,1.25
18034,10,,2.0
18052,10,,
18075,10,,1.5
18075,40,,1.25
18092,10,1.75,
18097,10,,1.0
18098,10,,1.5
18100,10,2.25,
18150,10,,1.0
18150,40,,1.5
18155,20,,1.25
18155,30,,1.0
18158,10,3.5,
18163,20,,1.0
18163,30,,1.25
18166,10,2.5,
18175,20,1.75,
18175,30,1.75,
18198,20,1.0,
18199,10,,2.0
18199,20,,1.75
18200,10,,
18204,20,,1.5
18210,10,,
18210,40,,2.0
18212,10,,1.5
18216,10,1.0,
18216,20,,
18229,10,,1.0
18243,10,2.0,
18245,10,2.5,
18245,20,,
18259,10,,1.25
18264,10,,
18276,10,,1.0
18276,20,,2.25
18285,20,1.75,
18285,30,2.5,
18298,10,,
18301,10,1.5,
18301,40,1.5,
18304,10,,2.25
18304,20,,
18309,10,1.25,
18309,20,,
18345,20,1.5,
18352,10,,
18352,40,,
18360,10,1.0,
18363,10,,1.5
18364,11,,
18417,10,,1.0
18421,10,1.5,
18424,40,,
18435,40,1.5,
18435,42,2.5,
18439,10,,3.0
18439,40,,2.25
18442,10,,
18442,40,,
18443,10,,
18451,10,,1.5
18451,40,,1.5
18481,20,,2.0
18481,30,,2.0
18482,40,,
18482,41,,
18483,10,,3.5
18508,11,2.25,
18508,40,,
18525,20,,1.5
18525,30,,2.5
18531,30,1.5,
18536,10,2.75,
18539,10,,
18539,11,,
18566,10,2.0,
18566,20,1.0,
18632,20,,1.75
18632,30,,1.5
18646,20,,1.5
18679,10,,2.5
18680,20,,
18686,20,2.25,
18686,30,2.25,
18707,20,,1.25
18733,10,1.25,
18733,20,,
18734,10,,1.25
18739,10,1.5,
18739,40,1.5,
18742,10,,1.75
18742,40,,2.25
18758,10,,
18759,10,,
18774,10,,1.5
18774,20,,
18776,10,1.25,
18776,40,2.25,
18779,10,,1.75
18779,11,,1.5
18782,10,2.25,
18782,40,1.5,
18808,10,,1.25
18808,20,,1.25
18828,10,,
18831,10,1.5,
18865,10,1.25,
18877,10,,1.75
18889,10,2.25,
18889,40,2.0,
18896,10,1.75,
18896,40,1.5,
18918,11,3.25,
18918,40,,1.0
18918,41,,3.0
18950,10,,
18961,10,2.5,
18963,10,1.5,
18972,10,,
18972,11,3.25,
18973,10,,1.75
18973,40,,3.75
18983,20,1.0,
18983,30,1.0,
18990,10,,2.25
18990,40,,3.0
18992,10,,1.0
19031,20,1.25,
19047,20,,1.25
19047,30,,1.25
19049,10,,2.25
19050,10,,
19052,10,,1.0
19052,40,,1.0
19053,10,,1.75
19053,40,,1.25
19054,20,2.25,
19058,10,,
19065,10,2.0,
19065,20,2.25,
19110,10,,2.0
19110,20,,2.0
19133,10,,1.75
19142,30,2.75,
19187,20,,
19212,20,,1.25
19213,20,1.0,
19216,10,,2.25
19280,10,,2.5
19280,20,,2.25
19286,10,2.25,
19286,20,2.75,
19298,10,1.5,
19298,11,2.5,
19298,20,3.0,
19333,10,,1.5
19338,10,,1.5
19338,20,,2.0
19345,30,,1.0
19351,10,,
19373,10,1.25,
19375,10,,
19389,10,,2.5
19389,40,,2.0
19403,10,,1.25
19424,10,1.5,
19433,30,1.75,
19433,40,1.75,
19442,40,,2.0
19454,10,1.0,
19454,20,1.25,
19458,10,,1.5
19458,40,,1.75
19489,10,,
19496,10,,1.0
19496,20,,2.5
19501,10,,
19535,20,,2.25
19535,30,,2.0
19536,10,,
19536,40,,
19537,10,,2.5
19558,10,,1.5
19564,10,3.0,
19569,10,1.0,
19585,10,,
19620,10,,2.0
19621,10,,1.25
19621,40,,1.0
19625,20,,2.5
19625,30,,1.25
19626,10,,
19626,20,,
19629,20,,2.25
19629,30,,1.75
19637,10,2.5,
19657,10,,2.0
19657,20,,1.75
19662,10,1.75,
19687,10,,1.0
19687,40,,1.0
19704,10,,1.5
19704,11,,2.5
19705,10,,1.75
19705,20,,1.25
19715,10,1.0,
19715,40,2.5,
19738,10,2.0,
19738,20,,
19742,10,1.5,
19742,40,1.0,
19746,10,,1.5
19746,20,,1.25
19747,30,,
19759,20,,
19769,40,1.25,
19770,10,,1.25
19773,10,1.0,
19773,11,1.25,
19786,10,,
19786,20,,
19796,10,3.25,
19806,20,,1.75
19822,10,2.0,
19826,10,,
19857,10,,2.5
19857,20,,3.0
19877,10,,1.75
19909,20,,
19935,10,,1.0
19935,11,,1.0
19950,10,,2.25
19973,10,2.0,
19973,40,1.5,
19976,10,1.0,
19976,20,1.0,
19992,40,,2.5
19995,10,,2.0
20004,10,1.5,
20041,10,,2.0
20042,10,,1.25
20077,10,1.0,
20077,40,1.5,
20079,10,,1.75
20079,20,,1.5
20080,30,,
20093,10,3.25,
20093,40,2.5,
20093,41,,
20114,10,2.0,
20114,40,2.0,
20139,10,2.75,
20152,10,,2.75
20161,20,,1.75
20162,10,,1.25
20162,20,,2.0
20176,10,,
20190,10,1.5,
20201,10,1.0,
20221,10,,2.75
20221,11,,
20238,10,,1.0
20247,10,1.75,
20248,10,1.75,
20248,40,2.0,
20256,40,,1.0
20259,10,,1.25
20259,20,,1.0
20293,40,1.0,
20293,41,2.0,
20306,10,,
20306,20,2.0,
20315,20,1.75,
20315,30,1.0,
20316,10,3.0,
20316,20,,
20346,10,2.5,
20346,20,1.0,
20363,10,,
20363,40,,1.0
20369,10,,1.75
20369,20,,1.0
20374,10,,2.0
20383,10,,2.0
20383,40,,1.5
20384,10,1.0,
20384,40,1.0,
20394,10,,
20397,10,1.5,
20442,10,1.0,
20442,20,1.25,
20446,10,1.5,
20446,20,1.0,
20448,20,1.5,
20448,30,2.25,
20455,20,1.0,
20459,10,,1.0
20459,20,,1.75
20471,10,,
20471,40,1.25,
20480,10,2.75,
20490,11,,
20501,10,,1.5
20511,10,,
20514,10,,
20524,10,1.5,
20524,20,1.75,
20527,10,1.5,
20527,40,1.0,
20540,20,,
20554,10,1.0,
20554,20,1.0,
20557,11,,1.0
20558,10,1.0,
20558,20,1.0,
20559,20,,2.0
20559,30,,1.75
20560,10,,1.5
20560,20,,1.5
20561,10,2.25,
20561,40,3.5,
20575,10,1.5,
20588,20,,2.0
20588,30,,
20592,10,1.25,
20608,10,2.25,
20634,10,,1.5
20634,40,,2.25
20674,10,,1.5
20674,11,,
20676,10,,2.5
20678,10,1.25,
20678,40,1.0,
20679,10,1.0,
20692,10,,2.0
20692,20,,2.0
20696,10,1.5,
20696,20,1.0,
20700,10,,
20700,11,1.0,
20712,20,,1.0
20712,30,,1.0
20777,10,,0.75
20777,40,,1.0
20806,10,,2.0
20806,40,,1.75
20831,10,,
20842,10,,
20842,20,,
20860,10,1.5,
20860,20,1.25,
20861,10,1.0,
20861,20,1.5,
20862,10,,1.75
20867,10,,1.75
20870,10,2.75,
20870,20,1.0,
20876,10,,1.0
20876,11,,1.0
20887,10,,1.75
20887,40,,1.75
20899,10,,1.0
20911,20,1.0,
20913,40,,
20978,10,,1.75
21001,10,,1.25
21002,10,1.0,
21002,40,1.25,
21003,10,,2.0
21003,20,,1.25
21009,20,,
21011,10,1.75,
21012,20,,2.5
21012,30,,1.5
21015,20,3.0,
21019,10,,1.75
21019,20,,2.0
21040,20,,
21040,30,,
21054,10,,
21058,10,,1.5
21058,20,,1.75
21072,10,,3.0
21073,10,,2.0
21078,10,,0.75
21078,40,,1.0
21080,10,,1.75
21081,10,1.25,
21099,10,,1.25
21120,10,,1.25
21137,20,1.75,
21137,30,2.0,
21141,20,2.0,
21163,10,,1.0
21163,20,,1.75
21166,10,,1.25
21166,20,,1.25
21169,10,,
21169,40,,1.0
21190,10,,1.75
21190,40,,2.25
21192,10,2.25,
21192,40,1.75,
21195,10,,1.25
21199,10,,
21201,10,,1.25
21201,20,,1.75
21206,10,1.0,
21206,20,1.0,
21210,10,,1.75
21227,10,1.5,
21227,20,2.0,
21233,10,2.25,
21233,20,1.25,
21242,10,,1.25
21242,40,,1.0
21253,10,,
21253,40,,
21268,10,,1.5
21268,20,,1.5
21269,10,1.0,
21302,10,,1.75
21302,11,,
21316,20,1.75,
21316,21,1.75,
21329,10,,1.0
21329,40,,
21332,10,2.25,
21332,20,1.25,
21349,10,,1.0
21349,20,,1.0
21350,10,,1.75
21350,40,,1.25
21359,10,,1.0
21359,20,,2.25
21368,10,,
21390,10,,
21402,20,,1.5
21402,30,,1.75
21410,10,,2.25
21410,20,,2.0
21412,10,1.5,
21412,20,2.25,
21416,10,2.5,
21416,11,,
21416,40,2.25,
21416,41,3.0,
21423,20,,2.0
21431,10,,
21431,40,,
21435,20,3.75,
21435,30,1.5,
21440,10,,2.25
21442,10,2.0,
21442,20,1.25,
21448,10,2.25,
21448,20,1.0,
21452,10,2.5,
21464,10,1.75,
21464,20,,
21468,10,1.0,
21468,20,1.5,
21479,10,,1.25
21479,11,,2.5
21485,20,,1.5
21485,30,,1.5
21505,10,1.75,
21507,10,,1.25
21520,10,0.75,
21578,10,,1.25
21578,11,,
21582,10,,
21582,20,,4.0
21583,10,2.25,
21583,20,1.5,
21587,10,,
21587,40,,
21594,10,,2.25
21629,10,,1.0
21629,40,,
21668,20,,3.0
21671,10,,1.25
21671,20,,1.25
21673,10,,1.0
21673,20,,
21675,20,,1.5
21675,30,,1.75
21678,10,,1.25
21678,20,,2.0
21682,10,2.0,
