HHID,PN,value_06,value_08
10994,10,,
11010,10,3.0,
11067,20,1.0,
11067,30,1.0,
11071,10,1.3333333333333333,
11071,20,3.0,
11074,20,,2.3333333333333335
11141,10,2.3333333333333335,
11141,20,1.0,
11179,10,3.3333333333333335,
11179,20,3.0,
11186,10,1.0,
11212,10,,
11230,10,1.0,
11248,10,1.0,
11253,10,,1.0
11256,10,1.0,
11256,40,1.0,
11277,10,2.6666666666666665,
11332,10,,1.6666666666666667
11332,20,,1.6666666666666667
11333,20,2.0,
11333,30,2.0,
11341,10,1.6666666666666667,
11345,10,,
11345,20,,
11347,20,1.3333333333333333,
11347,30,2.6666666666666665,
11368,10,,2.6666666666666665
11368,20,,2.0
11377,10,,2.0
11377,40,,1.6666666666666667
11378,10,1.6666666666666667,
11378,20,2.0,
11379,20,1.6666666666666667,
11387,20,1.3333333333333333,
11423,10,,1.0
11466,40,,2.0
11467,10,,1.0
11477,10,,1.0
11479,40,,
11506,10,,1.3333333333333333
11563,10,,2.6666666666666665
11575,20,3.0,
11582,20,3.0,
11590,20,1.6666666666666667,
11608,10,1.3333333333333333,
11608,40,2.0,
11611,10,,3.0
11620,10,3.0,
11620,40,2.0,
11626,10,,3.3333333333333335
11626,11,,2.0
11656,10,,
11667,20,,2.3333333333333335
11667,30,,2.6666666666666665
11678,10,,
11678,40,,
11678,41,,1.3333333333333333
11690,10,,1.0
11694,10,,2.3333333333333335
11694,20,,
11716,10,,
11765,10,2.3333333333333335,
11787,10,,1.3333333333333333
11793,10,1.0,
11802,10,1.0,
11825,10,,3.0
11841,10,1.6666666666666667,
11854,10,1.0,
11854,20,1.0,
11856,10,3.3333333333333335,
11859,10,,1.0
11862,20,1.0,
11862,30,,
11876,10,1.6666666666666667,
11881,10,,1.0
11881,11,,2.6666666666666665
11902,30,,
11902,31,,
11911,10,,1.0
11911,40,,1.0
11932,20,,2.0
11933,10,,1.0
11936,10,,
11936,11,,
11937,10,1.6666666666666667,
11948,20,,3.6666666666666665
11983,40,,3.3333333333333335
11993,10,,2.6666666666666665
11993,20,,1.6666666666666667
11999,10,2.0,
11999,20,1.6666666666666667,
12005,10,2.0,
12009,10,,1.0
12009,40,,2.0
12010,10,1.0,
12010,20,2.0,
12033,10,,1.6666666666666667
12033,11,,1.6666666666666667
12045,11,,1.3333333333333333
12094,10,,2.3333333333333335
12104,10,,1.3333333333333333
12104,20,,2.0
12112,30,,
12118,30,,
12124,20,2.0,
12124,30,1.6666666666666667,
12135,20,,1.3333333333333333
12135,30,,2.0
12145,20,,2.6666666666666665
12161,10,,2.0
12161,20,,1.6666666666666667
12162,10,1.6666666666666667,
12166,10,,
12166,40,,
12172,10,,1.6666666666666667
12172,20,,3.0
12178,10,,
12179,10,,1.6666666666666667
12183,10,2.0,
12195,10,,3.6666666666666665
12196,10,,1.0
12196,20,,1.0
12218,10,,1.6666666666666667
12218,20,,1.0
12223,20,,1.0
12232,10,2.3333333333333335,
12232,40,,
12235,10,2.3333333333333335,
12235,40,1.0,
12242,10,3.0,
12242,20,1.3333333333333333,
12243,20,,1.3333333333333333
12243,30,,1.0
12252,20,3.0,
12273,10,,1.6666666666666667
12273,40,,1.6666666666666667
12274,10,,1.6666666666666667
12274,20,,2.3333333333333335
12276,20,,1.0
12276,30,,1.3333333333333333
12280,20,,2.0
12280,30,,1.0
12285,10,,
12292,10,2.0,
12302,10,1.0,
12310,10,3.0,
12310,11,1.3333333333333333,
12315,10,2.6666666666666665,
12315,40,2.3333333333333335,
12318,10,,2.0
12319,10,1.0,
12344,10,,1.3333333333333333
12344,20,,1.3333333333333333
12393,20,1.6666666666666667,
12393,30,1.6666666666666667,
12394,10,,1.3333333333333333
12401,40,,1.6666666666666667
12443,10,2.6666666666666665,
12443,40,1.6666666666666667,
12445,10,0.6666666666666666,
12455,10,,
12458,20,1.0,
12474,40,,2.0
12479,10,,
12481,10,,1.0
12481,11,,2.0
12484,10,1.6666666666666667,
12484,20,1.6666666666666667,
12494,40,1.6666666666666667,
12507,10,1.3333333333333333,
12510,10,,2.0
12510,20,,1.3333333333333333
12512,10,,1.0
12512,20,,1.0
12513,10,,
12513,20,,1.6666666666666667
12516,10,,2.3333333333333335
12516,40,,1.0
12520,40,,
12529,20,,
12543,10,1.0,
12549,10,,2.0
12549,11,,2.3333333333333335
12549,40,,
12562,11,,3.3333333333333335
12571,20,,3.0
12573,10,,
12573,11,,
12574,20,1.3333333333333333,
12586,10,1.0,
12586,20,1.6666666666666667,
12588,10,,
12588,20,,
12596,10,,3.6666666666666665
12596,40,,
12605,10,1.0,
12605,40,,
12605,41,,
12611,10,3.0,
12611,20,3.0,
12629,10,,
12629,11,,
12648,40,1.0,
12653,10,2.6666666666666665,
12653,40,2.6666666666666665,
12666,10,,2.3333333333333335
12667,10,1.0,
12671,10,,
12682,10,,1.0
12695,20,1.3333333333333333,
12695,30,1.0,
12709,20,1.6666666666666667,
12715,20,,
12715,30,,
12738,10,,
12738,20,,
12744,10,3.6666666666666665,
12744,11,2.0,
12745,10,3.0,
12745,20,2.0,
12756,10,,2.0
12756,11,,2.6666666666666665
12762,20,,1.3333333333333333
12765,10,,1.0
12786,10,,1.0
12792,10,1.6666666666666667,
12821,10,,1.0
12852,30,,2.3333333333333335
12854,10,,
12864,20,1.6666666666666667,
12887,10,,
12909,20,2.0,
12920,10,2.0,
12964,40,,
12967,10,,1.3333333333333333
12979,10,1.6666666666666667,
12979,20,1.0,
12981,30,,2.0
12987,20,3.0,
13054,40,,
13062,10,,2.0
13063,10,1.0,
13137,20,3.0,
13137,21,2.0,
13140,10,1.0,
13140,40,1.0,
13142,10,,
13142,20,,
13158,10,1.0,
13176,20,1.3333333333333333,
13189,20,2.3333333333333335,
13189,30,1.3333333333333333,
13194,10,2.3333333333333335,
13208,10,3.0,
13208,40,2.3333333333333335,
13211,10,3.3333333333333335,
13211,20,1.0,
13216,10,,3.0
13231,10,1.6666666666666667,
13231,20,,
13238,10,1.3333333333333333,
13242,10,1.0,
13257,10,2.6666666666666665,
13286,10,,3.3333333333333335
13286,20,,
13296,10,,3.0
13305,30,,
13317,10,,1.0
13317,40,,1.3333333333333333
13318,10,,
13318,20,,
13344,10,,2.6666666666666665
13344,40,,2.6666666666666665
13371,10,2.6666666666666665,
13371,12,1.0,
13387,40,,4.0
13390,20,3.6666666666666665,
13390,21,4.0,
13392,20,,
13399,10,2.3333333333333335,
13418,10,2.0,
13433,30,2.0,
13465,10,,
13465,40,,2.3333333333333335
13518,40,,2.0
13527,10,,3.0
13527,20,,1.3333333333333333
13547,20,,3.0
13552,20,1.3333333333333333,
13552,30,2.0,
13560,10,,
13561,20,,1.6666666666666667
13583,30,,2.0
13590,30,1.6666666666666667,
13590,40,1.6666666666666667,
13595,11,,
13598,10,2.0,
13598,20,3.0,
13600,10,,2.0
13600,20,,1.0
13601,40,,
13612,10,,2.0
13631,10,,1.6666666666666667
13635,10,2.3333333333333335,
13635,20,1.0,
13637,10,3.3333333333333335,
13637,40,,
13656,40,2.3333333333333335,
13671,10,,
13671,20,,
13699,10,,2.3333333333333335
13734,10,3.6666666666666665,
13734,20,3.6666666666666665,
13738,10,1.0,
13738,20,3.0,
13753,10,,1.6666666666666667
13753,20,,3.0
13757,30,1.3333333333333333,
13772,20,2.0,
13772,30,2.0,
13784,10,,1.0
13784,40,,2.0
13802,20,,3.3333333333333335
13813,10,,1.3333333333333333
13814,10,,2.0
13814,40,,1.0
13815,10,,1.0
13816,10,,
13816,40,,
13817,10,,1.0
13817,11,,1.0
13817,40,,1.0
13817,41,,1.0
13820,10,,
13820,20,,
13857,10,1.6666666666666667,
13857,20,1.6666666666666667,
13858,20,,
13858,30,1.0,
13897,10,,1.3333333333333333
13899,10,,1.6666666666666667
13899,40,1.0,
13899,41,3.0,
13902,10,1.6666666666666667,
13902,20,1.0,
13912,10,,3.3333333333333335
13912,20,,2.0
13915,10,,1.6666666666666667
13915,11,,2.6666666666666665
13916,10,4.0,
13916,40,1.3333333333333333,
13965,10,,
13965,20,,
14008,10,,
14024,20,,
14024,30,4.0,
14028,10,1.6666666666666667,
14028,20,1.0,
14033,10,,1.3333333333333333
14036,40,,
14043,10,,1.6666666666666667
14043,20,,3.3333333333333335
14063,10,1.0,
14063,20,,
14069,10,2.6666666666666665,
14069,20,2.0,
14072,10,2.0,
14072,40,1.6666666666666667,
14080,20,,
14080,30,,
14081,10,,
14081,40,,
14085,10,,
14092,10,2.0,
14092,40,3.6666666666666665,
14098,10,1.6666666666666667,
14104,10,,1.6666666666666667
14104,20,,4.0
14115,20,3.0,
14136,40,,
14137,10,,1.6666666666666667
14137,20,,1.6666666666666667
14147,10,1.6666666666666667,
14147,40,2.0,
14149,20,,3.6666666666666665
14149,30,,3.3333333333333335
14157,10,3.0,
14157,40,4.0,
14159,30,2.6666666666666665,
14167,10,,1.0
14167,40,,1.0
14179,10,,2.6666666666666665
14179,40,,2.3333333333333335
14188,20,2.3333333333333335,
14188,30,2.6666666666666665,
14199,20,,2.6666666666666665
14202,10,,
14212,10,,2.0
14212,20,,
14214,10,,2.3333333333333335
14215,30,1.0,
14223,10,,
14224,10,1.0,
14234,10,,1.6666666666666667
14234,11,,1.0
14234,41,,3.3333333333333335
14244,20,3.0,
14244,30,1.0,
14247,10,2.3333333333333335,
14247,40,2.3333333333333335,
14251,10,2.6666666666666665,
14252,10,,2.3333333333333335
14259,20,,
14259,30,2.6666666666666665,
14270,10,2.0,
14270,40,2.0,
14272,10,1.6666666666666667,
14272,11,,
14275,10,1.3333333333333333,
14307,10,1.0,
14332,10,1.0,
14332,11,,
14341,10,,2.6666666666666665
14349,10,,3.0
14349,40,,1.0
14359,10,,3.6666666666666665
14359,20,,2.0
14397,10,,3.3333333333333335
14397,20,,1.3333333333333333
14411,10,1.0,
14420,10,1.6666666666666667,
14420,20,1.0,
14427,10,,1.0
14430,10,,1.0
14430,20,,4.0
14433,10,1.0,
14433,20,2.3333333333333335,
14434,20,1.3333333333333333,
14434,30,1.0,
14436,20,3.0,
14436,21,2.0,
14449,10,,
14449,40,,
14455,11,,1.6666666666666667
14456,10,,1.0
14456,20,,3.0
14458,30,,2.0
14458,31,,3.0
14535,11,,
14568,10,2.0,
14568,20,2.0,
14587,10,1.3333333333333333,
14587,11,1.6666666666666667,
14605,10,2.0,
14605,40,2.0,
14617,20,1.3333333333333333,
14619,20,2.0,
14619,21,2.0,
14624,10,3.0,
14624,40,3.0,
14640,10,,2.3333333333333335
14655,30,1.3333333333333333,
14674,10,,
14681,10,,1.6666666666666667
14681,40,,3.0
14701,10,,
14711,10,1.0,
14711,11,1.0,
14711,12,,
14726,10,,3.0
14726,40,,1.6666666666666667
14736,10,,3.0
14746,10,1.0,
14748,20,1.0,
14754,10,2.6666666666666665,
14754,40,,
14756,10,2.0,
14756,40,3.3333333333333335,
14758,20,1.3333333333333333,
14758,30,3.3333333333333335,
14782,10,1.0,
14787,10,2.0,
14830,10,,1.3333333333333333
14830,20,,1.6666666666666667
14844,10,,1.0
14852,20,,1.3333333333333333
14869,10,2.0,
14869,20,1.3333333333333333,
14872,10,,2.3333333333333335
14872,20,,1.3333333333333333
14955,10,2.0,
14955,40,1.6666666666666667,
14959,10,2.3333333333333335,
14959,20,1.6666666666666667,
14996,10,,
15015,20,2.0,
15023,10,,2.6666666666666665
15023,40,,3.6666666666666665
15048,10,1.0,
15056,20,1.0,
15056,30,1.0,
15080,40,2.6666666666666665,
15129,10,1.6666666666666667,
15140,40,,
15148,10,2.0,
15159,10,2.3333333333333335,
15172,10,2.0,
15189,10,,2.6666666666666665
15189,40,,3.3333333333333335
15195,10,,1.0
15204,10,1.6666666666666667,
15204,20,1.3333333333333333,
15209,10,1.0,
15216,10,,
15225,10,1.0,
15225,20,2.0,
15230,10,2.0,
15230,20,1.0,
15236,10,2.0,
15236,40,3.3333333333333335,
15257,10,,
15268,20,0.6666666666666666,
15293,10,,
15294,10,,1.3333333333333333
15304,30,,
15332,40,,2.3333333333333335
15339,10,,1.3333333333333333
15341,40,,1.6666666666666667
15344,10,1.3333333333333333,
15344,20,2.0,
15346,20,,1.6666666666666667
15346,30,,2.3333333333333335
15372,10,2.0,
15419,10,,
15429,10,,1.0
15436,10,,3.0
15436,20,,3.3333333333333335
15440,10,,2.6666666666666665
15440,40,,1.6666666666666667
15445,10,,2.3333333333333335
15445,40,,2.0
15447,10,1.6666666666666667,
15447,20,1.6666666666666667,
15469,10,,
15497,10,,1.6666666666666667
15497,40,,1.6666666666666667
15511,10,2.3333333333333335,
15511,40,1.6666666666666667,
15514,20,,2.6666666666666665
15514,30,,
15516,10,1.6666666666666667,
15516,20,1.0,
15536,10,,1.0
15536,11,2.0,
15537,10,,2.6666666666666665
15543,10,,2.0
15543,20,,2.6666666666666665
15551,10,,1.3333333333333333
15551,20,,1.3333333333333333
15560,40,,
15570,40,,1.6666666666666667
15588,40,,3.0
15591,10,,3.0
15591,20,,1.6666666666666667
15593,20,,1.0
15593,30,,1.6666666666666667
15618,10,,
15625,10,,
15636,10,1.3333333333333333,
15648,20,,
15648,30,,
15657,10,,1.3333333333333333
15658,10,,2.0
15676,10,,2.6666666666666665
15676,40,,1.3333333333333333
15698,10,,2.6666666666666665
15698,40,,1.0
15708,10,,1.0
15709,20,,
15709,30,,3.3333333333333335
15726,10,2.3333333333333335,
15726,40,1.0,
15730,30,,
15734,40,,
15752,20,,1.6666666666666667
15776,10,4.0,
15776,20,1.0,
15779,10,,1.6666666666666667
15779,40,,
15781,10,1.6666666666666667,
15784,20,1.3333333333333333,
15793,10,2.3333333333333335,
15801,40,,1.3333333333333333
15833,10,2.0,
15833,20,1.6666666666666667,
15834,10,1.6666666666666667,
15834,11,1.0,
15836,10,3.0,
15836,20,3.6666666666666665,
15840,20,1.0,
15883,10,,
15883,11,,1.0
15889,20,3.0,
15893,10,,1.6666666666666667
15893,20,,1.6666666666666667
15897,20,1.0,
15911,10,1.0,
15911,22,1.0,
15935,11,,1.0
15960,10,,
15972,10,,3.0
15981,10,1.3333333333333333,
15981,40,2.6666666666666665,
15982,10,,3.3333333333333335
15982,20,,1.3333333333333333
15983,10,3.3333333333333335,
15986,10,,2.0
15986,40,,3.3333333333333335
15991,40,,2.6666666666666665
15992,20,,
15992,30,,
15995,10,,
15995,20,,
16013,10,,
16022,10,,2.0
16022,40,,2.0
16024,10,1.6666666666666667,
16024,20,1.6666666666666667,
16035,10,,1.3333333333333333
16035,40,,2.3333333333333335
16036,10,,1.3333333333333333
16036,40,,1.3333333333333333
16042,10,,1.3333333333333333
16042,11,,2.0
16048,10,3.0,
16048,20,3.3333333333333335,
16054,20,3.0,
16062,10,3.3333333333333335,
16062,40,2.3333333333333335,
16064,10,2.3333333333333335,
16064,40,2.0,
16086,10,2.0,
16086,20,3.0,
16107,10,2.0,
16116,10,2.3333333333333335,
16116,20,1.6666666666666667,
16119,20,,1.0
16161,20,,2.0
16162,10,,
16162,40,,2.0
16174,10,3.6666666666666665,
16174,40,2.3333333333333335,
16190,10,1.0,
16197,10,2.3333333333333335,
16197,20,,
16211,10,2.6666666666666665,
16220,10,2.3333333333333335,
16221,10,,2.6666666666666665
16233,10,2.3333333333333335,
16233,20,1.3333333333333333,
16237,30,,
16245,10,3.0,
16245,40,3.0,
16246,20,,1.6666666666666667
16246,30,,1.3333333333333333
16247,30,2.6666666666666665,
16250,10,,
16250,20,,1.6666666666666667
16306,10,,2.6666666666666665
16331,10,,1.6666666666666667
16331,11,,3.3333333333333335
16376,20,2.0,
16381,10,,1.3333333333333333
16381,40,,1.6666666666666667
16400,10,,2.0
16404,10,1.6666666666666667,
16404,20,1.0,
16407,10,1.0,
16407,11,1.0,
16412,10,1.3333333333333333,
16412,20,1.3333333333333333,
16415,10,,2.0
16415,40,,
16420,10,1.3333333333333333,
16420,20,1.0,
16430,10,,
16433,10,3.3333333333333335,
16433,20,2.0,
16437,10,,3.0
16437,20,,1.0
16439,20,,2.6666666666666665
16439,30,,1.6666666666666667
16444,10,2.3333333333333335,
16449,20,,
16449,30,,
16454,20,,1.0
16460,10,2.0,
16468,10,,
16468,40,,
16471,10,,2.3333333333333335
16475,10,1.6666666666666667,
16478,10,2.0,
16484,20,2.0,
16484,30,3.0,
16491,10,1.6666666666666667,
16496,10,,
16500,10,,2.6666666666666665
16500,20,,1.0
16517,10,,2.0
16526,10,,
16526,20,,
16528,30,,
16528,40,2.0,
16541,10,,3.0
16541,11,,2.6666666666666665
16558,10,1.3333333333333333,
16558,20,4.0,
16566,10,,4.0
16566,20,,2.0
16570,10,,
16599,10,1.3333333333333333,
16602,10,,
16602,20,,2.3333333333333335
16606,10,3.0,
16612,10,,
16619,20,,1.3333333333333333
16631,10,1.6666666666666667,
16631,20,3.3333333333333335,
16648,10,3.0,
16648,20,1.3333333333333333,
16650,20,,3.0
16650,30,,3.3333333333333335
16659,10,,1.3333333333333333
16659,40,,2.3333333333333335
16660,10,1.3333333333333333,
16663,10,,
16672,10,3.3333333333333335,
16672,20,3.3333333333333335,
16681,10,,
16698,10,1.3333333333333333,
16700,20,2.0,
16705,10,2.3333333333333335,
16705,20,3.0,
16706,10,,2.3333333333333335
16706,20,,2.0
16710,10,,1.3333333333333333
16711,10,1.6666666666666667,
16715,30,1.3333333333333333,
16715,40,2.0,
16747,10,3.3333333333333335,
16747,20,1.0,
16761,10,,2.3333333333333335
16770,10,,
16789,10,,2.6666666666666665
16789,20,,1.3333333333333333
16799,10,2.6666666666666665,
16799,40,1.0,
16810,10,2.0,
16810,11,1.0,
16822,10,,
16822,20,,3.0
16827,10,,3.3333333333333335
16827,40,,2.0
16841,10,,1.6666666666666667
16848,10,,2.6666666666666665
16851,10,,1.0
16855,20,,1.6666666666666667
16855,30,,2.6666666666666665
16856,10,2.0,
16870,10,1.6666666666666667,
16870,11,2.0,
16873,20,,
16873,30,3.6666666666666665,
16904,10,,2.3333333333333335
16904,11,,1.3333333333333333
16925,10,,2.0
16925,40,,2.6666666666666665
16931,20,1.3333333333333333,
16931,30,2.0,
16933,30,1.3333333333333333,
16935,10,,3.3333333333333335
16935,11,,3.6666666666666665
16954,10,,
16956,10,2.6666666666666665,
16973,20,2.6666666666666665,
16973,30,1.0,
16973,31,,
16973,32,2.0,
16975,10,,2.0
16975,40,,1.6666666666666667
16989,10,,1.6666666666666667
16989,20,,1.0
16994,40,2.0,
16996,10,2.0,
16996,20,2.0,
17003,10,,
17027,40,1.6666666666666667,
17028,10,2.0,
17031,10,,
17031,20,,
17038,30,,2.0
17041,10,,2.3333333333333335
17042,10,1.0,
17042,20,2.6666666666666665,
17049,10,,2.0
17049,20,,3.3333333333333335
17050,20,,2.3333333333333335
17050,30,,3.0
17061,10,1.0,
17075,10,,
17075,20,3.0,
17077,40,,
17093,40,,1.6666666666666667
17107,10,,1.6666666666666667
17134,11,1.0,
17136,10,,2.0
17136,20,,2.0
17175,10,4.0,
17199,10,2.0,
17201,20,1.0,
17209,10,3.0,
17209,11,,
17234,10,2.0,
17234,40,2.0,
17237,10,,3.3333333333333335
17237,20,,1.6666666666666667
17239,10,,
17239,20,,
17241,10,,2.3333333333333335
17241,11,,1.0
17253,10,2.6666666666666665,
17279,10,,3.3333333333333335
17279,40,,2.6666666666666665
17282,20,2.3333333333333335,
17282,30,3.0,
17303,10,,
17319,10,3.0,
17328,40,1.0,
17356,10,,2.0
17356,20,,1.6666666666666667
17363,10,,1.3333333333333333
17366,10,,3.0
17366,20,,2.0
17371,10,,2.6666666666666665
17383,10,,3.0
17383,11,,1.3333333333333333
17388,10,,
17392,10,,
17392,40,3.0,
17425,10,,
17425,40,,
17428,10,,2.6666666666666665
17458,10,,
17459,10,,1.0
17468,10,1.3333333333333333,
17473,10,,2.0
17491,10,,3.6666666666666665
17491,20,,1.6666666666666667
17492,10,,
17492,40,2.0,
17506,20,,
17520,10,1.0,
17520,11,1.0,
17521,20,1.0,
17526,10,1.0,
17527,20,2.0,
17547,10,,2.6666666666666665
17602,10,,
17623,10,,
17623,20,,2.3333333333333335
17626,10,,
17626,11,,2.3333333333333335
17635,10,,1.0
17635,20,,
17641,10,,
17642,10,,
17653,10,,1.0
17653,40,,1.0
17661,30,1.3333333333333333,
17674,30,,1.6666666666666667
17707,40,,
17707,41,,
17714,20,3.3333333333333335,
17715,10,,2.0
17715,20,,1.6666666666666667
17750,10,,2.3333333333333335
17750,20,,2.0
17773,10,1.6666666666666667,
17773,40,2.6666666666666665,
17785,30,,
17790,10,2.3333333333333335,
17790,40,1.3333333333333333,
17833,10,2.6666666666666665,
17833,20,2.6666666666666665,
17844,10,,
17862,10,,2.0
17862,40,,1.6666666666666667
17922,10,1.3333333333333333,
17923,10,3.3333333333333335,
17923,11,,
17924,10,,
17924,40,,
17933,10,1.6666666666666667,
17933,20,1.6666666666666667,
17952,10,1.6666666666666667,
17952,40,1.6666666666666667,
17978,10,,2.6666666666666665
17978,20,,2.0
17980,10,,
17980,20,,
17986,20,,3.3333333333333335
17986,30,,1.6666666666666667
18034,10,,2.0
18052,10,,
18075,10,,2.0
18075,40,,1.0
18092,10,3.6666666666666665,
18097,10,,1.0
18098,10,,1.6666666666666667
18100,10,1.6666666666666667,
18150,10,,2.6666666666666665
18150,40,,2.6666666666666665
18155,20,,1.6666666666666667
18155,30,,
18158,10,1.3333333333333333,
18163,20,,2.6666666666666665
18163,30,,1.6666666666666667
18166,10,2.3333333333333335,
18175,20,3.0,
18175,30,1.0,
18198,20,1.6666666666666667,
18199,10,,1.6666666666666667
18199,20,,1.3333333333333333
18200,10,,
18204,20,,1.3333333333333333
18210,10,,
18210,40,,3.0
18212,10,,2.0
18216,10,0.6666666666666666,
18216,20,,
18229,10,,1.3333333333333333
18243,10,2.0,
18245,10,2.0,
18245,20,,
18259,10,,1.0
18264,10,,1.6666666666666667
18276,10,,0.3333333333333333
18276,20,,1.3333333333333333
18285,20,2.3333333333333335,
18285,30,1.6666666666666667,
18298,10,,
18301,10,3.6666666666666665,
18301,40,2.0,
18304,10,,2.3333333333333335
18304,20,,1.6666666666666667
18309,10,1.6666666666666667,
18309,20,,
18345,20,1.0,
18352,10,,
18352,40,1.0,
18360,10,2.3333333333333335,
18363,10,,2.6666666666666665
18364,11,,
18417,10,,2.0
18421,10,2.0,
18424,40,,
18435,40,2.3333333333333335,
18435,42,1.0,
18439,10,,1.6666666666666667
18439,40,,2.6666666666666665
18442,10,,
18442,40,,
18443,10,,
18451,10,,2.0
18451,40,,2.0
18481,20,,3.0
18481,30,,3.0
18482,40,,
18482,41,,
18483,10,,2.3333333333333335
18508,11,3.0,
18508,40,,
18525,20,,1.0
18525,30,,
18531,30,2.0,
18536,10,1.0,
18539,10,,
18539,11,,
18566,10,,
18566,20,2.3333333333333335,
18632,20,,1.3333333333333333
18632,30,,2.3333333333333335
18646,20,,1.3333333333333333
18679,10,,1.3333333333333333
18680,20,,
18686,20,2.0,
18686,30,2.0,
18707,20,,1.6666666666666667
18733,10,1.3333333333333333,
18733,20,,
18734,10,,3.0
18739,10,2.0,
18739,40,1.0,
18742,10,,2.6666666666666665
18742,40,,2.6666666666666665
18758,10,1.6666666666666667,
18759,10,,2.3333333333333335
18774,10,,1.3333333333333333
18774,20,,2.0
18776,10,2.0,
18776,40,1.6666666666666667,
18779,10,,1.0
18779,11,,1.3333333333333333
18782,10,2.6666666666666665,
18782,40,1.3333333333333333,
18808,10,,2.3333333333333335
18808,20,,1.3333333333333333
18828,10,,
18831,10,1.3333333333333333,
18865,10,1.6666666666666667,
18877,10,,1.6666666666666667
18889,10,1.0,
18889,40,1.0,
18896,10,2.0,
18896,40,1.6666666666666667,
18918,11,2.6666666666666665,
18918,40,,1.0
18918,41,,2.0
18950,10,,
18961,10,2.3333333333333335,
18963,10,1.6666666666666667,
18972,10,,
18972,11,,
18973,10,,1.0
18973,40,,1.6666666666666667
18983,20,1.0,
18983,30,1.0,
18990,10,,1.3333333333333333
18990,40,,3.0
18992,10,,2.0
19031,20,1.6666666666666667,
19047,20,,2.0
19047,30,,2.6666666666666665
19049,10,,2.3333333333333335
19050,10,,
19052,10,,2.0
19052,40,,2.3333333333333335
19053,10,,1.6666666666666667
19053,40,,2.3333333333333335
19054,20,,
19058,10,,
19065,10,2.6666666666666665,
19065,20,1.0,
19110,10,,2.6666666666666665
19110,20,,2.3333333333333335
19133,10,,2.0
19142,30,1.6666666666666667,
19187,20,,
19212,20,,
19213,20,1.0,
19216,10,,4.0
19280,10,,1.3333333333333333
19280,20,,2.0
19286,10,2.0,
19286,20,1.0,
19298,10,3.0,
19298,11,1.0,
19298,20,1.0,
19333,10,,1.3333333333333333
19338,10,,1.0
19338,20,,1.6666666666666667
19345,30,,2.3333333333333335
19351,10,1.0,
19373,10,1.6666666666666667,
19375,10,,
19389,10,,3.0
19389,40,,2.6666666666666665
19403,10,,1.3333333333333333
19424,10,1.6666666666666667,
19433,30,2.6666666666666665,
19433,40,2.6666666666666665,
19442,40,,1.3333333333333333
19454,10,1.3333333333333333,
19454,20,2.6666666666666665,
19458,10,,2.0
19458,40,,2.6666666666666665
19489,10,,1.6666666666666667
19496,10,,1.0
19496,20,,1.0
19501,10,,
19535,20,,1.0
19535,30,,3.0
19536,10,,
19536,40,,
19537,10,,2.3333333333333335
19558,10,,
19564,10,,
19569,10,3.3333333333333335,
19585,10,,
19620,10,,3.0
19621,10,,2.3333333333333335
19621,40,,1.0
19625,20,,2.3333333333333335
19625,30,,1.3333333333333333
19626,10,,1.6666666666666667
19626,20,,2.0
19629,20,,3.0
19629,30,,1.6666666666666667
19637,10,2.3333333333333335,
19657,10,,2.6666666666666665
19657,20,,2.0
19662,10,2.3333333333333335,
19687,10,,1.0
19687,40,,1.0
19704,10,,4.0
19704,11,,
19705,10,,1.3333333333333333
19705,20,,2.3333333333333335
